# scan = 11
# date = 11/8/2003
# time = 11:55:13 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scanrel s1 4 -4 -.15 preset mcu 2
# builtin_command = scan s1 @(s1)+4 @(s1)+-4 -0.150000
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.527800,7.527800,3.846800,90.000000,90.000000,120.000000
# ubmatrix = -0.001004,-0.000053,0.259949,-0.132839,-0.132841,-0.001034,0.076692,-0.076696,0.001611
# mode = 0
# plane_normal = -0.006196,0.000009,0.999981
# ubconf = 
# preset_type = normal 
# preset_channel = mcu
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu         m2         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e       temp    coldtip    tsample
     23    72.6988      0.944      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999    -0.0138    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     24    72.5492      0.965      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999    -0.0112    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     25    72.3996      0.926      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999    -0.0085    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     26    72.2510      0.971      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0001     0.9999    -0.0059    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     27    72.0984      0.954      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0001     0.9999    -0.0031    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     28    71.9498      0.931      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0001     0.9999    -0.0005    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     29    71.7992      0.954      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0001     0.9999     0.0022    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     30    71.6486      0.956      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0001     0.9999     0.0049    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     31    71.4980      0.959      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999     0.0076    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     32    71.3484      0.957      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999     0.0102    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
