# scan = 55
# date = 11/9/2003
# time = 11:17:38 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 1.94 2.06 .005 preset mcu 20
# builtin_command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 1.94 2.06 .005 preset mcu 20
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 222 order parameter UP T = 13.0000
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554017,7.554017,3.847681,90.000000,90.000000,120.000000
# ubmatrix = -0.008230,-0.004834,0.259516,-0.134256,-0.130074,-0.012979,0.072618,-0.080146,0.005414
# mode = 0
# plane_normal = -0.022217,-0.027363,0.999379
# ubconf = C:\User\exp41\UBConf\UB08Nov2003_100555PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 20.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     1.9400     1.9398     1.9401     18.784      3.000  74000.000     20.000    41.2537    -9.9321  -116.5757     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     4.5224    14.6405    14.6392     0.0013    13.0000    13.0400    12.788
      2     1.9451     1.9450     1.9450     18.853      0.000  74000.000     20.000    41.2537   -10.1663  -117.0530     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5340    14.6405    14.6392     0.0013    13.0000    13.0400    12.791
      3     1.9501     1.9499     1.9500     18.756      3.000  74000.000     20.000    41.2537   -10.4085  -117.5353     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5456    14.6405    14.6392     0.0013    13.0000    13.0260    12.778
      4     1.9550     1.9548     1.9551     18.699      3.000  74000.000     20.000    41.2537   -10.6535  -118.0196     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5572    14.6405    14.6392     0.0013    13.0000    13.0310    12.818
      5     1.9601     1.9600     1.9600     18.788      3.000  74000.000     20.000    41.2537   -10.8967  -118.5137     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5690    14.6405    14.6392     0.0013    13.0000    13.0370    12.808
      6     1.9650     1.9649     1.9650     18.651      3.000  74000.000     20.000    41.2537   -11.1427  -119.0028     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5805    14.6405    14.6392     0.0013    13.0000    13.0340    12.791
      7     1.9700     1.9699     1.9700     18.719     10.000  74000.000     20.000    41.2537   -11.3927  -119.5009     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.5922    14.6405    14.6392     0.0013    13.0000    13.0370    12.772
      8     1.9751     1.9749     1.9750     18.770     34.000  74000.000     20.000    41.2537   -11.6417  -120.0009     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6039    14.6405    14.6392     0.0013    13.0000    13.0330    12.790
      9     1.9801     1.9800     1.9799     18.711    380.000  74000.000     20.000    41.2537   -11.8927  -120.5068     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6156    14.6405    14.6392     0.0013    13.0000    13.0430    12.804
     10     1.9852     1.9850     1.9849     18.807   1058.000  74000.000     20.000    41.2537   -12.1467  -121.0176     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6273    14.6405    14.6392     0.0013    13.0000    13.0460    12.779
     11     1.9901     1.9900     1.9900     18.738   1407.000  74000.000     20.000    41.2537   -12.4055  -121.5304     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6389    14.6405    14.6392     0.0013    13.0000    13.0450    12.785
     12     1.9950     1.9949     1.9950     18.630   1468.000  74000.000     20.000    41.2537   -12.6634  -122.0432     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6505    14.6405    14.6392     0.0013    13.0000    13.0440    12.814
     13     2.0001     1.9999     2.0000     18.734   1586.000  74000.000     20.000    41.2537   -12.9222  -122.5639     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6622    14.6405    14.6392     0.0013    13.0000    13.0440    12.846
     14     2.0051     2.0049     2.0050     18.707   1721.000  74000.000     20.000    41.2537   -13.1850  -123.0895     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6738    14.6405    14.6392     0.0013    13.0000    13.0420    12.826
     15     2.0101     2.0099     2.0100     18.730   1653.000  74000.000     20.000    41.2537   -13.4518  -123.6209     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6855    14.6405    14.6392     0.0013    13.0000    13.0480    12.812
     16     2.0150     2.0148     2.0151     18.683   1345.000  74000.000     20.000    41.2537   -13.7185  -124.1515     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.6971    14.6405    14.6392     0.0013    13.0000    13.0450    12.793
     17     2.0201     2.0200     2.0200     18.743    408.000  74000.000     20.000    41.2537   -13.9862  -124.6928     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7088    14.6405    14.6392     0.0013    13.0000    13.0440    12.796
     18     2.0251     2.0249     2.0250     18.821     14.000  74000.000     20.000    41.2537   -14.2589  -125.2351     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7204    14.6405    14.6392     0.0013    13.0000    13.0470    12.815
     19     2.0301     2.0300     2.0300     18.685      4.000  74000.000     20.000    41.2537   -14.5325  -125.7853     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7321    14.6405    14.6392     0.0013    13.0000    13.0140    12.795
     20     2.0351     2.0349     2.0350     18.660      5.000  74000.000     20.000    41.2537   -14.8100  -126.3375     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7437    14.6405    14.6392     0.0013    13.0000    13.0330    12.807
     21     2.0400     2.0399     2.0400     18.848      4.000  74000.000     20.000    41.2537   -15.0896  -126.8965     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7554    14.6405    14.6392     0.0013    13.0000    13.0360    12.800
     22     2.0450     2.0449     2.0451     18.723      4.000  74000.000     20.000    41.2537   -15.3740  -127.4635     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7671    14.6405    14.6392     0.0013    13.0000    13.0290    12.803
     23     2.0500     2.0499     2.0500     18.726      1.000  74000.000     20.000    41.2537   -15.6585  -128.0333     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7787    14.6405    14.6392     0.0013    13.0000    13.0340    12.816
     24     2.0553     2.0551     2.0549     18.677      1.000  74000.000     20.000    41.2537   -15.9439  -128.6141     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.7905    14.6405    14.6392     0.0013    13.0000    13.0300    12.801
     25     2.0601     2.0600     2.0599     18.801      5.000  74000.000     20.000    41.2537   -16.2352  -129.1918     1.2730    -1.5670    -0.0020    -0.0010    20.6266    41.2556     4.8020    14.6405    14.6392     0.0013    13.0000    13.0300    12.817
# Sum of Counts = 11123
# Center of Mass = 2.000816+/-0.026830
# Full Width Half-Maximum = 0.022033+/-0.016112
# 11:26:46 AM  11/9/2003   scan completed.
