# scan = 321
# date = 11/11/2003
# time = 1:50:42 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 0 preset 4
# builtin_command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 0 preset 4
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 220 field dependence: base Temp, H = 5.500000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 4.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     1.9398     1.9402    -0.0001      3.734      1.000  14800.000      4.000    41.2537    54.9980   -74.7587    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2273    14.6405    14.6385     0.0020   295.0000     4.2025     4.272
      2     1.9447     1.9452     0.0000      3.683      0.000  14800.000      4.000    41.2537    54.8848   -74.9812    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2355    14.6405    14.6385     0.0020   295.0000     4.2025     4.272
      3     1.9498     1.9502     0.0000      3.689      0.000  14800.000      4.000    41.2537    54.7707   -75.2095    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2439    14.6405    14.6385     0.0020   295.0000     4.2021     4.267
      4     1.9548     1.9552    -0.0000      3.736      1.000  14800.000      4.000    41.2537    54.6585   -75.4349    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2522    14.6405    14.6385     0.0020   295.0000     4.2021     4.267
      5     1.9598     1.9602    -0.0000      3.732      1.000  14800.000      4.000    41.2537    54.5443   -75.6643    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2606    14.6405    14.6385     0.0020   295.0000     4.2023     4.269
      6     1.9647     1.9652     0.0000      3.699      2.000  14800.000      4.000    41.2537    54.4311   -75.8877    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2687    14.6405    14.6385     0.0020   295.0000     4.2005     4.273
      7     1.9699     1.9703    -0.0000      3.753      3.000  14800.000      4.000    41.2537    54.3159   -76.1209    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2773    14.6405    14.6385     0.0020   295.0000     4.2005     4.273
      8     1.9748     1.9752    -0.0000      3.702      3.000  14800.000      4.000    41.2537    54.2037   -76.3454    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2855    14.6405    14.6385     0.0020   295.0000     4.2025     4.273
      9     1.9798     1.9802     0.0000      3.749     33.000  14800.000      4.000    41.2537    54.0886   -76.5727    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2938    14.6405    14.6385     0.0020   295.0000     4.2025     4.273
     10     1.9848     1.9852     0.0000      3.723    138.000  14800.000      4.000    41.2537    53.9734   -76.8020    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3021    14.6405    14.6385     0.0020   295.0000     4.1973     4.283
     11     1.9898     1.9902    -0.0001      3.738    387.000  14800.000      4.000    41.2537    53.8622   -77.0304    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3104    14.6405    14.6385     0.0020   295.0000     4.2039     4.285
     12     1.9948     1.9952     0.0000      3.723    530.000  14800.000      4.000    41.2537    53.7451   -77.2607    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3187    14.6405    14.6385     0.0020   295.0000     4.2039     4.285
     13     1.9998     2.0002     0.0000      3.758    683.000  14800.000      4.000    41.2537    53.6299   -77.4891    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3270    14.6405    14.6385     0.0020   295.0000     4.2035     4.276
     14     2.0048     2.0052     0.0000      3.729    586.000  14800.000      4.000    41.2537    53.5148   -77.7204    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3354    14.6405    14.6385     0.0020   295.0000     4.2035     4.276
     15     2.0098     2.0102    -0.0000      3.706    422.000  14800.000      4.000    41.2537    53.4016   -77.9497    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3437    14.6405    14.6385     0.0020   295.0000     4.2019     4.271
