# scan = 282
# date = 11/10/2003
# time = 11:06:48 PM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 1.95 2.05 .005 k 1.95 2.05 .005 l 1.95 2.05 .005 preset mcu 10
# builtin_command = scan h 1.95 2.05 .005 k 1.95 2.05 .005 l 1.95 2.05 .005 preset mcu 10
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 222 field dependence: base Temp, H = 2.200000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 10.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     1.9500     1.9504     1.9499      9.267      3.000  37000.000     10.000    41.2537   -10.8780  -117.5658    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.5463    14.6405    14.6385     0.0020   295.0000     4.2338     4.434
      2     1.9548     1.9552     1.9550      9.357      5.000  37000.000     10.000    41.2537   -11.1240  -118.0471    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.5578    14.6405    14.6385     0.0020   295.0000     4.2395     4.431
      3     1.9598     1.9602     1.9600      9.248      6.000  37000.000     10.000    41.2537   -11.3681  -118.5383    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.5695    14.6405    14.6385     0.0020   295.0000     4.2290     4.433
      4     1.9648     1.9652     1.9650      9.268      1.000  37000.000     10.000    41.2537   -11.6161  -119.0314    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.5812    14.6405    14.6385     0.0020   295.0000     4.2216     4.430
      5     1.9698     1.9702     1.9700      9.300      6.000  37000.000     10.000    41.2537   -11.8632  -119.5284    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.5928    14.6405    14.6385     0.0020   295.0000     4.2228     4.432
      6     1.9748     1.9751     1.9750      9.276      5.000  37000.000     10.000    41.2537   -12.1142  -120.0274    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6044    14.6405    14.6385     0.0020   295.0000     4.2295     4.431
      7     1.9798     1.9802     1.9800      9.279     10.000  37000.000     10.000    41.2537   -12.3671  -120.5343    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6161    14.6405    14.6385     0.0020   295.0000     4.2238     4.437
      8     1.9849     1.9852     1.9850      9.300     88.000  37000.000     10.000    41.2537   -12.6220  -121.0461    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6279    14.6405    14.6385     0.0020   295.0000     4.2324     4.430
      9     1.9899     1.9903     1.9900      9.362    182.000  37000.000     10.000    41.2537   -12.8770  -121.5580    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6395    14.6405    14.6385     0.0020   295.0000     4.2323     4.428
     10     1.9948     1.9952     1.9950      9.296    313.000  37000.000     10.000    41.2537   -13.1358  -122.0727    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6511    14.6405    14.6385     0.0020   295.0000     4.2288     4.428
     11     1.9998     2.0002     2.0000      9.330    393.000  37000.000     10.000    41.2537   -13.3957  -122.5924    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6627    14.6405    14.6385     0.0020   295.0000     4.2272     4.429
     12     2.0047     2.0051     2.0051      9.383    370.000  37000.000     10.000    41.2537   -13.6604  -123.1180    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6744    14.6405    14.6385     0.0020   295.0000     4.2331     4.426
     13     2.0099     2.0103     2.0100      9.343    298.000  37000.000     10.000    41.2537   -13.9232  -123.6505    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6861    14.6405    14.6385     0.0020   295.0000     4.2369     4.422
     14     2.0147     2.0151     2.0150      9.272    251.000  37000.000     10.000    41.2537   -14.1919  -124.1810    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.6977    14.6405    14.6385     0.0020   295.0000     4.2263     4.424
     15     2.0199     2.0203     2.0199      9.284    238.000  37000.000     10.000    41.2537   -14.4596  -124.7233    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7094    14.6405    14.6385     0.0020   295.0000     4.2335     4.424
     16     2.0247     2.0251     2.0250      9.254     42.000  37000.000     10.000    41.2537   -14.7333  -125.2646    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7210    14.6405    14.6385     0.0020   295.0000     4.2342     4.421
     17     2.0299     2.0302     2.0300      9.212      4.000  37000.000     10.000    41.2537   -15.0069  -125.8168    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7327    14.6405    14.6385     0.0020   295.0000     4.2345     4.422
     18     2.0348     2.0351     2.0350      9.318      5.000  37000.000     10.000    41.2537   -15.2844  -126.3680    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7443    14.6405    14.6385     0.0020   295.0000     4.2328     4.418
     19     2.0397     2.0401     2.0401      9.357      3.000  37000.000     10.000    41.2537   -15.5659  -126.9280    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7560    14.6405    14.6385     0.0020   295.0000     4.2277     4.421
     20     2.0448     2.0452     2.0450      9.284      3.000  37000.000     10.000    41.2537   -15.8474  -127.4950    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7677    14.6405    14.6385     0.0020   295.0000     4.2294     4.421
     21     2.0499     2.0503     2.0499      9.212      5.000  37000.000     10.000    41.2537   -16.1299  -128.0658    -0.0975     1.9545     1.0040    -3.9990    20.6266    41.2566     4.7793    14.6405    14.6385     0.0020   295.0000     4.2321     4.419
# Sum of Counts = 2231
# Center of Mass = 2.003996+/-0.060002
# Full Width Half-Maximum = 0.023083+/-0.031706
# 11:11:19 PM  11/10/2003   scan completed.
