# scan = 93
# date = 11/9/2003
# time = 3:38:20 PM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h .45 .55 .0025 k .45 .55 .0025 l .45 .55 .0025 preset mcu 10
# builtin_command = scan h .45 .55 .0025 k .45 .55 .0025 l .45 .55 .0025 preset mcu 10
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = hhh order parameter UP T = 37.0000
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554017,7.554017,3.847681,90.000000,90.000000,120.000000
# ubmatrix = -0.008230,-0.004834,0.259516,-0.134256,-0.130074,-0.012979,0.072618,-0.080146,0.005414
# mode = 0
# plane_normal = -0.022217,-0.027363,0.999379
# ubconf = C:\User\exp41\UBConf\UB08Nov2003_100555PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 10.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.4500     0.4500     0.4500      9.483      0.000  37000.000     10.000    41.2537    36.9715   -22.7617     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0490    14.6405    14.6392     0.0013    37.0000    36.9500    40.893
      2     0.4525     0.4525     0.4525      9.361      3.000  37000.000     10.000    41.2537    36.9094   -22.8887     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0548    14.6405    14.6392     0.0013    37.0000    36.9210    39.493
      3     0.4550     0.4550     0.4550      9.335      4.000  37000.000     10.000    41.2537    36.8445   -23.0166     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0606    14.6405    14.6392     0.0013    37.0000    36.9520    39.776
      4     0.4575     0.4575     0.4575      9.339      3.000  37000.000     10.000    41.2537    36.7805   -23.1465     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0665    14.6405    14.6392     0.0013    37.0000    37.0150    43.099
      5     0.4600     0.4600     0.4600      9.437      1.000  37000.000     10.000    41.2537    36.7175   -23.2745     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0723    14.6405    14.6392     0.0013    37.0000    36.9930    39.634
      6     0.4625     0.4625     0.4625      9.400      3.000  37000.000     10.000    41.2537    36.6535   -23.4015     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0781    14.6405    14.6392     0.0013    37.0000    37.0190    40.544
      7     0.4651     0.4650     0.4650      9.321      4.000  37000.000     10.000    41.2537    36.5886   -23.5324     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0840    14.6405    14.6392     0.0013    37.0000    37.0440    41.678
      8     0.4676     0.4675     0.4675      9.266      2.000  37000.000     10.000    41.2537    36.5246   -23.6603     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0899    14.6405    14.6392     0.0013    37.0000    37.0580    42.637
      9     0.4700     0.4700     0.4700      9.262      3.000  37000.000     10.000    41.2537    36.4606   -23.7873     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0956    14.6405    14.6392     0.0013    37.0000    37.0400    43.324
     10     0.4725     0.4725     0.4725      9.268      5.000  37000.000     10.000    41.2537    36.3976   -23.9143     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1014    14.6405    14.6392     0.0013    37.0000    37.0540    45.538
     11     0.4750     0.4750     0.4750      9.416      3.000  37000.000     10.000    41.2537    36.3327   -24.0442     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1073    14.6405    14.6392     0.0013    37.0000    36.9950    42.819
     12     0.4775     0.4775     0.4775      9.423      8.000  37000.000     10.000    41.2537    36.2687   -24.1731     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1131    14.6405    14.6392     0.0013    37.0000    36.9850    43.790
     13     0.4800     0.4800     0.4800      9.358      3.000  37000.000     10.000    41.2537    36.2047   -24.3001     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1189    14.6405    14.6392     0.0013    37.0000    36.9610    42.924
     14     0.4825     0.4825     0.4825      9.311     13.000  37000.000     10.000    41.2537    36.1398   -24.4300     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1248    14.6405    14.6392     0.0013    37.0000    36.9580    42.663
     15     0.4850     0.4850     0.4850      9.437     73.000  37000.000     10.000    41.2537    36.0748   -24.5580     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1306    14.6405    14.6392     0.0013    37.0000    36.9520    42.293
     16     0.4875     0.4875     0.4875      9.411    244.000  37000.000     10.000    41.2537    36.0118   -24.6859     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1364    14.6405    14.6392     0.0013    37.0000    36.9860    44.329
     17     0.4900     0.4900     0.4900      9.417    638.000  37000.000     10.000    41.2537    35.9478   -24.8139     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1422    14.6405    14.6392     0.0013    37.0000    36.9740    43.447
     18     0.4925     0.4925     0.4925      9.376   1000.000  37000.000     10.000    41.2537    35.8829   -24.9428     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1480    14.6405    14.6392     0.0013    37.0000    36.9780    43.349
     19     0.4950     0.4950     0.4950      9.345   1410.000  37000.000     10.000    41.2537    35.8189   -25.0727     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1539    14.6405    14.6392     0.0013    37.0000    37.0040    44.167
     20     0.4976     0.4975     0.4975      9.264   2083.000  37000.000     10.000    41.2537    35.7539   -25.2026     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1598    14.6405    14.6392     0.0013    37.0000    37.0340    45.564
     21     0.5000     0.5000     0.5000      9.390   2674.000  37000.000     10.000    41.2537    35.6890   -25.3306     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1656    14.6405    14.6392     0.0013    37.0000    37.0140    44.006
     22     0.5025     0.5024     0.5025      9.402   2620.000  37000.000     10.000    41.2537    35.6240   -25.4576     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1713    14.6405    14.6392     0.0013    37.0000    37.0040    42.472
     23     0.5050     0.5050     0.5050      9.264   1711.000  37000.000     10.000    41.2537    35.5600   -25.5875     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1772    14.6405    14.6392     0.0013    37.0000    37.0130    42.716
     24     0.5075     0.5075     0.5075      9.364    841.000  37000.000     10.000    41.2537    35.4970   -25.7154     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1830    14.6405    14.6392     0.0013    37.0000    37.0210    42.819
     25     0.5100     0.5100     0.5100      9.314    331.000  37000.000     10.000    41.2537    35.4321   -25.8444     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1888    14.6405    14.6392     0.0013    37.0000    37.0030    43.524
     26     0.5125     0.5125     0.5125      9.456    136.000  37000.000     10.000    41.2537    35.3671   -25.9733     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1946    14.6405    14.6392     0.0013    37.0000    37.0040    43.200
     27     0.5150     0.5150     0.5150      9.353     47.000  37000.000     10.000    41.2537    35.3031   -26.1022     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2005    14.6405    14.6392     0.0013    37.0000    36.9940    43.059
     28     0.5175     0.5175     0.5175      9.415     18.000  37000.000     10.000    41.2537    35.2382   -26.2322     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2063    14.6405    14.6392     0.0013    37.0000    36.9860    43.802
     29     0.5200     0.5200     0.5200      9.355      7.000  37000.000     10.000    41.2537    35.1742   -26.3601     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2121    14.6405    14.6392     0.0013    37.0000    36.9740    43.266
     30     0.5225     0.5224     0.5225      9.397      4.000  37000.000     10.000    41.2537    35.1102   -26.4881     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2179    14.6405    14.6392     0.0013    37.0000    37.0100    44.685
     31     0.5250     0.5250     0.5250      9.367      4.000  37000.000     10.000    41.2537    35.0453   -26.6190     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2238    14.6405    14.6392     0.0013    37.0000    36.9880    42.679
     32     0.5275     0.5275     0.5275      9.355      4.000  37000.000     10.000    41.2537    34.9803   -26.7489     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.2297    14.6405    14.6392     0.0013    37.0000    36.9870    42.642
