# scan = 323
# date = 11/11/2003
# time = 1:58:09 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h .47 .53 .0025 k .47 .53 .0025 l .47 .53 .0025 preset mcu 5
# builtin_command = scan h .47 .53 .0025 k .47 .53 .0025 l .47 .53 .0025 preset mcu 5
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = hhh (.5,.5,.5) field dependence: base Temp, H = 5.500000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 5.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.4700     0.4701     0.4700      4.646     16.000  18500.000      5.000    41.2537    35.9970   -23.7922    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.0958    14.6405    14.6385     0.0020   295.0000     4.1976     4.251
      2     0.4724     0.4724     0.4724      4.637     14.000  18500.000      5.000    41.2537    35.9331   -23.9152    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1014    14.6405    14.6385     0.0020   295.0000     4.2028     4.249
      3     0.4750     0.4750     0.4750      4.593     14.000  18500.000      5.000    41.2537    35.8701   -24.0471    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1074    14.6405    14.6385     0.0020   295.0000     4.2028     4.249
      4     0.4775     0.4776     0.4775      4.652      7.000  18500.000      5.000    41.2537    35.8061   -24.1770    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1133    14.6405    14.6385     0.0020   295.0000     4.1999     4.248
      5     0.4800     0.4800     0.4800      4.639     13.000  18500.000      5.000    41.2537    35.7411   -24.3030    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1190    14.6405    14.6385     0.0020   295.0000     4.1996     4.249
      6     0.4825     0.4825     0.4825      4.619     13.000  18500.000      5.000    41.2537    35.6762   -24.4330    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1249    14.6405    14.6385     0.0020   295.0000     4.1996     4.249
      7     0.4850     0.4850     0.4850      4.632     19.000  18500.000      5.000    41.2537    35.6112   -24.5619    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1307    14.6405    14.6385     0.0020   295.0000     4.2002     4.248
      8     0.4875     0.4875     0.4875      4.675     15.000  18500.000      5.000    41.2537    35.5472   -24.6908    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1366    14.6405    14.6385     0.0020   295.0000     4.2012     4.251
      9     0.4900     0.4900     0.4900      4.724     26.000  18500.000      5.000    41.2537    35.4833   -24.8178    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1423    14.6405    14.6385     0.0020   295.0000     4.2012     4.251
     10     0.4925     0.4925     0.4925      4.599     41.000  18500.000      5.000    41.2537    35.4193   -24.9477    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1482    14.6405    14.6385     0.0020   295.0000     4.2007     4.249
     11     0.4949     0.4950     0.4950      4.629     57.000  18500.000      5.000    41.2537    35.3543   -25.0747    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1540    14.6405    14.6385     0.0020   295.0000     4.2016     4.253
     12     0.4975     0.4975     0.4975      4.596     86.000  18500.000      5.000    41.2537    35.2904   -25.2056    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1599    14.6405    14.6385     0.0020   295.0000     4.2016     4.253
     13     0.5000     0.5000     0.5000      4.659     85.000  18500.000      5.000    41.2537    35.2264   -25.3335    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1657    14.6405    14.6385     0.0020   295.0000     4.2003     4.253
     14     0.5025     0.5025     0.5025      4.570     76.000  18500.000      5.000    41.2537    35.1624   -25.4615    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1715    14.6405    14.6385     0.0020   295.0000     4.2067     4.254
     15     0.5050     0.5050     0.5050      4.630     59.000  18500.000      5.000    41.2537    35.0974   -25.5914    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1774    14.6405    14.6385     0.0020   295.0000     4.2067     4.254
     16     0.5075     0.5075     0.5075      4.658     53.000  18500.000      5.000    41.2537    35.0335   -25.7194    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1832    14.6405    14.6385     0.0020   295.0000     4.2018     4.253
     17     0.5100     0.5100     0.5100      4.595     16.000  18500.000      5.000    41.2537    34.9695   -25.8493    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1890    14.6405    14.6385     0.0020   295.0000     4.1987     4.260
     18     0.5125     0.5125     0.5125      4.642     17.000  18500.000      5.000    41.2537    34.9055   -25.9763    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.1948    14.6405    14.6385     0.0020   295.0000     4.1987     4.260
     19     0.5150     0.5150     0.5150      4.653     12.000  18500.000      5.000    41.2537    34.8396   -26.1072    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2007    14.6405    14.6385     0.0020   295.0000     4.2015     4.254
     20     0.5175     0.5175     0.5175      4.733     15.000  18500.000      5.000    41.2537    34.7756   -26.2361    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2065    14.6405    14.6385     0.0020   295.0000     4.2015     4.254
     21     0.5200     0.5200     0.5200      4.636     12.000  18500.000      5.000    41.2537    34.7116   -26.3641    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2123    14.6405    14.6385     0.0020   295.0000     4.1989     4.249
     22     0.5224     0.5225     0.5225      4.653     14.000  18500.000      5.000    41.2537    34.6457   -26.4920    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2181    14.6405    14.6385     0.0020   295.0000     4.2004     4.255
     23     0.5250     0.5250     0.5250      4.658      8.000  18500.000      5.000    41.2537    34.5817   -26.6239    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2240    14.6405    14.6385     0.0020   295.0000     4.2004     4.255
     24     0.5275     0.5275     0.5275      4.585     13.000  18500.000      5.000    41.2537    34.5167   -26.7519    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2298    14.6405    14.6385     0.0020   295.0000     4.2059     4.254
     25     0.5300     0.5300     0.5300      4.658     14.000  18500.000      5.000    41.2537    34.4518   -26.8808    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     1.2356    14.6405    14.6385     0.0020   295.0000     4.2025     4.253
# Sum of Counts = 715
# Center of Mass = 0.499750+/-0.026435
# Full Width Half-Maximum = 0.025450+/-0.008297
# 2:01:29 AM  11/11/2003   scan completed.
