# scan = 322
# date = 11/11/2003
# time = 1:53:40 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 1.95 2.05 .005 k 1.95 2.05 .005 l 1.95 2.05 .005 preset mcu 10
# builtin_command = scan h 1.95 2.05 .005 k 1.95 2.05 .005 l 1.95 2.05 .005 preset mcu 10
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 222 field dependence: base Temp, H = 5.500000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 10.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     1.9501     1.9503     1.9499      9.274      4.000  37000.000     10.000    41.2537   -10.8780  -117.5658    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.5463    14.6405    14.6385     0.0020   295.0000     4.2023     4.282
      2     1.9549     1.9550     1.9550      9.278      6.000  37000.000     10.000    41.2537   -11.1240  -118.0471    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.5578    14.6405    14.6385     0.0020   295.0000     4.1991     4.279
      3     1.9600     1.9601     1.9600      9.341      4.000  37000.000     10.000    41.2537   -11.3681  -118.5383    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.5695    14.6405    14.6385     0.0020   295.0000     4.2006     4.278
      4     1.9650     1.9651     1.9650      9.238      7.000  37000.000     10.000    41.2537   -11.6142  -119.0314    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.5812    14.6405    14.6385     0.0020   295.0000     4.2006     4.279
      5     1.9699     1.9700     1.9700      9.309      2.000  37000.000     10.000    41.2537   -11.8642  -119.5274    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.5928    14.6405    14.6385     0.0020   295.0000     4.2021     4.277
      6     1.9749     1.9751     1.9750      9.211      9.000  37000.000     10.000    41.2537   -12.1132  -120.0284    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6044    14.6405    14.6385     0.0020   295.0000     4.2035     4.276
      7     1.9799     1.9801     1.9800      9.248     11.000  37000.000     10.000    41.2537   -12.3681  -120.5353    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6162    14.6405    14.6385     0.0020   295.0000     4.2064     4.273
      8     1.9850     1.9851     1.9850      9.336     53.000  37000.000     10.000    41.2537   -12.6220  -121.0461    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6279    14.6405    14.6385     0.0020   295.0000     4.2037     4.270
      9     1.9900     1.9902     1.9900      9.195    148.000  37000.000     10.000    41.2537   -12.8770  -121.5580    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6395    14.6405    14.6385     0.0020   295.0000     4.2043     4.266
     10     1.9950     1.9952     1.9949      9.348    244.000  37000.000     10.000    41.2537   -13.1339  -122.0727    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6511    14.6405    14.6385     0.0020   295.0000     4.2028     4.266
     11     1.9998     2.0000     2.0001      9.274    269.000  37000.000     10.000    41.2537   -13.3976  -122.5914    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6627    14.6405    14.6385     0.0020   295.0000     4.2036     4.268
     12     2.0049     2.0050     2.0050      9.299    290.000  37000.000     10.000    41.2537   -13.6604  -123.1190    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6744    14.6405    14.6385     0.0020   295.0000     4.1943     4.269
     13     2.0099     2.0101     2.0100      9.305    195.000  37000.000     10.000    41.2537   -13.9242  -123.6485    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6861    14.6405    14.6385     0.0020   295.0000     4.2026     4.263
     14     2.0150     2.0151     2.0150      9.186    175.000  37000.000     10.000    41.2537   -14.1900  -124.1830    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.6977    14.6405    14.6385     0.0020   295.0000     4.2040     4.262
     15     2.0199     2.0201     2.0200      9.228    128.000  37000.000     10.000    41.2537   -14.4616  -124.7223    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7094    14.6405    14.6385     0.0020   295.0000     4.2006     4.259
     16     2.0249     2.0251     2.0250      9.238     40.000  37000.000     10.000    41.2537   -14.7323  -125.2656    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7210    14.6405    14.6385     0.0020   295.0000     4.2037     4.258
     17     2.0299     2.0301     2.0300      9.228      3.000  37000.000     10.000    41.2537   -15.0079  -125.8168    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7327    14.6405    14.6385     0.0020   295.0000     4.1999     4.259
     18     2.0349     2.0350     2.0350      9.219      5.000  37000.000     10.000    41.2537   -15.2844  -126.3680    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7443    14.6405    14.6385     0.0020   295.0000     4.2042     4.248
     19     2.0399     2.0400     2.0400      9.246      2.000  37000.000     10.000    41.2537   -15.5650  -126.9280    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7560    14.6405    14.6385     0.0020   295.0000     4.2034     4.255
     20     2.0449     2.0451     2.0450      9.228      4.000  37000.000     10.000    41.2537   -15.8474  -127.4959    -0.0950     1.9540     1.0060    -3.9990    20.6267    41.2566     4.7677    14.6405    14.6385     0.0020   295.0000     4.2006     4.251
