# scan = 310
# date = 11/11/2003
# time = 1:03:41 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 0 k 0 l 1.94 2.06 .005 preset 2
# builtin_command = scan h 0 k 0 l 1.94 2.06 .005 preset 2
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 002 field dependence: base Temp, H = 4.700000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 2.000000
# def_x = l
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.0002     0.0001     1.9400      1.875      2.000   7400.000      2.000    41.2537   -34.2126   -73.1820    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.1689    14.6405    14.6385     0.0020   295.0000     4.2116     4.317
      2     0.0001    -0.0000     1.9450      1.865      1.000   7400.000      2.000    41.2537   -34.3238   -73.3985    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.1769    14.6405    14.6385     0.0020   295.0000     4.2116     4.317
      3     0.0001    -0.0000     1.9500      1.871      0.000   7400.000      2.000    41.2537   -34.4341   -73.6209    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.1852    14.6405    14.6385     0.0020   295.0000     4.2083     4.314
      4     0.0000    -0.0001     1.9550      1.850      1.000   7400.000      2.000    41.2537   -34.5453   -73.8385    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.1933    14.6405    14.6385     0.0020   295.0000     4.2083     4.314
      5     0.0000    -0.0001     1.9600      1.901      2.000   7400.000      2.000    41.2537   -34.6555   -74.0599    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2015    14.6405    14.6385     0.0020   295.0000     4.2083     4.314
      6     0.0000    -0.0001     1.9650      1.871      3.000   7400.000      2.000    41.2537   -34.7657   -74.2804    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2096    14.6405    14.6385     0.0020   295.0000     4.2158     4.305
      7     0.0000    -0.0001     1.9700      1.861      1.000   7400.000      2.000    41.2537   -34.8750   -74.4999    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2177    14.6405    14.6385     0.0020   295.0000     4.2158     4.305
      8     0.0001    -0.0000     1.9750      1.887      1.000   7400.000      2.000    41.2537   -34.9862   -74.7243    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2260    14.6405    14.6385     0.0020   295.0000     4.2135     4.309
      9     0.0001    -0.0000     1.9800      1.850     41.000   7400.000      2.000    41.2537   -35.0965   -74.9438    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2341    14.6405    14.6385     0.0020   295.0000     4.2135     4.309
     10     0.0001    -0.0000     1.9850      1.844    142.000   7400.000      2.000    41.2537   -35.2077   -75.1672    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2423    14.6405    14.6385     0.0020   295.0000     4.2135     4.309
     11     0.0001     0.0000     1.9900      1.862    364.000   7400.000      2.000    41.2537   -35.3169   -75.3877    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2504    14.6405    14.6385     0.0020   295.0000     4.2085     4.303
     12     0.0000    -0.0001     1.9950      1.877    488.000   7400.000      2.000    41.2537   -35.4301   -75.6101    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2586    14.6405    14.6385     0.0020   295.0000     4.2085     4.303
     13     0.0001    -0.0000     2.0000      1.873    556.000   7400.000      2.000    41.2537   -35.5413   -75.8345    -0.0965     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2668    14.6405    14.6385     0.0020   295.0000     4.2100     4.306
