# scan = 335
# date = 11/11/2003
# time = 3:17:34 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 0.95 1.05 .005 k 0.95 1.05 .005 l 0.95 1.05 .005 preset mcu 4
# builtin_command = scan h 0.95 1.05 .005 k 0.95 1.05 .005 l 0.95 1.05 .005 preset mcu 4
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 111 field dependence: base Temp, H = 0 T down
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 4.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.9498     0.9500     0.9499      3.675     10.000  14800.000      4.000    41.2537    23.2795   -49.2381    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2146    14.6405    14.6385     0.0020   295.0000     4.2303     4.263
      2     0.9549     0.9551     0.9550      3.740      7.000  14800.000      4.000    41.2537    23.1368   -49.5206    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2265    14.6405    14.6385     0.0020   295.0000     4.2303     4.263
      3     0.9599     0.9601     0.9600      3.665     12.000  14800.000      4.000    41.2537    22.9990   -49.7981    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2381    14.6405    14.6385     0.0020   295.0000     4.2287     4.266
      4     0.9649     0.9651     0.9650      3.693     15.000  14800.000      4.000    41.2537    22.8612   -50.0747    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2498    14.6405    14.6385     0.0020   295.0000     4.2257     4.266
      5     0.9699     0.9701     0.9700      3.729      9.000  14800.000      4.000    41.2537    22.7215   -50.3522    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2614    14.6405    14.6385     0.0020   295.0000     4.2257     4.266
      6     0.9748     0.9750     0.9750      3.694     10.000  14800.000      4.000    41.2537    22.5817   -50.6278    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2730    14.6405    14.6385     0.0020   295.0000     4.2261     4.263
      7     0.9799     0.9801     0.9800      3.668     10.000  14800.000      4.000    41.2537    22.4429   -50.9074    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2847    14.6405    14.6385     0.0020   295.0000     4.2261     4.263
      8     0.9849     0.9851     0.9850      3.722     13.000  14800.000      4.000    41.2537    22.3041   -51.1879    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.2965    14.6405    14.6385     0.0020   295.0000     4.2279     4.261
      9     0.9899     0.9901     0.9900      3.730    172.000  14800.000      4.000    41.2537    22.1634   -51.4664    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3081    14.6405    14.6385     0.0020   295.0000     4.2232     4.264
     10     0.9949     0.9951     0.9950      3.737    832.000  14800.000      4.000    41.2537    22.0236   -51.7450    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3197    14.6405    14.6385     0.0020   295.0000     4.2232     4.264
     11     0.9999     1.0000     1.0000      3.768   1629.000  14800.000      4.000    41.2537    21.8848   -52.0225    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3313    14.6405    14.6385     0.0020   295.0000     4.2250     4.265
     12     1.0049     1.0051     1.0050      3.682   1094.000  14800.000      4.000    41.2537    21.7461   -52.3040    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3430    14.6405    14.6385     0.0020   295.0000     4.2250     4.265
     13     1.0099     1.0101     1.0100      3.682    311.000  14800.000      4.000    41.2537    21.6053   -52.5845    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3547    14.6405    14.6385     0.0020   295.0000     4.2288     4.265
     14     1.0149     1.0151     1.0150      3.712     37.000  14800.000      4.000    41.2537    21.4656   -52.8641    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3663    14.6405    14.6385     0.0020   295.0000     4.2235     4.265
     15     1.0199     1.0201     1.0200      3.751      8.000  14800.000      4.000    41.2537    21.3248   -53.1456    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3780    14.6405    14.6385     0.0020   295.0000     4.2235     4.265
     16     1.0249     1.0251     1.0250      3.778      8.000  14800.000      4.000    41.2537    21.1860   -53.4251    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.3896    14.6405    14.6385     0.0020   295.0000     4.2278     4.262
     17     1.0300     1.0302     1.0301      3.762      4.000  14800.000      4.000    41.2537    21.0423   -53.7125    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.4015    14.6405    14.6385     0.0020   295.0000     4.2278     4.262
     18     1.0349     1.0351     1.0350      3.692      4.000  14800.000      4.000    41.2537    20.9035   -53.9881    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.4129    14.6405    14.6385     0.0020   295.0000     4.2257     4.260
     19     1.0399     1.0401     1.0400      3.701      4.000  14800.000      4.000    41.2537    20.7618   -54.2715    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.4246    14.6405    14.6385     0.0020   295.0000     4.2257     4.260
     20     1.0449     1.0451     1.0450      3.726     12.000  14800.000      4.000    41.2537    20.6191   -54.5560    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.4364    14.6405    14.6385     0.0020   295.0000     4.2306     4.262
     21     1.0499     1.0501     1.0500      3.651      4.000  14800.000      4.000    41.2537    20.4783   -54.8365    -0.0975     1.9545     1.0050    -3.9990    20.6267    41.2566     2.4479    14.6405    14.6385     0.0020   295.0000     4.2293     4.256
# Sum of Counts = 4205
# Center of Mass = 1.000385+/-0.021818
# Full Width Half-Maximum = 0.015708+/-0.010221
# 3:19:48 AM  11/11/2003   scan completed.
