# scan = 315
# date = 11/11/2003
# time = 1:23:06 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 0 k 0 l 1.94 2.06 .005 preset 2
# builtin_command = scan h 0 k 0 l 1.94 2.06 .005 preset 2
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 002 field dependence: base Temp, H = 5.000000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 2.000000
# def_x = l
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.0002     0.0000     1.9400      1.856      2.000   7400.000      2.000    41.2537   -34.2126   -73.1820    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.1689    14.6405    14.6385     0.0020   295.0000     4.2089     4.298
      2     0.0000    -0.0001     1.9449      1.862      1.000   7400.000      2.000    41.2537   -34.3248   -73.3975    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.1769    14.6405    14.6385     0.0020   295.0000     4.2068     4.299
      3     0.0001    -0.0001     1.9500      1.890      0.000   7400.000      2.000    41.2537   -34.4341   -73.6200    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.1852    14.6405    14.6385     0.0020   295.0000     4.2068     4.299
      4     0.0000    -0.0001     1.9550      1.808      0.000   7400.000      2.000    41.2537   -34.5453   -73.8385    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.1933    14.6405    14.6385     0.0020   295.0000     4.2010     4.296
      5     0.0001    -0.0001     1.9600      1.852      2.000   7400.000      2.000    41.2537   -34.6545   -74.0599    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2015    14.6405    14.6385     0.0020   295.0000     4.2010     4.296
      6     0.0000    -0.0001     1.9650      1.858      1.000   7400.000      2.000    41.2537   -34.7657   -74.2804    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2096    14.6405    14.6385     0.0020   295.0000     4.2010     4.296
      7     0.0001    -0.0001     1.9700      1.837      1.000   7400.000      2.000    41.2537   -34.8750   -74.5009    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2178    14.6405    14.6385     0.0020   295.0000     4.2071     4.292
      8     0.0001    -0.0000     1.9750      1.845     10.000   7400.000      2.000    41.2537   -34.9862   -74.7253    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2261    14.6405    14.6385     0.0020   295.0000     4.2071     4.292
      9     0.0000    -0.0001     1.9800      1.826     48.000   7400.000      2.000    41.2537   -35.0974   -74.9428    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2341    14.6405    14.6385     0.0020   295.0000     4.2073     4.303
     10     0.0001    -0.0000     1.9850      1.855    176.000   7400.000      2.000    41.2537   -35.2067   -75.1672    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2423    14.6405    14.6385     0.0020   295.0000     4.2073     4.303
     11     0.0001    -0.0000     1.9900      1.888    431.000   7400.000      2.000    41.2537   -35.3169   -75.3887    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2505    14.6405    14.6385     0.0020   295.0000     4.2073     4.303
     12     0.0001    -0.0001     1.9950      1.870    486.000   7400.000      2.000    41.2537   -35.4301   -75.6111    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2586    14.6405    14.6385     0.0020   295.0000     4.2068     4.291
     13     0.0001    -0.0001     2.0000      1.855    579.000   7400.000      2.000    41.2537   -35.5413   -75.8335    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2668    14.6405    14.6385     0.0020   295.0000     4.2068     4.291
     14     0.0001    -0.0000     2.0050      1.853    646.000   7400.000      2.000    41.2537   -35.6526   -76.0599    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2750    14.6405    14.6385     0.0020   295.0000     4.2087     4.297
     15     0.0001    -0.0001     2.0100      1.911    539.000   7400.000      2.000    41.2537   -35.7657   -76.2833    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2832    14.6405    14.6385     0.0020   295.0000     4.2087     4.297
     16     0.0002     0.0000     2.0150      1.834    352.000   7400.000      2.000    41.2537   -35.8740   -76.5048    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2913    14.6405    14.6385     0.0020   295.0000     4.2087     4.297
     17    -0.0000    -0.0002     2.0200      1.843    123.000   7400.000      2.000    41.2537   -35.9931   -76.7302    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.2995    14.6405    14.6385     0.0020   295.0000     4.2050     4.300
     18     0.0001    -0.0001     2.0250      1.840     31.000   7400.000      2.000    41.2537   -36.1014   -76.9536    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3076    14.6405    14.6385     0.0020   295.0000     4.2050     4.300
     19     0.0001    -0.0000     2.0300      1.827      3.000   7400.000      2.000    41.2537   -36.2136   -77.1800    -0.0960     1.9540     1.0060    -3.9990    20.6267    41.2566     3.3158    14.6405    14.6385     0.0020   295.0000     4.2087     4.290
