# scan = 301
# date = 11/11/2003
# time = 12:26:30 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 0 preset 4
# builtin_command = scan h 1.94 2.06 .005 k 1.94 2.06 .005 l 0 preset 4
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 220 field dependence: base Temp, H = 4.000000 T
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554053,7.554053,3.846679,90.000000,90.000000,120.000000
# ubmatrix = -0.005362,-0.005623,0.259740,-0.129577,-0.134798,-0.010795,0.080912,-0.071857,-0.000073
# mode = 0
# plane_normal = 0.001702,0.034158,0.999415
# ubconf = C:\User\exp41\UBConf\UB10Nov2003_64050PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 4.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     1.9398     1.9402    -0.0001      3.748      2.000  14800.000      4.000    41.2537    54.9980   -74.7587    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2273    14.6405    14.6385     0.0020   295.0000     4.2121     4.347
      2     1.9447     1.9452     0.0000      3.655      1.000  14800.000      4.000    41.2537    54.8848   -74.9812    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2355    14.6405    14.6385     0.0020   295.0000     4.2121     4.347
      3     1.9498     1.9502    -0.0000      3.720      3.000  14800.000      4.000    41.2537    54.7707   -75.2105    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2439    14.6405    14.6385     0.0020   295.0000     4.2189     4.342
      4     1.9547     1.9552    -0.0000      3.711      2.000  14800.000      4.000    41.2537    54.6594   -75.4339    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2521    14.6405    14.6385     0.0020   295.0000     4.2189     4.342
      5     1.9598     1.9602    -0.0000      3.693      2.000  14800.000      4.000    41.2537    54.5443   -75.6643    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2606    14.6405    14.6385     0.0020   295.0000     4.2170     4.340
      6     1.9647     1.9652     0.0001      3.759      4.000  14800.000      4.000    41.2537    54.4291   -75.8877    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2687    14.6405    14.6385     0.0020   295.0000     4.2170     4.340
      7     1.9699     1.9703    -0.0001      3.708      3.000  14800.000      4.000    41.2537    54.3179   -76.1209    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2773    14.6405    14.6385     0.0020   295.0000     4.2145     4.347
      8     1.9748     1.9752     0.0000      3.725      3.000  14800.000      4.000    41.2537    54.2028   -76.3454    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2855    14.6405    14.6385     0.0020   295.0000     4.2203     4.336
      9     1.9798     1.9802     0.0000      3.741     34.000  14800.000      4.000    41.2537    54.0886   -76.5727    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.2938    14.6405    14.6385     0.0020   295.0000     4.2203     4.336
     10     1.9848     1.9852    -0.0000      3.761    215.000  14800.000      4.000    41.2537    53.9754   -76.8020    -0.0970     1.9540     1.0050    -3.9990    20.6267    41.2566     3.3021    14.6405    14.6385     0.0020   295.0000     4.2120     4.342
