# scan = 58
# date = 11/9/2003
# time = 11:36:13 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scan h .45 .55 .0025 k .45 .55 .0025 l .45 .55 .0025 preset mcu 10
# builtin_command = scan h .45 .55 .0025 k .45 .55 .0025 l .45 .55 .0025 preset mcu 10
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = hhh order parameter UP T = 16.0000
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.554017,7.554017,3.847681,90.000000,90.000000,120.000000
# ubmatrix = -0.008230,-0.004834,0.259516,-0.134256,-0.130074,-0.012979,0.072618,-0.080146,0.005414
# mode = 0
# plane_normal = -0.022217,-0.027363,0.999379
# ubconf = C:\User\exp41\UBConf\UB08Nov2003_100555PM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 10.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l       time   detector    monitor        mcu         m2         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef          e       temp    coldtip    tsample
      1     0.4500     0.4500     0.4500      9.409      2.000  37000.000     10.000    41.2537    36.9715   -22.7617     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0490    14.6405    14.6392     0.0013    16.0000    15.9690    15.844
      2     0.4525     0.4525     0.4525      9.343      4.000  37000.000     10.000    41.2537    36.9094   -22.8887     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0548    14.6405    14.6392     0.0013    16.0000    15.9770    15.802
      3     0.4550     0.4550     0.4550      9.379      2.000  37000.000     10.000    41.2537    36.8455   -23.0166     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0606    14.6405    14.6392     0.0013    16.0000    15.9690    15.811
      4     0.4575     0.4575     0.4575      9.364      1.000  37000.000     10.000    41.2537    36.7795   -23.1465     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0665    14.6405    14.6392     0.0013    16.0000    15.9740    15.860
      5     0.4600     0.4600     0.4600      9.429      2.000  37000.000     10.000    41.2537    36.7175   -23.2745     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0723    14.6405    14.6392     0.0013    16.0000    15.9730    15.807
      6     0.4625     0.4625     0.4625      9.403      1.000  37000.000     10.000    41.2537    36.6526   -23.4015     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0781    14.6405    14.6392     0.0013    16.0000    15.9660    15.859
      7     0.4651     0.4650     0.4650      9.440      1.000  37000.000     10.000    41.2537    36.5876   -23.5324     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0840    14.6405    14.6392     0.0013    16.0000    15.9590    15.772
      8     0.4676     0.4675     0.4675      9.373      0.000  37000.000     10.000    41.2537    36.5246   -23.6603     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0899    14.6405    14.6392     0.0013    16.0000    15.9720    15.804
      9     0.4700     0.4700     0.4700      9.363      3.000  37000.000     10.000    41.2537    36.4596   -23.7873     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.0956    14.6405    14.6392     0.0013    16.0000    15.9610    15.799
     10     0.4725     0.4725     0.4725      9.402      3.000  37000.000     10.000    41.2537    36.3967   -23.9143     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1014    14.6405    14.6392     0.0013    16.0000    15.9800    15.800
     11     0.4750     0.4750     0.4750      9.406      5.000  37000.000     10.000    41.2537    36.3327   -24.0442     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1073    14.6405    14.6392     0.0013    16.0000    15.9650    15.814
     12     0.4775     0.4775     0.4775      9.454      3.000  37000.000     10.000    41.2537    36.2687   -24.1731     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1131    14.6405    14.6392     0.0013    16.0000    15.9660    15.804
     13     0.4800     0.4800     0.4800      9.431      5.000  37000.000     10.000    41.2537    36.2047   -24.3001     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1189    14.6405    14.6392     0.0013    16.0000    15.9700    15.799
     14     0.4825     0.4825     0.4825      9.343     28.000  37000.000     10.000    41.2537    36.1398   -24.4300     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1248    14.6405    14.6392     0.0013    16.0000    15.9680    15.782
     15     0.4850     0.4850     0.4850      9.325    131.000  37000.000     10.000    41.2537    36.0748   -24.5580     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1306    14.6405    14.6392     0.0013    16.0000    15.9690    15.784
     16     0.4875     0.4875     0.4875      9.356    437.000  37000.000     10.000    41.2537    36.0118   -24.6859     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1364    14.6405    14.6392     0.0013    16.0000    15.9650    15.861
     17     0.4900     0.4900     0.4900      9.408   1099.000  37000.000     10.000    41.2537    35.9469   -24.8139     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1422    14.6405    14.6392     0.0013    16.0000    15.9700    15.799
     18     0.4925     0.4925     0.4925      9.429   1946.000  37000.000     10.000    41.2537    35.8819   -24.9428     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1480    14.6405    14.6392     0.0013    16.0000    15.9960    15.811
     19     0.4950     0.4950     0.4950      9.357   2692.000  37000.000     10.000    41.2537    35.8189   -25.0727     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1539    14.6405    14.6392     0.0013    16.0000    15.9670    15.826
     20     0.4975     0.4975     0.4975      9.426   4057.000  37000.000     10.000    41.2537    35.7539   -25.2017     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1597    14.6405    14.6392     0.0013    16.0000    15.9680    15.817
     21     0.5000     0.5000     0.5000      9.401   5077.000  37000.000     10.000    41.2537    35.6890   -25.3306     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1656    14.6405    14.6392     0.0013    16.0000    15.9900    15.813
     22     0.5025     0.5024     0.5025      9.479   5092.000  37000.000     10.000    41.2537    35.6240   -25.4576     1.2730    -1.5670    -0.0020    -0.0010    20.6267    41.2556     1.1713    14.6405    14.6392     0.0013    16.0000    15.9660    15.784
