# X 	 Y 	 E 	 DX

0.003075	10.2926	0.960992	0.000774595
0.00322875	8.82694	0.734524	0.00077642
0.00339019	9.06047	0.694125	0.000778426
0.0035597	8.58683	0.675591	0.000780632
0.00373768	6.88464	0.513787	0.000783057
0.00392457	6.06963	0.539041	0.000785722
0.00412079	6.12257	0.379488	0.00078865
0.00432683	5.11293	0.392543	0.000791865
0.00454318	4.26588	0.346248	0.000795395
0.00477033	3.94527	0.282518	0.000799268
0.00500885	3.22318	0.259981	0.000803517
0.00525929	3.09855	0.223899	0.000808175
0.00552226	2.76571	0.197474	0.00081328
0.00579837	2.80748	0.17538	0.000818871
0.00608829	2.70322	0.161496	0.000824992
0.0063927	2.31012	0.132296	0.000831688
0.00671234	2.08387	0.122227	0.000839008
0.00704796	1.92035	0.105319	0.000847005
0.00740035	1.76003	0.0935108	0.000855735
0.00777037	1.64694	0.0855433	0.000865257
0.00815889	1.53491	0.0755801	0.000875636
0.00856683	1.44917	0.0676307	0.000886938
0.00899518	1.33512	0.0628154	0.000899234
0.00944494	1.23648	0.0554089	0.000912598
0.00991718	1.11215	0.0491381	0.000927109
0.010413	1.10823	0.0477408	0.000942848
0.0109337	0.947174	0.0411555	0.000959902
0.0114804	0.861082	0.0375852	0.000978359
0.0120544	0.907673	0.0363055	0.000998312
0.0126571	0.830556	0.0338666	0.00101986
0.01329	0.789436	0.0305007	0.0010431
0.0139545	0.655544	0.0284105	0.00106813
0.0146522	0.658776	0.0279298	0.00109507
0.0153848	0.620878	0.0266493	0.00112402
0.016154	0.577115	0.0249752	0.0011551
0.0169617	0.526453	0.0235684	0.00118842
0.0178098	0.465618	0.0217545	0.00122411
0.0187003	0.444191	0.0207016	0.00126229
0.0196353	0.458417	0.0202713	0.00130308
0.0206171	0.361259	0.018452	0.00134662
0.021648	0.35456	0.0175791	0.00139305
0.0227304	0.334834	0.0169319	0.00144251
0.0238669	0.302767	0.0157514	0.00149514
0.0250602	0.293278	0.0149946	0.0015511
0.0263132	0.282789	0.0146183	0.00161054
0.0276289	0.267318	0.0137525	0.00167363
0.0290103	0.258967	0.0131873	0.00174054
0.0304609	0.244601	0.012559	0.00181145
0.0319839	0.239038	0.0120667	0.00188653
0.0335831	0.199007	0.0120415	0.00196599
0.0352623	0.228117	0.0129034	0.00205003
0.0370254	0.190525	0.0151392	0.00213886
0.0388766	0.182797	0.0174443	0.00223271
0.0408205	0.180642	0.0198558	0.0023318
0.0428615	0.144327	0.0222231	0.00243638
0.0444534	0.168704	0.0284101	0.00251828
