# X 	 Y 	 E 	 DX

0.035875	0.471868	0.0146461	0.00208084
0.0376688	0.445669	0.0143428	0.00217142
0.0395522	0.380222	0.018816	0.00226708
0.0415298	0.363239	0.0109694	0.00236808
0.0436063	0.340326	0.0143134	0.00247466
0.0457866	0.311594	0.0084833	0.00258708
0.0480759	0.285725	0.0102992	0.00270561
0.0504797	0.266276	0.00728126	0.00283055
0.0530037	0.256774	0.00743363	0.00296219
0.0556539	0.245796	0.00681707	0.00310085
0.0584366	0.226584	0.00535598	0.00324687
0.0613584	0.222324	0.00543881	0.0034006
0.0644263	0.212675	0.00535622	0.00356241
0.0676477	0.208527	0.00435105	0.00373268
0.07103	0.191816	0.00431271	0.00391182
0.0745815	0.193457	0.00456646	0.00410026
0.0783106	0.184337	0.00338775	0.00429845
0.0822262	0.17389	0.00333655	0.00450687
0.0863375	0.171477	0.00333941	0.00472601
0.0906543	0.163809	0.00300946	0.0049564
0.0951871	0.157304	0.00283865	0.00519858
0.0999464	0.156173	0.00263735	0.00545313
0.104944	0.153617	0.00257867	0.00572066
0.110191	0.150642	0.00225462	0.00600181
0.1157	0.146587	0.00222096	0.00629724
0.121485	0.140433	0.00203282	0.00660767
0.12756	0.138536	0.00193413	0.00693382
0.133938	0.138782	0.00185435	0.00727648
0.140635	0.133426	0.0016792	0.00763647
0.147666	0.13372	0.0016302	0.00801463
0.15505	0.131341	0.001497	0.00841187
0.162802	0.130165	0.00147473	0.00882915
0.170942	0.130786	0.00135422	0.00926744
0.179489	0.128719	0.00128413	0.00972779
0.188464	0.127961	0.001229	0.0102113
0.197887	0.127286	0.00115493	0.0107191
0.207781	0.125108	0.00111913	0.0112525
0.21817	0.126868	0.00104555	0.0118126
0.229079	0.125888	0.000981438	0.0124009
0.240533	0.12721	0.000965496	0.0130187
0.25256	0.125127	0.000898738	0.0136675
0.265188	0.124693	0.000837504	0.0143488
0.278447	0.125759	0.000810314	0.0150643
0.292369	0.124754	0.000765817	0.0158157
0.306988	0.124719	0.00072357	0.0166047
0.322337	0.124501	0.000693209	0.0174332
0.338454	0.124109	0.00065105	0.0183033
0.355377	0.123914	0.000620748	0.0192169
0.373146	0.123286	0.000594496	0.0201763
0.391803	0.123937	0.0005641	0.0211838
0.411393	0.124008	0.000533971	0.0222416
0.431963	0.122663	0.000504561	0.0233524
0.453561	0.12208	0.000511653	0.0245189
0.476239	0.121259	0.000513274	0.0257437
0.500051	0.122221	0.000510395	0.0270298
0.525053	0.120735	0.000507003	0.0283802
0.551306	0.119701	0.000490944	0.0297983
0.578871	0.119035	0.000485231	0.0312872
0.607815	0.119091	0.000474375	0.0328507
0.638206	0.117796	0.000467902	0.0344924
0.670116	0.11526	0.000450608	0.0362162
0.703622	0.113588	0.00044176	0.0380262
0.738803	0.10912	0.000424627	0.0399268
0.775743	0.104194	0.000407335	0.0419224
0.81453	0.0947605	0.000487828	0.0440179
0.842198	0.0824394	0.000829559	0.0455127
