# X 	 Y 	 E 	 DX

0.035875	2.77958	0.0249337	0.00208084
0.0376688	0	0	0.00217142
0.0395522	0	0	0.00226708
0.0415298	1.55552	0.0170079	0.00236808
0.0436063	0	0	0.00247466
0.0457866	1.16626	0.0142169	0.00258708
0.0480759	1.10024	0.0195104	0.00270561
0.0504797	0.809628	0.013896	0.00283055
0.0530037	0.789884	0.0194545	0.00296219
0.0556539	0.644351	0.0100232	0.00310085
0.0584366	0.609612	0.00976581	0.00324687
0.0613584	0.481153	0.00827021	0.0034006
0.0644263	0.451626	0.0138267	0.00356241
0.0676477	0.391538	0.00579284	0.00373268
0.07103	0.334849	0.00732904	0.00391182
0.0745815	0.323856	0.00874014	0.00410026
0.0783106	0.286461	0.00430364	0.00429845
0.0822262	0.239162	0.00511099	0.00450687
0.0863375	0.228211	0.00455232	0.00472601
0.0906543	0.219949	0.00452409	0.0049564
0.0951871	0.200808	0.00389402	0.00519858
0.0999464	0.185092	0.00363353	0.00545313
0.104944	0.170671	0.00353951	0.00572066
0.110191	0.170275	0.00305378	0.00600181
0.1157	0.167454	0.00294054	0.00629724
0.121485	0.162313	0.0027792	0.00660767
0.12756	0.154148	0.00267393	0.00693382
0.133938	0.153117	0.00271488	0.00727648
0.140635	0.147765	0.00212224	0.00763647
0.147666	0.141127	0.00220411	0.00801463
0.15505	0.149596	0.0021972	0.00841187
0.162802	0.142376	0.0021037	0.00882915
0.170942	0.141953	0.00185862	0.00926744
0.179489	0.141423	0.00183619	0.00972779
0.188464	0.138242	0.00176733	0.0102113
0.197887	0.133657	0.00163902	0.0107191
0.207781	0.134706	0.00159282	0.0112525
0.21817	0.134467	0.00151433	0.0118126
0.229079	0.132825	0.00136842	0.0124009
0.240533	0.134809	0.0014158	0.0130187
0.25256	0.133786	0.00135325	0.0136675
0.265188	0.13116	0.00115869	0.0143488
0.278447	0.1344	0.00118025	0.0150643
0.292369	0.135124	0.0011057	0.0158157
0.306988	0.132319	0.00101578	0.0166047
0.322337	0.129197	0.000988025	0.0174332
0.338454	0.130854	0.000929939	0.0183033
0.355377	0.131974	0.00091014	0.0192169
0.373146	0.131743	0.000861104	0.0201763
0.391803	0.133515	0.000839967	0.0211838
0.411393	0.13055	0.000768965	0.0222416
0.431963	0.131456	0.000725788	0.0233524
0.453561	0.130458	0.000701188	0.0245189
0.476239	0.129917	0.000662241	0.0257437
0.500051	0.130326	0.000637476	0.0270298
0.525053	0.128872	0.000612555	0.0283802
0.551306	0.128961	0.000564965	0.0297983
0.578871	0.127483	0.000554187	0.0312872
0.607815	0.127271	0.000515883	0.0328507
0.638206	0.125964	0.000499004	0.0344924
0.670116	0.124731	0.000461868	0.0362162
0.703622	0.124785	0.000448584	0.0380262
0.738803	0.121224	0.000419122	0.0399268
0.775743	0.115831	0.000399348	0.0419224
0.81453	0.113342	0.000803663	0.0440179
0.842198	0	0	0.0455127
