# X 	 Y 	 E 	 DX

0.003075	142.37	5.17504	0.000774595
0.00322875	39.6434	4.85613	0.00077642
0.00339019	80.4967	2.08269	0.000778426
0.0035597	102.7	5.54081	0.000780632
0.00373768	46.1692	1.83629	0.000783057
0.00392457	63.2998	5.22759	0.000785722
0.00412079	39.0297	1.21853	0.00078865
0.00432683	16.9932	2.16128	0.000791865
0.00454318	27.9435	1.24719	0.000795395
0.00477033	20.9488	1.02135	0.000799268
0.00500885	27.4344	1.3144	0.000803517
0.00525929	18.9638	0.889821	0.000808175
0.00552226	17.518	0.787279	0.00081328
0.00579837	15.0667	0.748931	0.000818871
0.00608829	14.9119	0.795561	0.000824992
0.0063927	12.6959	0.495581	0.000831688
0.00671234	9.94674	0.56007	0.000839008
0.00704796	9.78271	0.42315	0.000847005
0.00740035	9.49303	0.456904	0.000855735
0.00777037	7.65171	0.355429	0.000865257
0.00815889	7.62298	0.355983	0.000875636
0.00856683	6.45587	0.282831	0.000886938
0.00899518	5.57615	0.304504	0.000899234
0.00944494	5.00398	0.219221	0.000912598
0.00991718	4.87909	0.221681	0.000927109
0.010413	4.48553	0.218785	0.000942848
0.0109337	4.06904	0.175068	0.000959902
0.0114804	3.52549	0.166662	0.000978359
0.0120544	3.22505	0.149181	0.000998312
0.0126571	2.86266	0.145419	0.00101986
0.01329	2.94512	0.125027	0.0010431
0.0139545	2.31992	0.140776	0.00106813
0.0146522	2.06066	0.138158	0.00109507
0.0153848	2.31955	0.141445	0.00112402
0.016154	2.03736	0.128213	0.0011551
0.0169617	1.7381	0.11476	0.00118842
0.0178098	1.78849	0.103238	0.00122411
0.0187003	1.58548	0.0974169	0.00126229
0.0196353	1.35671	0.0857635	0.00130308
0.0206171	1.36123	0.0841899	0.00134662
0.021648	1.2808	0.0749317	0.00139305
0.0227304	1.24861	0.0734785	0.00144251
0.0238669	1.15142	0.0671096	0.00149514
0.0250602	1.09883	0.0613619	0.0015511
0.0263132	0.930117	0.0569496	0.00161054
0.0276289	0.935198	0.0521666	0.00167363
0.0290103	0.80351	0.0478735	0.00174054
0.0304609	0.766368	0.045634	0.00181145
0.0319839	0.865816	0.0441122	0.00188653
0.0335831	0.692559	0.0402315	0.00196599
0.0352623	0.64221	0.0548567	0.00205003
0.0370254	0	0	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
