# X 	 Y 	 E 	 DX

0.035875	0.764707	0.00848826	0.00208084
0.0376688	0.745712	0.00840411	0.00217142
0.0395522	0.709465	0.0115221	0.00226708
0.0415298	0.666559	0.00651375	0.00236808
0.0436063	0.646619	0.00864053	0.00247466
0.0457866	0.61942	0.00519041	0.00258708
0.0480759	0.594115	0.00643801	0.00270561
0.0504797	0.555165	0.0044951	0.00283055
0.0530037	0.531317	0.00453626	0.00296219
0.0556539	0.508247	0.00415252	0.00310085
0.0584366	0.481746	0.00329068	0.00324687
0.0613584	0.453856	0.00326254	0.0034006
0.0644263	0.429351	0.00317545	0.00356241
0.0676477	0.410033	0.00254522	0.00373268
0.07103	0.387944	0.0025294	0.00391182
0.0745815	0.369369	0.00260894	0.00410026
0.0783106	0.353816	0.00193853	0.00429845
0.0822262	0.323766	0.0018612	0.00450687
0.0863375	0.3111	0.00184322	0.00472601
0.0906543	0.286907	0.00162797	0.0049564
0.0951871	0.274233	0.00152758	0.00519858
0.0999464	0.260901	0.00139339	0.00545313
0.104944	0.244343	0.00133078	0.00572066
0.110191	0.228761	0.00114044	0.00600181
0.1157	0.214916	0.00110447	0.00629724
0.121485	0.201589	0.00100342	0.00660767
0.12756	0.188766	0.000933722	0.00693382
0.133938	0.175313	0.00086786	0.00727648
0.140635	0.165906	0.000780999	0.00763647
0.147666	0.155184	0.00073888	0.00801463
0.15505	0.147862	0.000671573	0.00841187
0.162802	0.141431	0.000653187	0.00882915
0.170942	0.135241	0.000589191	0.00926744
0.179489	0.130352	0.000553553	0.00972779
0.188464	0.126521	0.000526458	0.0102113
0.197887	0.12381	0.000491385	0.0107191
0.207781	0.120817	0.000474681	0.0112525
0.21817	0.11812	0.000438217	0.0118126
0.229079	0.117376	0.000411653	0.0124009
0.240533	0.115386	0.000400559	0.0130187
0.25256	0.114935	0.000374702	0.0136675
0.265188	0.112745	0.000347382	0.0143488
0.278447	0.112803	0.000334719	0.0150643
0.292369	0.11183	0.000316545	0.0158157
0.306988	0.110773	0.000298075	0.0166047
0.322337	0.110612	0.000285403	0.0174332
0.338454	0.110142	0.00026775	0.0183033
0.355377	0.109513	0.000255162	0.0192169
0.373146	0.109153	0.000244449	0.0201763
0.391803	0.1083	0.000230724	0.0211838
0.411393	0.108022	0.00021833	0.0222416
0.431963	0.106732	0.000206	0.0233524
0.453561	0.105488	0.000208238	0.0245189
0.476239	0.1052	0.000209172	0.0257437
0.500051	0.104371	0.000206739	0.0270298
0.525053	0.103318	0.000205639	0.0283802
0.551306	0.101888	0.000198705	0.0297983
0.578871	0.101175	0.000196242	0.0312872
0.607815	0.0993674	0.000190543	0.0328507
0.638206	0.0985022	0.000188253	0.0344924
0.670116	0.0962507	0.000181159	0.0362162
0.703622	0.094219	0.000177312	0.0380262
0.738803	0.0908091	0.000170881	0.0399268
0.775743	0.0857974	0.000163411	0.0419224
0.81453	0.0789637	0.000196491	0.0440179
0.842198	0.0690144	0.000334505	0.0455127
