# X 	 Y 	 E 	 DX

0.003075	186.697	2.06356	0.000774595
0.00322875	145.82	1.4565	0.00077642
0.00339019	140.799	1.36491	0.000778426
0.0035597	125.318	1.28592	0.000780632
0.00373768	105.87	0.965806	0.000783057
0.00392457	92.7492	1.00299	0.000785722
0.00412079	80.0701	0.680338	0.00078865
0.00432683	69.8926	0.708887	0.000791865
0.00454318	64.3539	0.631513	0.000795395
0.00477033	54.2561	0.512784	0.000799268
0.00500885	50.5173	0.485042	0.000803517
0.00525929	42.3027	0.408672	0.000808175
0.00552226	37.4175	0.362191	0.00081328
0.00579837	33.2107	0.322367	0.000818871
0.00608829	29.8726	0.291873	0.000824992
0.0063927	26.085	0.246822	0.000831688
0.00671234	22.2211	0.226542	0.000839008
0.00704796	20.2278	0.197299	0.000847005
0.00740035	17.6065	0.175126	0.000855735
0.00777037	15.7069	0.158994	0.000865257
0.00815889	13.5941	0.138242	0.000875636
0.00856683	11.9291	0.12191	0.000886938
0.00899518	10.4157	0.11053	0.000899234
0.00944494	9.20673	0.0961612	0.000912598
0.00991718	8.22321	0.0875199	0.000927109
0.010413	7.12324	0.0787416	0.000942848
0.0109337	6.16622	0.0679089	0.000959902
0.0114804	5.59072	0.0616256	0.000978359
0.0120544	4.82855	0.0548058	0.000998312
0.0126571	4.28525	0.0497648	0.00101986
0.01329	3.76264	0.0436209	0.0010431
0.0139545	3.29412	0.0403946	0.00106813
0.0146522	2.92354	0.0378219	0.00109507
0.0153848	2.56355	0.0341855	0.00112402
0.016154	2.27619	0.0311281	0.0011551
0.0169617	2.0766	0.0291048	0.00118842
0.0178098	1.80672	0.0258266	0.00122411
0.0187003	1.57396	0.023315	0.00126229
0.0196353	1.44006	0.0215625	0.00130308
0.0206171	1.29328	0.0197232	0.00134662
0.021648	1.15883	0.0179617	0.00139305
0.0227304	1.0526	0.0165286	0.00144251
0.0238669	0.953784	0.0152191	0.00149514
0.0250602	0.893704	0.0139968	0.0015511
0.0263132	0.791654	0.012933	0.00161054
0.0276289	0.709125	0.011723	0.00167363
0.0290103	0.661089	0.010953	0.00174054
0.0304609	0.574094	0.00990705	0.00181145
0.0319839	0.527016	0.00923519	0.00188653
0.0335831	0.47038	0.00898282	0.00196599
0.0352623	0.413022	0.00911973	0.00205003
0.0370254	0.403759	0.0108399	0.00213886
0.0388766	0.340832	0.0118373	0.00223271
0.0408205	0.321972	0.0132237	0.0023318
0.0428615	0.296162	0.0146831	0.00243638
0.0444534	0.283434	0.0185125	0.00251828
