# X 	 Y 	 E 	 DX

0.003075	10.6587	1.35509	0.000774595
0.00322875	10.026	0.525451	0.00077642
0.00339019	0	0	0.000778426
0.0035597	7.76665	0.461414	0.000780632
0.00373768	7.53038	0.527502	0.000783057
0.00392457	7.32403	0.719807	0.000785722
0.00412079	5.84819	0.332533	0.00078865
0.00432683	4.38058	0.339716	0.000791865
0.00454318	4.21079	0.351096	0.000795395
0.00477033	4.48865	0.265141	0.000799268
0.00500885	3.99272	0.225733	0.000803517
0.00525929	3.56413	0.205958	0.000808175
0.00552226	2.92863	0.18406	0.00081328
0.00579837	2.84802	0.16509	0.000818871
0.00608829	2.46893	0.144941	0.000824992
0.0063927	2.71873	0.140588	0.000831688
0.00671234	2.19061	0.119418	0.000839008
0.00704796	2.23	0.117947	0.000847005
0.00740035	2.14316	0.0920273	0.000855735
0.00777037	2.03172	0.0878464	0.000865257
0.00815889	2.00879	0.0865533	0.000875636
0.00856683	2.00967	0.0771555	0.000886938
0.00899518	1.79146	0.0709659	0.000899234
0.00944494	1.64189	0.0628822	0.000912598
0.00991718	1.63911	0.0645635	0.000927109
0.010413	1.57253	0.0528802	0.000942848
0.0109337	1.40831	0.0489184	0.000959902
0.0114804	1.28384	0.0455773	0.000978359
0.0120544	1.14284	0.0413074	0.000998312
0.0126571	1.14811	0.04013	0.00101986
0.01329	0.996412	0.035862	0.0010431
0.0139545	0.981252	0.032679	0.00106813
0.0146522	0.817814	0.0298863	0.00109507
0.0153848	0.759187	0.0276739	0.00112402
0.016154	0.679884	0.0260222	0.0011551
0.0169617	0.625892	0.023436	0.00118842
0.0178098	0.6052	0.0224916	0.00122411
0.0187003	0.573587	0.0212369	0.00126229
0.0196353	0.501183	0.0187276	0.00130308
0.0206171	0.44982	0.0184225	0.00134662
0.021648	0.436759	0.0170555	0.00139305
0.0227304	0.395582	0.016221	0.00144251
0.0238669	0.387542	0.015283	0.00149514
0.0250602	0.36548	0.0143145	0.0015511
0.0263132	0.347995	0.0138138	0.00161054
0.0276289	0.308724	0.0126676	0.00167363
0.0290103	0.302733	0.0121525	0.00174054
0.0304609	0.286142	0.011445	0.00181145
0.0319839	0.277212	0.0110231	0.00188653
0.0335831	0.2748	0.0134642	0.00196599
0.0352623	0.242871	0.0141555	0.00205003
0.0370254	0.233747	0.0363038	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
