# X 	 Y 	 E 	 DX

0.003075	0.682696	0.817531	0.000774595
0.00322875	0.101876	0.304688	0.00077642
0.00339019	0	0	0.000778426
0.0035597	0.0376511	0.27062	0.000780632
0.00373768	0.351249	0.300873	0.000783057
0.00392457	-0.188202	0.397025	0.000785722
0.00412079	0.0478472	0.187493	0.00078865
0.00432683	0.0238851	0.194835	0.000791865
0.00454318	0.043499	0.199606	0.000795395
0.00477033	0.321932	0.142553	0.000799268
0.00500885	0.222029	0.119014	0.000803517
0.00525929	0.118135	0.104014	0.000808175
0.00552226	0.0712169	0.0931832	0.00081328
0.00579837	0.165546	0.0792362	0.000818871
0.00608829	0.0987826	0.0674693	0.000824992
0.0063927	0.0772988	0.0589957	0.000831688
0.00671234	0.0763754	0.0508043	0.000839008
0.00704796	0.0179919	0.0461271	0.000847005
0.00740035	0.0935664	0.0344673	0.000855735
0.00777037	0.0792442	0.0309108	0.000865257
0.00815889	0.103793	0.0297202	0.000875636
0.00856683	0.043429	0.0236167	0.000886938
0.00899518	0.065207	0.0218771	0.000899234
0.00944494	0.103907	0.020198	0.000912598
0.00991718	0.079416	0.018208	0.000927109
0.010413	0.0569867	0.0146638	0.000942848
0.0109337	0.0730942	0.0134283	0.000959902
0.0114804	0.0945984	0.0133657	0.000978359
0.0120544	0.07435	0.0113696	0.000998312
0.0126571	0.0780952	0.0112455	0.00101986
0.01329	0.0576282	0.0100342	0.0010431
0.0139545	0.0707971	0.00917548	0.00106813
0.0146522	0.0604275	0.00847689	0.00109507
0.0153848	0.063343	0.00797896	0.00112402
0.016154	0.0741512	0.00789848	0.0011551
0.0169617	0.0598171	0.00686121	0.00118842
0.0178098	0.0536741	0.00644958	0.00122411
0.0187003	0.0644023	0.00635717	0.00126229
0.0196353	0.060106	0.0056573	0.00130308
0.0206171	0.0573685	0.00565107	0.00134662
0.021648	0.0636617	0.00530769	0.00139305
0.0227304	0.0637537	0.00511518	0.00144251
0.0238669	0.0675397	0.00480185	0.00149514
0.0250602	0.065512	0.00449817	0.0015511
0.0263132	0.0668431	0.00441344	0.00161054
0.0276289	0.0572771	0.00399114	0.00167363
0.0290103	0.0632855	0.00389117	0.00174054
0.0304609	0.0631498	0.00365838	0.00181145
0.0319839	0.0692128	0.00359005	0.00188653
0.0335831	0.0640148	0.00429703	0.00196599
0.0352623	0.0614218	0.00453163	0.00205003
0.0370254	0.053911	0.0115076	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
