# X 	 Y 	 E 	 DX

0.003075	1421.22	11.3392	0.000774595
0.00322875	963.785	6.6676	0.00077642
0.00339019	922.901	6.19436	0.000778426
0.0035597	787.031	5.33769	0.000780632
0.00373768	617.856	3.60256	0.000783057
0.00392457	514.985	3.49073	0.000785722
0.00412079	417.645	2.1897	0.00078865
0.00432683	355.48	2.16422	0.000791865
0.00454318	311.02	1.81768	0.000795395
0.00477033	251.026	1.3877	0.000799268
0.00500885	229.331	1.27487	0.000803517
0.00525929	185.966	1.02244	0.000808175
0.00552226	161.811	0.880378	0.00081328
0.00579837	138.509	0.754354	0.000818871
0.00608829	124.944	0.673965	0.000824992
0.0063927	106.955	0.555431	0.000831688
0.00671234	90.6934	0.499986	0.000839008
0.00704796	82.5612	0.431981	0.000847005
0.00740035	71.6125	0.377479	0.000855735
0.00777037	63.472	0.338678	0.000865257
0.00815889	56.0449	0.294848	0.000875636
0.00856683	50.208	0.260899	0.000886938
0.00899518	44.9608	0.238293	0.000899234
0.00944494	40.019	0.20733	0.000912598
0.00991718	35.7146	0.187364	0.000927109
0.010413	32.1756	0.170717	0.000942848
0.0109337	29.601	0.151252	0.000959902
0.0114804	26.6342	0.136242	0.000978359
0.0120544	23.7858	0.122504	0.000998312
0.0126571	21.8867	0.113165	0.00101986
0.01329	20.113	0.101085	0.0010431
0.0139545	18.3228	0.0952435	0.00106813
0.0146522	16.6714	0.0900778	0.00109507
0.0153848	15.3226	0.0828999	0.00112402
0.016154	13.941	0.0763565	0.0011551
0.0169617	12.8976	0.0714261	0.00118842
0.0178098	11.8184	0.0649138	0.00122411
0.0187003	11.0508	0.0605402	0.00126229
0.0196353	10.1348	0.0558992	0.00130308
0.0206171	9.35024	0.0514032	0.00134662
0.021648	8.69196	0.0478289	0.00139305
0.0227304	8.02258	0.044101	0.00144251
0.0238669	7.40284	0.0406473	0.00149514
0.0250602	6.83929	0.037079	0.0015511
0.0263132	6.36781	0.0348779	0.00161054
0.0276289	5.91515	0.0319079	0.00167363
0.0290103	5.51163	0.0295792	0.00174054
0.0304609	5.12065	0.0273268	0.00181145
0.0319839	4.7648	0.0253392	0.00188653
0.0335831	4.46111	0.0248564	0.00196599
0.0352623	4.11965	0.0254315	0.00205003
0.0370254	3.90239	0.0295125	0.00213886
0.0388766	3.66849	0.0328803	0.00223271
0.0408205	3.29984	0.0352315	0.0023318
0.0428615	3.03333	0.0388544	0.00243638
0.0444534	2.78491	0.0465344	0.00251828
