# X 	 Y 	 E 	 DX

0.003075	11.4087	1.48013	0.000774595
0.00322875	4.42	1.8139	0.00077642
0.00339019	7.08092	0.661127	0.000778426
0.0035597	8.21156	1.71561	0.000780632
0.00373768	4.91217	0.619258	0.000783057
0.00392457	8.15114	1.74068	0.000785722
0.00412079	4.64917	0.410474	0.00078865
0.00432683	1.48587	0.73063	0.000791865
0.00454318	3.39949	0.427343	0.000795395
0.00477033	2.91203	0.343837	0.000799268
0.00500885	2.55455	0.420346	0.000803517
0.00525929	2.80429	0.288198	0.000808175
0.00552226	2.28877	0.24247	0.00081328
0.00579837	2.31888	0.234967	0.000818871
0.00608829	2.03316	0.239788	0.000824992
0.0063927	2.47045	0.154113	0.000831688
0.00671234	2.17406	0.17568	0.000839008
0.00704796	1.84693	0.126076	0.000847005
0.00740035	1.7408	0.129236	0.000855735
0.00777037	2.17265	0.114524	0.000865257
0.00815889	1.73654	0.103471	0.000875636
0.00856683	1.57669	0.0856367	0.000886938
0.00899518	1.60856	0.0948185	0.000899234
0.00944494	1.58973	0.0709115	0.000912598
0.00991718	1.53473	0.0701579	0.000927109
0.010413	1.45494	0.0706533	0.000942848
0.0109337	1.34318	0.0565041	0.000959902
0.0114804	1.39278	0.0570523	0.000978359
0.0120544	1.32913	0.0530584	0.000998312
0.0126571	1.27511	0.0524675	0.00101986
0.01329	1.27668	0.0442687	0.0010431
0.0139545	1.32019	0.0574195	0.00106813
0.0146522	1.27202	0.0578945	0.00109507
0.0153848	1.21702	0.0548126	0.00112402
0.016154	1.18155	0.0519219	0.0011551
0.0169617	1.16193	0.0495229	0.00118842
0.0178098	1.20035	0.0440628	0.00122411
0.0187003	1.12255	0.0432837	0.00126229
0.0196353	1.07362	0.040336	0.00130308
0.0206171	1.1087	0.040275	0.00134662
0.021648	1.04892	0.035342	0.00139305
0.0227304	1.07216	0.0352346	0.00144251
0.0238669	1.1159	0.0335748	0.00149514
0.0250602	1.08997	0.0308506	0.0015511
0.0263132	1.11636	0.0312401	0.00161054
0.0276289	1.03665	0.0276751	0.00167363
0.0290103	1.05748	0.027167	0.00174054
0.0304609	1.06461	0.0260556	0.00181145
0.0319839	1.04688	0.0241774	0.00188653
0.0335831	1.08102	0.0239267	0.00196599
0.0352623	1.03913	0.0331158	0.00205003
0.0370254	0	0	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
