# X 	 Y 	 E 	 DX

0.003075	1094.87	30.8284	0.000774595
0.00322875	816.551	9.77159	0.00077642
0.00339019	0	0	0.000778426
0.0035597	658.929	8.07373	0.000780632
0.00373768	530.803	8.15211	0.000783057
0.00392457	488.606	10.7785	0.000785722
0.00412079	400.162	4.7418	0.00078865
0.00432683	323.417	4.63143	0.000791865
0.00454318	307.681	4.78984	0.000795395
0.00477033	261.032	3.30272	0.000799268
0.00500885	220.537	2.70045	0.000803517
0.00525929	183.402	2.35219	0.000808175
0.00552226	154.149	2.0826	0.00081328
0.00579837	130.854	1.75639	0.000818871
0.00608829	116.32	1.55126	0.000824992
0.0063927	102.265	1.39213	0.000831688
0.00671234	90.1089	1.23054	0.000839008
0.00704796	78.7442	1.12764	0.000847005
0.00740035	70.365	0.8589	0.000855735
0.00777037	62.977	0.803607	0.000865257
0.00815889	54.9625	0.747364	0.000875636
0.00856683	49.4412	0.63252	0.000886938
0.00899518	43.5516	0.575793	0.000899234
0.00944494	38.8118	0.500836	0.000912598
0.00991718	36.253	0.500282	0.000927109
0.010413	32.5229	0.3937	0.000942848
0.0109337	29.4967	0.365597	0.000959902
0.0114804	26.6019	0.334124	0.000978359
0.0120544	23.3718	0.296512	0.000998312
0.0126571	21.6415	0.279926	0.00101986
0.01329	20.2683	0.253466	0.0010431
0.0139545	18.2404	0.220377	0.00106813
0.0146522	16.7577	0.207202	0.00109507
0.0153848	15.3976	0.186179	0.00112402
0.016154	14.1313	0.174164	0.0011551
0.0169617	13.0273	0.154365	0.00118842
0.0178098	12.1037	0.143326	0.00122411
0.0187003	11.0305	0.131127	0.00126229
0.0196353	10.183	0.114767	0.00130308
0.0206171	9.44256	0.1099	0.00134662
0.021648	8.88116	0.0994886	0.00139305
0.0227304	8.13842	0.0915158	0.00144251
0.0238669	7.50861	0.0835812	0.00149514
0.0250602	6.91159	0.0755929	0.0015511
0.0263132	6.39314	0.0706458	0.00161054
0.0276289	5.89579	0.0630457	0.00167363
0.0290103	5.52491	0.0588028	0.00174054
0.0304609	5.18438	0.0538802	0.00181145
0.0319839	4.77985	0.0501734	0.00188653
0.0335831	4.44601	0.0587543	0.00196599
0.0352623	3.95389	0.0592375	0.00205003
0.0370254	4.00753	0.155881	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
