# X 	 Y 	 E 	 DX

0.035875	0.206771	0.0150311	0.00208084
0.0376688	0.200579	0.0149856	0.00217142
0.0395522	0.177492	0.0203134	0.00226708
0.0415298	0.179657	0.0123473	0.00236808
0.0436063	0.168866	0.0161761	0.00247466
0.0457866	0.179227	0.0100783	0.00258708
0.0480759	0.179319	0.0128862	0.00270561
0.0504797	0.168681	0.00904289	0.00283055
0.0530037	0.151795	0.00914146	0.00296219
0.0556539	0.148808	0.00853678	0.00310085
0.0584366	0.15088	0.00691336	0.00324687
0.0613584	0.14413	0.00698171	0.0034006
0.0644263	0.141968	0.00694439	0.00356241
0.0676477	0.128703	0.00555031	0.00373268
0.07103	0.133908	0.00571159	0.00391182
0.0745815	0.134844	0.0060726	0.00410026
0.0783106	0.138494	0.0046471	0.00429845
0.0822262	0.123449	0.00449693	0.00450687
0.0863375	0.124455	0.00454602	0.00472601
0.0906543	0.127182	0.00418927	0.0049564
0.0951871	0.132131	0.00404899	0.00519858
0.0999464	0.121339	0.00367677	0.00545313
0.104944	0.118319	0.00360817	0.00572066
0.110191	0.121601	0.00320087	0.00600181
0.1157	0.117644	0.00313458	0.00629724
0.121485	0.122624	0.00296064	0.00660767
0.12756	0.120933	0.0028139	0.00693382
0.133938	0.119147	0.00268915	0.00727648
0.140635	0.123413	0.00248984	0.00763647
0.147666	0.120365	0.00239184	0.00801463
0.15505	0.120379	0.00221526	0.00841187
0.162802	0.122937	0.00220424	0.00882915
0.170942	0.12319	0.00201965	0.00926744
0.179489	0.122147	0.00191799	0.00972779
0.188464	0.119842	0.0018324	0.0102113
0.197887	0.120629	0.0017245	0.0107191
0.207781	0.121124	0.00168204	0.0112525
0.21817	0.122599	0.00157072	0.0118126
0.229079	0.117333	0.00145811	0.0124009
0.240533	0.118264	0.00143106	0.0130187
0.25256	0.119725	0.00134383	0.0136675
0.265188	0.119051	0.00125242	0.0143488
0.278447	0.120708	0.00121062	0.0150643
0.292369	0.118772	0.00114212	0.0158157
0.306988	0.118197	0.00107808	0.0166047
0.322337	0.118787	0.00103381	0.0174332
0.338454	0.118385	0.000969642	0.0183033
0.355377	0.119638	0.000929307	0.0192169
0.373146	0.119093	0.000889617	0.0201763
0.391803	0.116881	0.000836492	0.0211838
0.411393	0.116781	0.000792446	0.0222416
0.431963	0.115291	0.000747656	0.0233524
0.453561	0.115159	0.000756576	0.0245189
0.476239	0.115857	0.000761919	0.0257437
0.500051	0.11609	0.000755645	0.0270298
0.525053	0.113869	0.000749451	0.0283802
0.551306	0.115862	0.00073028	0.0297983
0.578871	0.115362	0.000721767	0.0312872
0.607815	0.113122	0.000700198	0.0328507
0.638206	0.111864	0.000691014	0.0344924
0.670116	0.110575	0.000667181	0.0362162
0.703622	0.109647	0.000655351	0.0380262
0.738803	0.106529	0.000632703	0.0399268
0.775743	0.101321	0.000606537	0.0419224
0.81453	0.0936599	0.000731128	0.0440179
0.842198	0.0814446	0.00124739	0.0455127
