# X 	 Y 	 E 	 DX

0.035875	5.26694	0.0345178	0.00208084
0.0376688	0	0	0.00217142
0.0395522	0	0	0.00226708
0.0415298	4.0307	0.0264954	0.00236808
0.0436063	0	0	0.00247466
0.0457866	3.61967	0.0251358	0.00258708
0.0480759	3.4992	0.0346757	0.00270561
0.0504797	2.82722	0.0239031	0.00283055
0.0530037	2.75736	0.0331452	0.00296219
0.0556539	2.58105	0.0189705	0.00310085
0.0584366	2.46556	0.0183394	0.00324687
0.0613584	2.04595	0.0147506	0.0034006
0.0644263	1.93755	0.0245009	0.00356241
0.0676477	1.83781	0.0108172	0.00373268
0.07103	1.54204	0.0127074	0.00391182
0.0745815	1.44022	0.0146614	0.00410026
0.0783106	1.33116	0.00747484	0.00429845
0.0822262	1.07607	0.00805714	0.00450687
0.0863375	1.02386	0.00729841	0.00472601
0.0906543	0.890037	0.00662517	0.0049564
0.0951871	0.785619	0.00553829	0.00519858
0.0999464	0.717847	0.00506311	0.00545313
0.104944	0.618672	0.00465964	0.00572066
0.110191	0.577855	0.00389423	0.00600181
0.1157	0.498508	0.00349072	0.00629724
0.121485	0.435483	0.00309823	0.00660767
0.12756	0.402126	0.00295692	0.00693382
0.133938	0.347892	0.00277506	0.00727648
0.140635	0.315223	0.00211088	0.00763647
0.147666	0.282752	0.00213157	0.00801463
0.15505	0.255436	0.00197471	0.00841187
0.162802	0.231586	0.00183965	0.00882915
0.170942	0.216573	0.00158949	0.00926744
0.179489	0.206528	0.00154094	0.00972779
0.188464	0.188971	0.00144249	0.0102113
0.197887	0.179203	0.00132844	0.0107191
0.207781	0.16978	0.00125914	0.0112525
0.21817	0.163386	0.00118027	0.0118126
0.229079	0.158336	0.00105886	0.0124009
0.240533	0.152798	0.00107425	0.0130187
0.25256	0.148847	0.00101906	0.0136675
0.265188	0.144616	0.000870895	0.0143488
0.278447	0.144285	0.000877503	0.0150643
0.292369	0.143575	0.000819959	0.0158157
0.306988	0.141155	0.000754233	0.0166047
0.322337	0.139263	0.000735859	0.0174332
0.338454	0.138684	0.000688806	0.0183033
0.355377	0.138219	0.000672058	0.0192169
0.373146	0.137339	0.000633608	0.0201763
0.391803	0.137735	0.000616261	0.0211838
0.411393	0.136728	0.000567213	0.0222416
0.431963	0.134793	0.000530846	0.0233524
0.453561	0.133458	0.000512559	0.0245189
0.476239	0.132027	0.000482662	0.0257437
0.500051	0.131212	0.000462604	0.0270298
0.525053	0.129706	0.000444494	0.0283802
0.551306	0.129315	0.000409559	0.0297983
0.578871	0.127751	0.000401837	0.0312872
0.607815	0.12704	0.000373376	0.0328507
0.638206	0.123728	0.000358939	0.0344924
0.670116	0.121495	0.000331424	0.0362162
0.703622	0.119753	0.00032004	0.0380262
0.738803	0.11551	0.000298246	0.0399268
0.775743	0.109092	0.000283059	0.0419224
0.81453	0.103597	0.000562937	0.0440179
0.842198	0	0	0.0455127
