# X 	 Y 	 E 	 DX

0.003075	1023.23	16.9824	0.000774595
0.00322875	532.017	16.3008	0.00077642
0.00339019	740.806	7.08512	0.000778426
0.0035597	974.566	20.5981	0.000780632
0.00373768	509.923	5.9184	0.000783057
0.00392457	647.176	17.3866	0.000785722
0.00412079	450.669	3.8243	0.00078865
0.00432683	260.227	6.15505	0.000791865
0.00454318	351.234	3.68976	0.000795395
0.00477033	282.675	2.93099	0.000799268
0.00500885	329.797	3.75213	0.000803517
0.00525929	233.108	2.31184	0.000808175
0.00552226	211.807	1.989	0.00081328
0.00579837	196.205	1.91374	0.000818871
0.00608829	179.514	1.91013	0.000824992
0.0063927	165.081	1.22244	0.000831688
0.00671234	129.6	1.29137	0.000839008
0.00704796	128.885	0.993718	0.000847005
0.00740035	109.041	0.955198	0.000855735
0.00777037	101.342	0.790845	0.000865257
0.00815889	87.7768	0.709877	0.000875636
0.00856683	81.7041	0.587686	0.000886938
0.00899518	68.6411	0.594785	0.000899234
0.00944494	64.6029	0.43614	0.000912598
0.00991718	57.2738	0.413101	0.000927109
0.010413	50.4297	0.387293	0.000942848
0.0109337	46.1598	0.306188	0.000959902
0.0114804	41.0206	0.290499	0.000978359
0.0120544	35.8344	0.249671	0.000998312
0.0126571	32.6474	0.240669	0.00101986
0.01329	29.6649	0.193277	0.0010431
0.0139545	25.1048	0.223236	0.00106813
0.0146522	22.0663	0.210254	0.00109507
0.0153848	20.233	0.194825	0.00112402
0.016154	18.4585	0.177199	0.0011551
0.0169617	16.7079	0.160503	0.00118842
0.0178098	15.1585	0.134179	0.00122411
0.0187003	13.723	0.126764	0.00126229
0.0196353	12.3429	0.113964	0.00130308
0.0206171	11.473	0.107522	0.00134662
0.021648	10.2533	0.0910604	0.00139305
0.0227304	9.3584	0.0859913	0.00144251
0.0238669	8.32764	0.0757962	0.00149514
0.0250602	7.56419	0.0669105	0.0015511
0.0263132	6.5917	0.0619876	0.00161054
0.0276289	5.72091	0.0529809	0.00167363
0.0290103	4.86931	0.0468228	0.00174054
0.0304609	4.19241	0.0417014	0.00181145
0.0319839	3.47487	0.0355825	0.00188653
0.0335831	2.92798	0.031699	0.00196599
0.0352623	2.65823	0.0427612	0.00205003
0.0370254	0	0	0.00213886
0.0388766	0	0	0.00223271
0.0408205	0	0	0.0023318
0.0428615	0	0	0.00243638
0.0444534	0	0	0.00251828
