# X 	 Y 	 E 	 DX

0.003075	0.855656	0.521068	0.000774595
0.00322875	0.88388	0.394286	0.00077642
0.00339019	1.4109	0.373016	0.000778426
0.0035597	0.866965	0.35158	0.000780632
0.00373768	0.856898	0.266196	0.000783057
0.00392457	1.12377	0.278358	0.000785722
0.00412079	0.741277	0.188915	0.00078865
0.00432683	0.896993	0.195709	0.000791865
0.00454318	0.838503	0.175041	0.000795395
0.00477033	0.956593	0.139286	0.000799268
0.00500885	0.949904	0.130793	0.000803517
0.00525929	0.805861	0.108931	0.000808175
0.00552226	0.926164	0.0965102	0.00081328
0.00579837	0.916356	0.0823937	0.000818871
0.00608829	0.891695	0.0747329	0.000824992
0.0063927	0.920224	0.061865	0.000831688
0.00671234	0.855051	0.0561577	0.000839008
0.00704796	0.931052	0.0491949	0.000847005
0.00740035	0.932093	0.0437354	0.000855735
0.00777037	0.894453	0.0394201	0.000865257
0.00815889	0.880152	0.0347725	0.000875636
0.00856683	0.934159	0.0318798	0.000886938
0.00899518	0.918488	0.0296821	0.000899234
0.00944494	0.921497	0.0265814	0.000912598
0.00991718	0.90829	0.0244621	0.000927109
0.010413	0.925781	0.0234898	0.000942848
0.0109337	0.927655	0.0213916	0.000959902
0.0114804	0.9535	0.0202316	0.000978359
0.0120544	0.93484	0.01887	0.000998312
0.0126571	0.970876	0.0183551	0.00101986
0.01329	0.934384	0.0165699	0.0010431
0.0139545	0.969037	0.016568	0.00106813
0.0146522	0.944249	0.0161617	0.00109507
0.0153848	0.938359	0.01547	0.00112402
0.016154	0.949981	0.0149436	0.0011551
0.0169617	0.938576	0.0144074	0.00118842
0.0178098	0.945091	0.0137194	0.00122411
0.0187003	0.955483	0.0133056	0.00126229
0.0196353	0.948617	0.0127742	0.00130308
0.0206171	0.947659	0.0122246	0.00134662
0.021648	0.946669	0.0117511	0.00139305
0.0227304	0.97922	0.0114853	0.00144251
0.0238669	0.964478	0.0109332	0.00149514
0.0250602	0.954006	0.0103058	0.0015511
0.0263132	0.972093	0.0101343	0.00161054
0.0276289	0.975265	0.00962925	0.00167363
0.0290103	0.971322	0.00924695	0.00174054
0.0304609	0.991917	0.00894957	0.00181145
0.0319839	0.965392	0.00848727	0.00188653
0.0335831	0.981117	0.00866898	0.00196599
0.0352623	0.977635	0.00919514	0.00205003
0.0370254	0.990095	0.0110304	0.00213886
0.0388766	0.990966	0.0126514	0.00223271
0.0408205	0.971994	0.0142561	0.0023318
0.0428615	0.967389	0.0162814	0.00243638
0.0444534	1.01671	0.0208642	0.00251828
