# X 	 Y 	 E 	 DX

0.003075	37.6227	0.857299	0.000774595
0.00322875	26.3143	0.602567	0.00077642
0.00339019	26.5424	0.5775	0.000778426
0.0035597	21.5332	0.533325	0.000780632
0.00373768	17.2185	0.398198	0.000783057
0.00392457	14.8211	0.416718	0.000785722
0.00412079	11.9712	0.280593	0.00078865
0.00432683	10.186	0.292354	0.000791865
0.00454318	9.27013	0.259432	0.000795395
0.00477033	7.51897	0.209023	0.000799268
0.00500885	7.12661	0.199728	0.000803517
0.00525929	5.79911	0.166993	0.000808175
0.00552226	4.72039	0.143511	0.00081328
0.00579837	4.42192	0.129015	0.000818871
0.00608829	3.81874	0.115341	0.000824992
0.0063927	3.59218	0.0994842	0.000831688
0.00671234	2.93918	0.0904537	0.000839008
0.00704796	2.68352	0.0780991	0.000847005
0.00740035	2.46792	0.0706029	0.000855735
0.00777037	2.14472	0.0632748	0.000865257
0.00815889	1.99548	0.0561426	0.000875636
0.00856683	1.72881	0.0493123	0.000886938
0.00899518	1.63223	0.0462833	0.000899234
0.00944494	1.45795	0.0403411	0.000912598
0.00991718	1.31855	0.0367794	0.000927109
0.010413	1.25587	0.0347095	0.000942848
0.0109337	1.17723	0.0312518	0.000959902
0.0114804	1.07217	0.0283723	0.000978359
0.0120544	1.00264	0.0261523	0.000998312
0.0126571	0.935471	0.0243834	0.00101986
0.01329	0.89847	0.0222399	0.0010431
0.0139545	0.829404	0.0211793	0.00106813
0.0146522	0.770884	0.0202761	0.00109507
0.0153848	0.750504	0.0193895	0.00112402
0.016154	0.674742	0.0178377	0.0011551
0.0169617	0.644085	0.0170549	0.00118842
0.0178098	0.608504	0.0158022	0.00122411
0.0187003	0.589953	0.0149661	0.00126229
0.0196353	0.552409	0.0142049	0.00130308
0.0206171	0.527156	0.0133517	0.00134662
0.021648	0.49914	0.0125642	0.00139305
0.0227304	0.481871	0.0120161	0.00144251
0.0238669	0.445842	0.0111144	0.00149514
0.0250602	0.446293	0.0105808	0.0015511
0.0263132	0.435169	0.0102669	0.00161054
0.0276289	0.436592	0.00971364	0.00167363
0.0290103	0.37153	0.00887305	0.00174054
0.0304609	0.366795	0.00846631	0.00181145
0.0319839	0.347665	0.00802295	0.00188653
0.0335831	0.352527	0.00821343	0.00196599
0.0352623	0.322024	0.00846853	0.00205003
0.0370254	0.312635	0.0100055	0.00213886
0.0388766	0.307025	0.0114617	0.00223271
0.0408205	0.288378	0.0128598	0.0023318
0.0428615	0.267515	0.0145067	0.00243638
0.0444534	0.318473	0.0188127	0.00251828
