# X 	 Y 	 E 	 DX

0.035875	0.756241	0.0252426	0.00208084
0.0376688	0.720167	0.0248282	0.00217142
0.0395522	0.647309	0.0334132	0.00226708
0.0415298	0.561807	0.0187372	0.00236808
0.0436063	0.550805	0.0247381	0.00247466
0.0457866	0.503038	0.0146867	0.00258708
0.0480759	0.49797	0.0186671	0.00270561
0.0504797	0.459105	0.0130705	0.00283055
0.0530037	0.405472	0.0128261	0.00296219
0.0556539	0.374116	0.0116014	0.00310085
0.0584366	0.346983	0.00920756	0.00324687
0.0613584	0.337296	0.00934568	0.0034006
0.0644263	0.298488	0.00893727	0.00356241
0.0676477	0.290276	0.00725018	0.00373268
0.07103	0.279439	0.00726822	0.00391182
0.0745815	0.246987	0.00737266	0.00410026
0.0783106	0.240156	0.00553123	0.00429845
0.0822262	0.208124	0.00528973	0.00450687
0.0863375	0.202212	0.00527956	0.00472601
0.0906543	0.191704	0.00476693	0.0049564
0.0951871	0.18837	0.00454564	0.00519858
0.0999464	0.171502	0.00409944	0.00545313
0.104944	0.168235	0.00399876	0.00572066
0.110191	0.163695	0.00349785	0.00600181
0.1157	0.16003	0.00345755	0.00629724
0.121485	0.151697	0.00317049	0.00660767
0.12756	0.144652	0.00298569	0.00693382
0.133938	0.135276	0.00280318	0.00727648
0.140635	0.139421	0.00259506	0.00763647
0.147666	0.133322	0.00248155	0.00801463
0.15505	0.137303	0.00231699	0.00841187
0.162802	0.130139	0.00225725	0.00882915
0.170942	0.130218	0.0020661	0.00926744
0.179489	0.130383	0.00197003	0.00972779
0.188464	0.127898	0.00188427	0.0102113
0.197887	0.126665	0.00176248	0.0107191
0.207781	0.127675	0.00172124	0.0112525
0.21817	0.124955	0.00159068	0.0118126
0.229079	0.122781	0.00148929	0.0124009
0.240533	0.12339	0.00145985	0.0130187
0.25256	0.125426	0.00137417	0.0136675
0.265188	0.122338	0.00127178	0.0143488
0.278447	0.122757	0.00122793	0.0150643
0.292369	0.121795	0.00116107	0.0158157
0.306988	0.120466	0.00109391	0.0166047
0.322337	0.119758	0.00104523	0.0174332
0.338454	0.122584	0.000988708	0.0183033
0.355377	0.12021	0.0009387	0.0192169
0.373146	0.119955	0.000900289	0.0201763
0.391803	0.120653	0.000853084	0.0211838
0.411393	0.120628	0.00080774	0.0222416
0.431963	0.119572	0.00076267	0.0233524
0.453561	0.11936	0.000772532	0.0245189
0.476239	0.118948	0.000775806	0.0257437
0.500051	0.118379	0.000767369	0.0270298
0.525053	0.119178	0.000767142	0.0283802
0.551306	0.118797	0.000743721	0.0297983
0.578871	0.118703	0.000735711	0.0312872
0.607815	0.118573	0.00071808	0.0328507
0.638206	0.115976	0.000706297	0.0344924
0.670116	0.115481	0.000683153	0.0362162
0.703622	0.115628	0.000673219	0.0380262
0.738803	0.113089	0.000651892	0.0399268
0.775743	0.109053	0.00062767	0.0419224
0.81453	0.101965	0.000759013	0.0440179
0.842198	0.092535	0.00131074	0.0455127
