# X 	 Y 	 E 	 DX

0.035875	0.639855	0.0101916	0.00208084
0.0376688	0	0	0.00217142
0.0395522	0	0	0.00226708
0.0415298	0.460007	0.00857833	0.00236808
0.0436063	0	0	0.00247466
0.0457866	0.392784	0.00780644	0.00258708
0.0480759	0.40278	0.0112482	0.00270561
0.0504797	0.325768	0.00857722	0.00283055
0.0530037	0.321284	0.012102	0.00296219
0.0556539	0.299298	0.00671056	0.00310085
0.0584366	0.306435	0.00682023	0.00324687
0.0613584	0.265363	0.00606608	0.0034006
0.0644263	0.2496	0.0101632	0.00356241
0.0676477	0.259485	0.00464891	0.00373268
0.07103	0.238721	0.00607729	0.00391182
0.0745815	0.24322	0.00741213	0.00410026
0.0783106	0.214511	0.00367513	0.00429845
0.0822262	0.203767	0.00458389	0.00450687
0.0863375	0.201508	0.00416604	0.00472601
0.0906543	0.192827	0.0041102	0.0049564
0.0951871	0.194541	0.00368828	0.00519858
0.0999464	0.177811	0.00343899	0.00545313
0.104944	0.182422	0.00347995	0.00572066
0.110191	0.169429	0.00292615	0.00600181
0.1157	0.170252	0.00283421	0.00629724
0.121485	0.161586	0.0026602	0.00660767
0.12756	0.158901	0.00259054	0.00693382
0.133938	0.155372	0.00261116	0.00727648
0.140635	0.149518	0.00204103	0.00763647
0.147666	0.146305	0.0021457	0.00801463
0.15505	0.148982	0.0021005	0.00841187
0.162802	0.145131	0.00202409	0.00882915
0.170942	0.142443	0.00178128	0.00926744
0.179489	0.142561	0.00176191	0.00972779
0.188464	0.141375	0.00170321	0.0102113
0.197887	0.137978	0.00158788	0.0107191
0.207781	0.136106	0.00153072	0.0112525
0.21817	0.136568	0.00145736	0.0118126
0.229079	0.134763	0.001315	0.0124009
0.240533	0.136079	0.00135572	0.0130187
0.25256	0.135846	0.00129989	0.0136675
0.265188	0.133779	0.00111612	0.0143488
0.278447	0.135641	0.00113143	0.0150643
0.292369	0.136275	0.00106066	0.0158157
0.306988	0.13512	0.000980686	0.0166047
0.322337	0.134107	0.000958016	0.0174332
0.338454	0.135417	0.000901231	0.0183033
0.355377	0.135255	0.000879743	0.0192169
0.373146	0.134332	0.000829748	0.0201763
0.391803	0.135428	0.000809057	0.0211838
0.411393	0.133995	0.000743583	0.0222416
0.431963	0.134591	0.000700675	0.0233524
0.453561	0.133589	0.000677626	0.0245189
0.476239	0.133693	0.000641372	0.0257437
0.500051	0.133193	0.000615296	0.0270298
0.525053	0.131818	0.000591432	0.0283802
0.551306	0.130984	0.000544168	0.0297983
0.578871	0.131928	0.00053789	0.0312872
0.607815	0.130382	0.000499124	0.0328507
0.638206	0.128503	0.000481464	0.0344924
0.670116	0.126306	0.000444946	0.0362162
0.703622	0.125397	0.000431013	0.0380262
0.738803	0.121349	0.000402455	0.0399268
0.775743	0.114684	0.000381915	0.0419224
0.81453	0.11019	0.000762672	0.0440179
0.842198	0	0	0.0455127
