# X 	 Y 	 E 	 DX

0.003075	50.1159	0.691303	0.000774595
0.00322875	34.8315	0.466274	0.00077642
0.00339019	32.4495	0.431166	0.000778426
0.0035597	28.6359	0.401408	0.000780632
0.00373768	22.5896	0.292509	0.000783057
0.00392457	19.5452	0.301724	0.000785722
0.00412079	15.4386	0.198518	0.00078865
0.00432683	13.3803	0.205131	0.000791865
0.00454318	11.5083	0.177259	0.000795395
0.00477033	9.60548	0.142436	0.000799268
0.00500885	8.62583	0.132488	0.000803517
0.00525929	6.99503	0.110209	0.000808175
0.00552226	6.40561	0.0986726	0.00081328
0.00579837	5.50872	0.0856113	0.000818871
0.00608829	5.00686	0.0776975	0.000824992
0.0063927	4.23899	0.0642686	0.000831688
0.00671234	3.83911	0.0602866	0.000839008
0.00704796	3.41828	0.0516924	0.000847005
0.00740035	3.03696	0.0459039	0.000855735
0.00777037	2.67466	0.0413086	0.000865257
0.00815889	2.43233	0.0365341	0.000875636
0.00856683	2.17453	0.032554	0.000886938
0.00899518	2.01371	0.030114	0.000899234
0.00944494	1.86963	0.0268484	0.000912598
0.00991718	1.74317	0.024699	0.000927109
0.010413	1.52535	0.022378	0.000942848
0.0109337	1.43995	0.0201419	0.000959902
0.0114804	1.3241	0.0183093	0.000978359
0.0120544	1.22392	0.0168421	0.000998312
0.0126571	1.1657	0.0158052	0.00101986
0.01329	1.10954	0.0144111	0.0010431
0.0139545	1.03116	0.0137109	0.00106813
0.0146522	0.923866	0.0129431	0.00109507
0.0153848	0.882987	0.0122099	0.00112402
0.016154	0.825478	0.0113687	0.0011551
0.0169617	0.790853	0.0108857	0.00118842
0.0178098	0.74733	0.0100769	0.00122411
0.0187003	0.722122	0.00956024	0.00126229
0.0196353	0.656064	0.00882353	0.00130308
0.0206171	0.630588	0.00830661	0.00134662
0.021648	0.621242	0.00795277	0.00139305
0.0227304	0.570844	0.00738319	0.00144251
0.0238669	0.554616	0.00695963	0.00149514
0.0250602	0.533039	0.00650669	0.0015511
0.0263132	0.494962	0.00612853	0.00161054
0.0276289	0.477541	0.00572794	0.00167363
0.0290103	0.450039	0.00537388	0.00174054
0.0304609	0.441735	0.00511166	0.00181145
0.0319839	0.422857	0.00482286	0.00188653
0.0335831	0.407574	0.00481853	0.00196599
0.0352623	0.37995	0.00496689	0.00205003
0.0370254	0.370946	0.00586775	0.00213886
0.0388766	0.353188	0.00661133	0.00223271
0.0408205	0.344437	0.00742823	0.0023318
0.0428615	0.35293	0.00857188	0.00243638
0.0444534	0.309535	0.0101303	0.00251828
