# X , Y , E , DX
1
0.000392969,0,0,0
0.000648268,0,0,0
0.000903567,0,0,0
0.00115887,0,0,0
0.00141416,0,0,0
0.00166946,0,0,0
0.00192476,0,0,0.000157686
0.00218006,48.6763,12.1375,0.000317614
0.00243536,46.4434,2.96822,0.000319839
0.00269066,45.7612,1.57732,0.000319959
0.00294596,50.745,1.29063,0.000320239
0.00320126,61.9925,1.48518,0.000320313
0.00345656,72.7263,1.48059,0.000320393
0.00371186,90.8829,1.52123,0.00032035
0.00396715,125.741,1.892,0.000320333
0.00422245,164.463,1.89668,0.000320641
0.00447775,208.94,2.13993,0.000320528
0.00473305,254.563,2.33966,0.000320462
0.00498835,284.879,2.26843,0.000320728
0.00524365,302.384,2.51577,0.000320677
0.00549895,298.489,2.26451,0.0003207
0.00575425,278.742,2.12235,0.000320862
0.00600955,237.163,2.03945,0.000320837
0.00626485,186.908,1.64444,0.000321021
0.00652014,138.158,1.40458,0.000321157
0.00677544,92.0187,1.16979,0.000321123
0.00703074,58.1426,0.861787,0.000321392
0.00728604,38.4164,0.712812,0.000321375
0.00754134,23.7679,0.556902,0.000321311
0.00779664,16.2633,0.430778,0.000321653
0.00805194,11.7718,0.37884,0.000321618
0.00830724,9.51452,0.341242,0.00032161
0.00856254,8.93725,0.323218,0.000321857
0.00881784,8.79628,0.317987,0.000321934
0.00907313,7.5633,0.280512,0.000322243
0.00932843,8.41614,0.296639,0.00032229
0.00958373,8.44712,0.295131,0.000321991
0.00983903,8.35994,0.281251,0.000322283
0.0100943,7.68909,0.270974,0.000322455
0.0103496,7.34467,0.264368,0.000322527
0.0106049,6.97099,0.247282,0.000322922
0.0108602,6.14996,0.235384,0.000323032
0.0111155,5.34764,0.211971,0.00032302
0.0113708,4.86292,0.202175,0.00032335
0.0116261,3.69779,0.173575,0.000323617
0.0118814,3.13236,0.160851,0.000323539
0.0121367,2.57927,0.150708,0.000323593
0.012392,1.89763,0.124469,0.000323714
0.0126473,1.66038,0.111987,0.000324006
0.0129026,1.2974,0.0990484,0.000324145
0.0131579,1.38082,0.101378,0.0003244
0.0134132,1.31627,0.0971596,0.000324844
0.0136685,0.982251,0.0842341,0.000324415
0.0139238,1.29686,0.0973271,0.00032444
0.0141791,1.20035,0.0948253,0.000325016
0.0144344,1.53762,0.106748,0.000324978
0.0146897,1.60885,0.108948,0.000324999
0.014945,1.7196,0.109225,0.000325394
0.0152003,1.52486,0.100164,0.00032578
0.0154556,1.6612,0.102929,0.000325843
0.0157109,1.51951,0.0982767,0.000325736
0.0159662,1.55911,0.100973,0.000326233
0.0162215,1.59839,0.0984616,0.000326415
0.0164768,1.44474,0.0943007,0.000326371
0.0167321,1.4816,0.094417,0.000326807
0.0169874,1.32684,0.0902981,0.000326961
0.0172427,1.13613,0.080969,0.000326946
0.017498,1.10205,0.0817232,0.000327591
0.0177533,0.971709,0.0745028,0.000328001
0.0180086,1.03864,0.0756093,0.000327867
0.0182639,0.733441,0.0637423,0.000328397
0.0185192,0.633546,0.0585161,0.000328698
0.0187745,0.753,0.064124,0.000328814
0.0190298,0.57789,0.0559629,0.000329004
0.0192851,0.489787,0.0498947,0.000329419
0.0195404,0.500596,0.0515939,0.00032935
0.0197957,0.538264,0.0522365,0.000329551
0.020051,0.526871,0.0517203,0.000329783
0.0203063,0.388639,0.044171,0.000329618
0.0205616,0.461135,0.0484832,0.000329805
0.0208169,0.505666,0.0505629,0.000330385
0.0210722,0.411581,0.0457836,0.000330947
0.0213275,0.432163,0.0459273,0.000330721
0.0215828,0.483671,0.0498688,0.000330894
0.0218381,0.510838,0.0489629,0.000331368
0.0220934,0.541323,0.0498308,0.000331522
0.0223487,0.498696,0.0483607,0.000331747
0.022604,0.484313,0.0460833,0.000332278
0.0228593,0.427982,0.0436058,0.000332683
0.0231146,0.478173,0.0484463,0.000333194
0.0233699,0.437601,0.043788,0.000333545
0.0236252,0.409677,0.0428623,0.000333925
0.0238805,0.402297,0.0433628,0.000333982
0.0241358,0.454058,0.0442104,0.000334073
0.0243911,0.358251,0.039633,0.000334514
0.0246464,0.352144,0.039605,0.000334591
0.0249017,0.38607,0.03983,0.000335171
0.025157,0.403996,0.0415173,0.0003357
0.0254123,0.42651,0.0421924,0.000336049
0.0256676,0.356263,0.038247,0.00033593
0.0259229,0.412261,0.0415329,0.00033584
0.0261782,0.406099,0.0387976,0.000336594
0.0264335,0.37462,0.0404901,0.000337233
