# scan = 31
# date = 5/9/2018
# time = 2:25:19 PM
# proposal = 17173
# experiment = Test for Spin Stripes in a Nickelate Crystal
# experiment_number = 788
# command = scan h 0.6066 0.7266 0.01 k 0.6066 0.7266 0.01 l 4 e 0
# builtin_command = scan h 0.6066 0.7266 0.01 k 0.6066 0.7266 0.01 l 4 e 0
# users = Junjie Zhang, Bixia Wang, Daniel Phelan, Daniel Pajerowski
# local_contact = 
# scan_title = superlattice HH scan, WARMING
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-999-60-999
# samplename = Lanthanum Nickelate, Lanthanum Nickelate
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 3.956519,3.956519,25.937332,90.000000,90.000000,90.000000
# ubmatrix = -0.021984,-0.015737,0.038333,-0.164846,-0.189777,-0.004013,0.190326,-0.166188,0.000952
# mode = 0
# plane_normal = -0.017477,0.069745,0.997363
# ubconf = UB08May2018_50258PM.ini
# preset_type = countfile
# countfile = guide 16 parq
# countfile = drive hguide off vguide off
# countfile = count preset mcu 60
# countfile = drive hguide on vguide on
# countfile = count preset mcu 60
# def_x = h
# def_y = detector_1
# col_headers = 
#   Pt.          h          k          l          e     time_1 detector_1  monitor_1      mcu_1     time_2 detector_2  monitor_2      mcu_2 focal_length         m1         m2       marc     mtrans     mfocus     fguide     hguide     vguide    tbguide     aguide     bguide     cguide         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef    coldtip     sample     temp_a
      1     0.6066     0.6065     4.0028    -0.0071     61.611     27.000 117421.000     60.001     61.505     17.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     0.0039     2.7271     1.7818   -19.6447    41.5198   -38.2340     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.6721    13.5002    13.5073    45.4197     0.0000   120.000
      2     0.6166     0.6165     4.0027    -0.0071     61.242     18.000 117421.000     60.001     61.165     19.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.1265     1.3059   -19.3913    41.7430   -38.6687     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.6904    13.5002    13.5073    94.8536     0.0000   120.000
      3     0.6266     0.6265     4.0026    -0.0071     61.352     28.000 117421.000     60.001     60.980     14.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     0.0039     3.1097     1.3268   -19.3920    41.9556   -39.1075     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.7088    13.5002    13.5073   121.9840     0.0000   120.000
      4     0.6365     0.6364     4.0026    -0.0071     61.325     15.000 117421.000     60.001     61.249     18.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0929     1.3480   -19.3913    42.1568   -39.5472     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.7273    13.5002    13.5073   120.2090     0.0000   120.000
      5     0.6467     0.6465     4.0029    -0.0071     61.184     23.000 117421.000     60.001     61.145     19.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     0.0039     3.0758     1.3692   -19.3920    42.3479   -39.9982     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.7462    13.5002    13.5073   120.0500     0.0000   120.000
      6     0.6567     0.6566     4.0029    -0.0071     61.091     24.000 117421.000     60.001     61.000     20.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     0.0039     3.0580     1.3912   -19.4468    42.5289   -40.4460     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.7649    13.5002    13.5073   120.0700     0.0000   120.000
      7     0.6665     0.6664     4.0026    -0.0071     61.656     17.000 117421.000     60.001     60.871     22.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0405     1.4120   -19.4468    42.7001   -40.8894     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.7834    13.5002    13.5073   120.0430     0.0000   120.000
      8     0.6765     0.6764     4.0026    -0.0071     61.352     20.000 117421.000     60.001     60.931     18.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     0.0039     3.0231     1.4336   -19.4468    42.8614   -41.3419     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8023    13.5002    13.5073   120.0290     0.0000   120.000
      9     0.6866     0.6865     4.0027    -0.0071     61.386     13.000 117421.000     60.001     61.264     25.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     0.0039     3.0049     1.4548   -19.4474    43.0134   -41.8006     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8214    13.5002    13.5073   120.0240     0.0000   120.000
     10     0.6967     0.6965     4.0028    -0.0071     61.112     18.000 117421.000     60.001     61.359     21.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     0.0039     2.9871     1.4771   -19.4996    43.1565   -42.2622     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8406    13.5002    13.5073   120.0190     0.0000   120.000
     11     0.7066     0.7065     4.0027    -0.0071     61.027     19.000 117421.000     60.001     61.403     26.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     2.9686     1.4990   -19.4996    43.2906   -42.7185     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8595    13.5002    13.5073   120.0090     0.0000   120.000
     12     0.7167     0.7165     4.0028    -0.0071     61.068     22.000 117421.000     60.001     61.239     16.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     2.9504     1.5206   -19.4990    43.4161   -43.1860     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8789    13.5002    13.5073   120.0120     0.0000   120.000
     13     0.7266     0.7265     4.0028    -0.0071     61.170     27.000 117421.000     60.001     61.155     24.000 117421.000     60.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     2.9319     1.5428   -19.4990    43.5328   -43.6508     1.0015     4.0045     0.0000     0.0000    20.9838    41.9559     1.8982    13.5002    13.5073   120.0060     0.0000   120.000
# Sum of Counts = 271
# Center of Mass = 0.665469+/-0.057218
# Full Width Half-Maximum = 0.078547+/-0.034143
# 2:53:26 PM  5/9/2018   scan completed.
