# scan = 65
# date = 9/5/2017
# time = 10:05:06 PM
# proposal = 19739
# experiment = Separation of phonon and magnetic scattering near the Majorana mode in α-RuCl3: feasibility study
# experiment_number = 600
# command = scan h 0.9 1.1 0.02 k 0 l 5 e 0
# builtin_command = scan h 0.9 1.1 0.02 k 0 l 5 e 0
# users = Paula Kelley
# local_contact = 
# scan_title = CCR RT alignment check
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = RuCl3
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.975000,5.975000,17.000000,90.000000,90.000000,120.000000
# ubmatrix = 0.007997,-0.001843,-0.058737,0.192379,0.110766,0.002248,0.016549,-0.158351,0.002256
# mode = 0
# plane_normal = 0.034900,-0.087094,0.995588
# ubconf = UB05Sep2017_95742PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = h
# def_y = detector
# col_headers = 
#   Pt.          h          k          l          e       time   detector    monitor        mcu focal_length         m1         m2   mcrystal       marc     mtrans     mfocus        bab        bal        bar        bat        bbb        bbl        bbr        bbt         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef   cold_tip    tsample       temp
      1     0.8993     0.0000     5.0018     0.0098      1.000     86.000  13722.000      5.225    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    56.7394    47.5475    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.1471    14.7005    14.6907   223.2630   250.4210     1.000
      2     0.9194     0.0000     5.0020     0.0098      1.000    100.000  13831.000      5.267    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    57.4409    47.8420    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.1596    14.7005    14.6907   223.0360   250.2180     1.000
      3     0.9394     0.0000     5.0024     0.0098      1.000     83.000  14050.000      5.350    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    58.1381    48.1428    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.1724    14.7005    14.6907   222.8080   249.9960     1.000
      4     0.9594     0.0000     5.0025     0.0098      1.000    112.000  14232.000      5.420    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    58.8315    48.4471    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.1853    14.7005    14.6907   222.5770   249.7620     1.000
      5     0.9794     0.0000     5.0025     0.0098      1.000   1603.000  13756.000      5.238    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    59.5209    48.7546    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.1983    14.7005    14.6907   222.3520   249.5470     1.000
      6     0.9994     0.0000     5.0023     0.0098      1.000    958.000  13818.000      5.262    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    60.2064    49.0662    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2115    14.7005    14.6907   222.1260   249.3840     1.000
      7     1.0194     0.0000     5.0021     0.0098      1.000   4882.000  13790.000      5.251    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    60.8880    49.3822    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2249    14.7005    14.6907   221.8950   249.1650     1.000
      8     1.0394     0.0000     5.0020     0.0098      1.000    246.000  13643.000      5.195    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    61.5656    49.7038    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2385    14.7005    14.6907   221.6680   248.9400     1.000
      9     1.0594     0.0000     5.0019     0.0098      1.000    100.000  13995.000      5.329    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    62.2395    50.0296    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2522    14.7005    14.6907   221.4450   248.7570     1.000
     10     1.0794     0.0000     5.0020     0.0098      1.000     94.000  13822.000      5.264    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    62.9093    50.3623    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2662    14.7005    14.6907   221.2250   248.6430     1.000
     11     1.0994     0.0000     5.0025     0.0098      1.000     96.000  13803.000      5.256    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    39.0000    30.0000    30.0000    39.0000    63.5751    50.7030    -2.0000    -4.9995    -0.0010    -0.0010   159.4104   -41.1799     2.2805    14.7005    14.6907   220.9950   248.4030     1.000
# Sum of Counts = 8360
# Center of Mass = 1.008069+/-0.015595
# Full Width Half-Maximum = 0.054732+/-0.010306
# 10:05:57 PM  9/5/2017   scan completed.
