# scan = 3
# date = 9/5/2017
# time = 1:17:54 PM
# proposal = 19739
# experiment = Separation of phonon and magnetic scattering near the Majorana mode in α-RuCl3: feasibility study
# experiment_number = 600
# command = scan s1 125 100 1
# builtin_command = scan s1 125 100 1
# users = Paula Kelley
# local_contact = 
# scan_title = Co-Alignment on post RT 3 0 0 postion
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = RuCl3
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.975000,5.975000,17.000000,90.000000,90.000000,120.000000
# ubmatrix = -0.193255,-0.096628,0.000000,-0.000000,0.000000,-0.058824,0.000000,-0.167364,0.000000
# mode = 0
# plane_normal = 0.000000,0.000000,1.000000
# ubconf = UB05Sep2017_10850PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu focal_length         m1         m2   mcrystal       marc     mtrans     mfocus        bab        bal        bar        bat        bbb        bbl        bbr        bbt         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e   cold_tip    tsample       temp
      1   125.0000      1.000    642.000  13279.000      5.057    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.4255     0.0000    -9.7551    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      2   124.0000      1.000    543.000  13178.000      5.018    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.4773     0.0000    -9.7292    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      3   123.0000      1.000    379.000  13079.000      4.981    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.5289     0.0000    -9.7004    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      4   122.0000      1.000    431.000  13167.000      5.014    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.5803     0.0000    -9.6686    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      5   121.0000      1.000    424.000  13127.000      4.999    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.6316     0.0000    -9.6338    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      6   120.0000      1.000    369.000  13209.000      5.030    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.6827     0.0000    -9.5961    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      7   119.0000      1.000    383.000  13185.000      5.021    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.7336     0.0000    -9.5555    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      8   118.0000      1.000    399.000  13408.000      5.106    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.7842     0.0000    -9.5120    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      9   117.0000      1.000    385.000  13338.000      5.079    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.8346     0.0000    -9.4656    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
     10   116.0000      1.000    256.000  13342.000      5.081    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    30.0000    86.2904     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     3.6423     0.8848     0.0000    -9.4163    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
