# scan = 9
# date = 5/8/2018
# time = 3:10:39 PM
# proposal = 17173
# experiment = Test for Spin Stripes in a Nickelate Crystal
# experiment_number = 788
# command = scan hguide 0 3 0.1
# builtin_command = scan hguide 0 3 0.1
# users = Junjie Zhang, Bixia Wang, Daniel Phelan, Daniel Pajerowski
# local_contact = 
# scan_title = Ni Powder (2,0,0)
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-80-60-240
# samplename = Lanthanum Nickelate, Lanthanum Nickelate
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 1.774000,5.000000,5.000000,90.000000,90.000000,90.000000
# ubmatrix = 0.398595,0.141421,-0.000000,-0.000000,-0.000000,0.200000,0.398595,-0.141421,0.000000
# mode = 0
# plane_normal = 0.000000,0.000000,1.000000
# ubconf = UB08May2018_30403PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = hguide
# def_y = detector
# col_headers = 
#   Pt.     hguide       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus     fguide     vguide    tbguide     aguide     bguide     cguide         s1         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e    coldtip     sample     temp_a
      1     0.0007      1.000  23129.000    913.000      1.028     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3020     5.1097     0.0000     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      2     0.1006      1.000  23036.000    918.000      1.034     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3020     5.1097     0.0000     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      3     0.2006      1.000  24208.000    995.000      1.120     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3020     5.1097     0.0003     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      4     0.3002      1.000  26200.000    959.000      1.080     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     1.3020     5.1097     0.0000     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      5     0.4001      1.000  29089.000    962.000      1.083     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3017     5.1097     0.0003     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      6     0.5004      1.000  33607.000    999.000      1.125     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3020     5.1097     0.0003     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      7     0.6000      1.000  38469.000    939.000      1.057     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     1.3020     5.1097     0.0000     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      8     0.6999      1.000  43052.000    932.000      1.050     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3024     5.1097     0.0000     0.0000    -0.0006   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      9     0.8002      1.000  48896.000    921.000      1.037     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     1.3020     5.1097     0.0000     0.0000    -0.0006   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
     10     0.8998      1.000  54761.000    929.000      1.046     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     1.3020     5.1097     0.0000     0.0000     0.0000   -43.9000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.7075     1.9949    -0.0016    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
