# scan = 49
# date = 9/5/2017
# time = 3:54:27 PM
# proposal = 19739
# experiment = Separation of phonon and magnetic scattering near the Majorana mode in α-RuCl3: feasibility study
# experiment_number = 600
# command = scanrel s1 5 -5 0.1
# builtin_command = scan s1 @(s1)+5 @(s1)+-5 0.100000
# users = Paula Kelley
# local_contact = 
# scan_title = Co-alignment Zeus and Atlas on post RT 0 0 6 position
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = RuCl3
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.975000,5.975000,17.000000,90.000000,90.000000,120.000000
# ubmatrix = 0.006534,0.003269,-0.058790,0.193145,0.096572,0.001989,0.000000,-0.167364,-0.000001
# mode = 0
# plane_normal = -0.000009,0.000000,1.000000
# ubconf = UB05Sep2017_35319PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu focal_length         m1         m2   mcrystal       marc     mtrans     mfocus        bab        bal        bar        bat        bbb        bbl        bbr        bbt         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e   cold_tip    tsample       temp
      1    31.5390      1.000    957.000  13468.000      5.129    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1584     0.0000     5.9769    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      2    31.4384      1.000    959.000  13440.000      5.118    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1553     0.0000     5.9778    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      3    31.3385      1.000    970.000  13548.000      5.159    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1521     0.0000     5.9787    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      4    31.2385      1.000   1106.000  13804.000      5.257    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1489     0.0000     5.9796    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      5    31.1385      1.000   1084.000  13371.000      5.092    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1457     0.0000     5.9804    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      6    31.0385      1.000   1119.000  13464.000      5.127    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1426     0.0000     5.9813    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      7    30.9385      1.000   1268.000  13578.000      5.171    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1394     0.0000     5.9821    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      8    30.8385      1.000   1192.000  13558.000      5.163    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1362     0.0000     5.9829    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      9    30.7386      1.000   1243.000  13636.000      5.193    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1330     0.0000     5.9836    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
     10    30.6385      1.000   1465.000  13545.000      5.158    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1298     0.0000     5.9844    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
     11    30.5385      1.000   1442.000  13534.000      5.154    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.2058     0.0005     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2174     0.1267     0.0000     5.9851    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
