# scan = 26
# date = 9/5/2017
# time = 2:48:01 PM
# proposal = 19739
# experiment = Separation of phonon and magnetic scattering near the Majorana mode in α-RuCl3: feasibility study
# experiment_number = 600
# command = scanrel s1 10 -10 0.5
# builtin_command = scan s1 @(s1)+10 @(s1)+-10 0.500000
# users = Paula Kelley
# local_contact = 
# scan_title = Co-alignment on post RT 0 0 6 position
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = RuCl3
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.975000,5.975000,17.000000,90.000000,90.000000,120.000000
# ubmatrix = -0.008953,-0.004477,-0.058760,0.193048,0.096524,-0.002725,0.000000,-0.167364,0.000000
# mode = 0
# plane_normal = 0.000000,0.000000,1.000000
# ubconf = UB05Sep2017_23318PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu focal_length         m1         m2   mcrystal       marc     mtrans     mfocus        bab        bal        bar        bat        bbb        bbl        bbr        bbt         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e   cold_tip    tsample       temp
      1    38.0003      1.000    413.000  13685.000      5.211    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.5044     0.0000     5.7655    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      2    37.5001      1.000    428.000  13856.000      5.276    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4890     0.0000     5.7797    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      3    37.0001      1.000    430.000  13676.000      5.208    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4737     0.0000     5.7935    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      4    36.5001      1.000    429.000  13803.000      5.256    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4583     0.0000     5.8069    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      5    36.0001      1.000    686.000  13848.000      5.273    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4428     0.0000     5.8198    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      6    35.5001      1.000    878.000  13575.000      5.169    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4273     0.0000     5.8323    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      7    35.0001      1.000    787.000  13638.000      5.193    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.4118     0.0000     5.8443    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      8    34.5001      1.000    851.000  13682.000      5.210    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.3963     0.0000     5.8559    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
      9    34.0001      1.000   1023.000  13769.000      5.243    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.3807     0.0000     5.8670    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
     10    33.5001      1.000   1377.000  13701.000      5.217    66.7975   -22.2454   -41.1655   119.9771     2.6000    -2.0000   -34.2897    39.0000    30.0000    30.0000    39.0000    10.0000    30.0000    30.0000    30.0000    49.1997     0.0000     0.0000    -0.0010     0.0000   159.4104   -41.1799     2.2172     0.3651     0.0000     5.8777    14.7005    14.6907     0.0098     1.0000     1.0000     1.000
