# scan = 23
# date = 5/8/2018
# time = 5:27:15 PM
# proposal = 17173
# experiment = Test for Spin Stripes in a Nickelate Crystal
# experiment_number = 788
# command = scan h 0 k 0 l 7.75 8.25 0.025 e 0
# builtin_command = scan h 0 k 0 l 7.75 8.25 0.025 e 0
# users = Junjie Zhang, Bixia Wang, Daniel Phelan, Daniel Pajerowski
# local_contact = 
# scan_title = flipping ratio at 0 0 8, long
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-80-60-240
# samplename = Lanthanum Nickelate, Lanthanum Nickelate
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 3.956519,3.956519,25.937332,90.000000,90.000000,90.000000
# ubmatrix = -0.021984,-0.015737,0.038333,-0.164846,-0.189777,-0.004013,0.190326,-0.166188,0.000952
# mode = 0
# plane_normal = -0.017477,0.069745,0.997363
# ubconf = UB08May2018_50258PM.ini
# preset_type = countfile
# countfile = guide 16 parq
# countfile = drive hguide off vguide off
# countfile = count preset mcu 10
# countfile = drive hguide on vguide on
# countfile = count preset mcu 10
# countfile = guide 18 perpq
# countfile = drive hguide off vguide off
# countfile = count preset mcu 10
# countfile = drive hguide on vguide on
# countfile = count preset mcu 10
# def_x = l
# def_y = detector_1
# col_headers = 
#   Pt.          h          k          l          e     time_1 detector_1  monitor_1      mcu_1     time_2 detector_2  monitor_2      mcu_2     time_3 detector_3  monitor_3      mcu_3     time_4 detector_4  monitor_4      mcu_4 focal_length         m1         m2       marc     mtrans     mfocus     fguide     hguide     vguide    tbguide     aguide     bguide     cguide         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef    coldtip     sample     temp_a
      1    -0.0003    -0.0003     7.7508    -0.0073     10.300     25.000  19571.000     10.001     10.150      6.000  19571.000     10.001     10.274     41.000  19571.000     10.001     10.152      9.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1097     0.0003     0.0000     0.0000   -15.5190   -43.1535     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8776    13.5002    13.5075    49.9537   429.8370    50.000
      2    -0.0003    -0.0003     7.7764    -0.0073     10.304     50.000  19571.000     10.001     10.127     12.000  19571.000     10.001     10.254     52.000  19571.000     10.001     10.188      7.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7492     1.3020     5.1093     0.0000     0.0000     0.0000   -15.5920   -43.3035     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8838    13.5002    13.5075    49.9753   432.9360    50.000
      3    -0.0003    -0.0003     7.8013    -0.0073     10.204    155.000  19571.000     10.001     10.238     23.000  19571.000     10.001     10.174    173.000  19571.000     10.001     10.268     22.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7492     1.3020     5.1097     0.0000    -0.0003    -0.0006   -15.6653   -43.4488     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8898    13.5002    13.5075    49.9794   427.9730    50.000
      4    -0.0003    -0.0003     7.8257    -0.0073     10.307    438.000  19571.000     10.001     10.250     68.000  19571.000     10.001     10.134    365.000  19571.000     10.001     10.100     54.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1093     0.0003     0.0000     0.0000   -15.7382   -43.5921     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8957    13.5002    13.5075    49.9596   423.8040    50.000
      5    -0.0003    -0.0003     7.8508    -0.0073     10.204    878.000  19571.000     10.001     10.150    101.000  19571.000     10.001     10.193    872.000  19571.000     10.001     10.128    122.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1093     0.0003     0.0000     0.0000   -15.8116   -43.7392     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9018    13.5002    13.5075    49.9713   418.5500    50.000
      6    -0.0003    -0.0003     7.8764    -0.0073     10.188   1419.000  19571.000     10.001     10.305    144.000  19571.000     10.001     10.084   1359.000  19571.000     10.001     10.092    126.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1097     0.0000     0.0000    -0.0006   -15.8849   -43.8892     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9080    13.5002    13.5075    49.9642   414.4770    50.000
      7    -0.0003    -0.0003     7.9013    -0.0073     10.237   1683.000  19571.000     10.001     10.128    177.000  19571.000     10.001     10.307   1642.000  19571.000     10.001     10.282    188.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     5.1093     0.0000     0.0000    -0.0006   -15.9580   -44.0348     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9140    13.5002    13.5075    49.9922   420.7260    50.000
      8    -0.0003    -0.0003     7.9260    -0.0073     10.214   2136.000  19571.000     10.001     10.320    187.000  19571.000     10.001     10.144   2105.000  19571.000     10.001     10.249    187.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1093     0.0003    -0.0003     0.0000   -16.0315   -44.1799     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9200    13.5002    13.5075    50.0012   424.6050    50.000
      9    -0.0003    -0.0003     7.9512    -0.0073     10.236   2562.000  19571.000     10.001     10.159    204.000  19571.000     10.001     10.326   2582.000  19571.000     10.001     10.258    228.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1093     0.0003     0.0000     0.0000   -16.1050   -44.3279     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9261    13.5002    13.5075    49.9718   421.1540    50.000
     10    -0.0003    -0.0003     7.9761    -0.0073     10.135   3146.000  19571.000     10.001     10.220    212.000  19571.000     10.001     10.195   3299.000  19571.000     10.001     10.232    224.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7495     1.3020     5.1093     0.0000     0.0000     0.0000   -16.1780   -44.4742     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9322    13.5002    13.5075    49.9643   418.8750    50.000
     11    -0.0003    -0.0003     8.0011    -0.0073     10.190   3550.000  19571.000     10.001     10.210    240.000  19571.000     10.001     10.255   3502.000  19571.000     10.001     10.185    226.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1093     0.0003     0.0000    -0.0006   -16.2516   -44.6207     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9382    13.5002    13.5075    49.9648   410.9440    50.000
     12    -0.0003    -0.0003     8.0259    -0.0073     10.206   3134.000  19571.000     10.001     10.231    224.000  19571.000     10.001     10.195   3230.000  19571.000     10.001     10.266    223.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1097     0.0000     0.0000     0.0000   -16.3255   -44.7665     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9442    13.5002    13.5075    49.9714   406.7600    50.000
     13    -0.0003    -0.0003     8.0513    -0.0073     10.072   2302.000  19571.000     10.001     10.113    178.000  19571.000     10.001     10.135   2372.000  19571.000     10.001     10.149    188.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7488     1.3020     5.1093     0.0000     0.0000     0.0000   -16.3985   -44.9161     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9504    13.5002    13.5075    49.9702   404.9670    50.000
     14    -0.0003    -0.0003     8.0764    -0.0073     10.348   1346.000  19571.000     10.001     10.113    112.000  19571.000     10.001     10.307   1371.000  19571.000     10.001     10.151    136.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1093     0.0000     0.0000    -0.0006   -16.4722   -45.0638     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9565    13.5002    13.5075    49.9704   400.4510    50.000
     15    -0.0003    -0.0003     8.1009    -0.0073     10.222    692.000  19571.000     10.001     10.243     69.000  19571.000     10.001     10.180    751.000  19571.000     10.001     10.161     69.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     5.1097     0.0000     0.0000    -0.0006   -16.5460   -45.2081     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9624    13.5002    13.5075    49.9649   401.1950    50.000
     16    -0.0003    -0.0003     8.1257    -0.0073     10.186    343.000  19571.000     10.001     10.331     47.000  19571.000     10.001     10.133    380.000  19571.000     10.001     10.264     51.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     5.1093     0.0000     0.0000    -0.0006   -16.6197   -45.3541     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9684    13.5002    13.5075    49.9630   402.5720    50.000
     17    -0.0003    -0.0003     8.1513    -0.0073     10.256    194.000  19571.000     10.001     10.239     32.000  19571.000     10.001     10.343    201.000  19571.000     10.001     10.306     27.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3017     5.1093     0.0000     0.0000    -0.0006   -16.6930   -45.5049     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9746    13.5002    13.5075    49.9758   405.4580    50.000
     18    -0.0003    -0.0003     8.1766    -0.0073     10.311    116.000  19571.000     10.001     10.158     23.000  19571.000     10.001     10.235    116.000  19571.000     10.001     10.213     16.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     5.1093     0.0000     0.0000    -0.0006   -16.7669   -45.6539     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9807    13.5002    13.5075    49.9672   407.5600    50.000
     19    -0.0003    -0.0003     8.2009    -0.0073     10.223    100.000  19571.000     10.001     10.282     11.000  19571.000     10.001     10.200     59.000  19571.000     10.001     10.267     13.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1097     0.0003     0.0000     0.0000   -16.8410   -45.7974     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9866    13.5002    13.5075    49.9695   411.6080    50.000
     20    -0.0003    -0.0003     8.2262    -0.0073     10.217     56.000  19571.000     10.001     10.260      9.000  19571.000     10.001     10.299     62.000  19571.000     10.001     10.282     14.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     5.1093     0.0003     0.0000    -0.0006   -16.9148   -45.9468     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9928    13.5002    13.5075    49.9710   417.0770    50.000
     21    -0.0003    -0.0003     8.2515    -0.0073     10.219     19.000  19571.000     10.001     10.241      9.000  19571.000     10.001     10.278     20.000  19571.000     10.001     10.173      6.000  19571.000     10.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     5.1093     0.0000     0.0000    -0.0006   -16.9883   -46.0962     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.9989    13.5002    13.5075    49.9713   422.5160    50.000
# Sum of Counts = 24344
# Center of Mass = 7.981555+/-0.072346
# Full Width Half-Maximum = 0.150067+/-0.031447
# 5:46:13 PM  5/8/2018   scan completed.
