# scan = 25
# date = 5/8/2018
# time = 9:28:44 PM
# proposal = 17173
# experiment = Test for Spin Stripes in a Nickelate Crystal
# experiment_number = 788
# command = scan h 0.6066 0.7266 0.01 k 0.6066 0.7266 0.01 l 4 e 0
# builtin_command = scan h 0.6066 0.7266 0.01 k 0.6066 0.7266 0.01 l 4 e 0
# users = Junjie Zhang, Bixia Wang, Daniel Phelan, Daniel Pajerowski
# local_contact = 
# scan_title = superlattice HH scan
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-999-60-999
# samplename = Lanthanum Nickelate, Lanthanum Nickelate
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 3.956519,3.956519,25.937332,90.000000,90.000000,90.000000
# ubmatrix = -0.021984,-0.015737,0.038333,-0.164846,-0.189777,-0.004013,0.190326,-0.166188,0.000952
# mode = 0
# plane_normal = -0.017477,0.069745,0.997363
# ubconf = UB08May2018_50258PM.ini
# preset_type = countfile
# countfile = guide 16 parq
# countfile = drive hguide off vguide off
# countfile = count preset mcu 600
# countfile = drive hguide on vguide on
# countfile = count preset mcu 600
# def_x = h
# def_y = detector_1
# col_headers = 
#   Pt.          h          k          l          e     time_1 detector_1  monitor_1      mcu_1     time_2 detector_2  monitor_2      mcu_2 focal_length         m1         m2       marc     mtrans     mfocus     fguide     hguide     vguide    tbguide     aguide     bguide     cguide         s1         s2        sgl        sgu        stl        stu         a1         a2          q         ei         ef    coldtip     sample     temp_a
      1     0.6066     0.6065     4.0028    -0.0073    613.449    243.000 1174201.000    600.001    613.126    193.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     2.9576     1.5124   -19.4958    41.5198   -38.2342     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.6721    13.5002    13.5075     7.5734   496.9530     5.000
      2     0.6166     0.6165     4.0027    -0.0073    613.419    235.000 1174201.000    600.001    613.999    217.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7492     1.3020     0.0039     3.1269     1.3062   -19.3920    41.7430   -38.6683     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.6904    13.5002    13.5075     5.0088     0.0000     5.000
      3     0.6266     0.6265     4.0027    -0.0073    613.841    248.000 1174201.000    600.001    613.782    226.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     0.0039     3.1097     1.3268   -19.3913    41.9555   -39.1075     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.7088    13.5002    13.5075     4.9877     0.0000     5.000
      4     0.6365     0.6364     4.0026    -0.0073    613.980    332.000 1174201.000    600.001    613.904    199.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7488     1.3020     0.0039     3.0929     1.3480   -19.3913    42.1566   -39.5468     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.7272    13.5002    13.5075     5.0038     0.0000     5.000
      5     0.6467     0.6466     4.0029    -0.0073    612.976    233.000 1174201.000    600.001    613.140    233.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0758     1.3692   -19.3913    42.3479   -39.9988     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.7462    13.5002    13.5075     5.0053     0.0000     5.000
      6     0.6567     0.6566     4.0029    -0.0073    612.610    224.000 1174201.000    600.001    613.834    246.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0580     1.3908   -19.4468    42.5288   -40.4464     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.7649    13.5002    13.5075     4.9829     0.0000     5.000
      7     0.6665     0.6664     4.0026    -0.0073    613.675    249.000 1174201.000    600.001    614.305    259.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7492     1.3020     0.0039     3.0405     1.4120   -19.4468    42.7000   -40.8890     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.7834    13.5002    13.5075     4.9941     0.0000     5.000
      8     0.6765     0.6764     4.0026    -0.0073    614.496    251.000 1174201.000    600.001    612.413    238.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0231     1.4333   -19.4468    42.8615   -41.3421     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8023    13.5002    13.5075     5.0084     0.0000     5.000
      9     0.6866     0.6865     4.0027    -0.0073    613.773    215.000 1174201.000    600.001    613.298    227.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     3.0049     1.4548   -19.4468    43.0135   -41.8006     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8214    13.5002    13.5075     5.0118     0.0000     5.000
     10     0.6967     0.6965     4.0029    -0.0073    614.446    222.000 1174201.000    600.001    613.082    237.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3017     0.0039     2.9871     1.4771   -19.4990    43.1564   -42.2622     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8406    13.5002    13.5075     4.9887     0.0000     5.000
     11     0.7066     0.7065     4.0027    -0.0073    613.586    276.000 1174201.000    600.001    612.047    201.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0097     1.7492     1.3020     0.0039     2.9686     1.4987   -19.4996    43.2906   -42.7181     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8595    13.5002    13.5075     5.0025     0.0000     5.000
     12     0.7167     0.7166     4.0029    -0.0073    613.362    259.000 1174201.000    600.001    612.152    229.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7492     1.3020     0.0039     2.9504     1.5206   -19.4990    43.4160   -43.1862     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8789    13.5002    13.5075     4.9975     0.0000     5.000
     13     0.7266     0.7265     4.0028    -0.0073    612.986    268.000 1174201.000    600.001    613.882    205.000 1174201.000    600.001     7.9186   -43.1425    41.9675     0.2500     2.0000   290.0035     4.0093     1.7488     1.3020     0.0039     2.9319     1.5428   -19.4996    43.5328   -43.6504     1.0015     4.0045     0.0000     0.0000    20.9838    41.9557     1.8982    13.5002    13.5075     5.0129     0.0000     5.000
# Sum of Counts = 3255
# Center of Mass = 0.666735+/-0.016540
# Full Width Half-Maximum = 0.075530+/-0.009361
# 1:56:08 AM  5/9/2018   scan completed.
