# scan = 6
# date = 5/8/2018
# time = 3:06:24 PM
# proposal = 17173
# experiment = Test for Spin Stripes in a Nickelate Crystal
# experiment_number = 788
# command = scanrel s1 2 -2 0.2
# builtin_command = scan s1 @(s1)+2 @(s1)+-2 0.200000
# users = Junjie Zhang, Bixia Wang, Daniel Phelan, Daniel Pajerowski
# local_contact = 
# scan_title = Ni Powder (2,0,0)
# monochromator = Heusler
# analyzer = Heusler
# sense = +-+
# collimation = 48-80-60-240
# samplename = Lanthanum Nickelate, Lanthanum Nickelate
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 1.774000,5.000000,5.000000,90.000000,90.000000,90.000000
# ubmatrix = 0.398595,0.141421,-0.000000,-0.000000,-0.000000,0.200000,0.398595,-0.141421,0.000000
# mode = 0
# plane_normal = 0.000000,0.000000,1.000000
# ubconf = UB08May2018_30403PM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus     fguide     hguide     vguide    tbguide     aguide     bguide     cguide         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e    coldtip     sample     temp_a
      1    -7.9986      1.000   1450.000    926.000      1.043     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     0.0007     0.0039     5.1097     0.0003     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5729     1.6151    -1.6553    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      2    -8.1986      1.000   2311.000    913.000      1.028     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     0.0010     0.0039     5.1093     0.0003     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5743     1.6191    -1.6473    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      3    -8.3986      1.000   4340.000    953.000      1.073     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     0.0010     0.0039     5.1097     0.0000     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5758     1.6232    -1.6393    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      4    -8.5986      1.000   8516.000    981.000      1.105     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     0.0010     0.0035     5.1097     0.0000     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5772     1.6272    -1.6313    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      5    -8.7986      1.000  14912.000    913.000      1.028     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     0.0007     0.0039     5.1097     0.0003     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5786     1.6313    -1.6232    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      6    -8.9986      1.000  20941.000    950.000      1.070     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     0.0010     0.0039     5.1097     0.0000     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5800     1.6353    -1.6152    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      7    -9.1986      1.000  22825.000    989.000      1.114     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     0.0007     0.0039     5.1097     0.0000    -0.0003     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5815     1.6392    -1.6071    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      8    -9.3986      1.000  19187.000    998.000      1.124     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     0.0007     0.0039     5.1093     0.0000     0.0000    -0.0006   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5829     1.6432    -1.5990    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
      9    -9.5986      1.000  14782.000    928.000      1.045     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0100     0.0010     0.0039     5.1097     0.0000     0.0003    -0.0006   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5843     1.6471    -1.5909    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
     10    -9.7986      1.000  13567.000    983.000      1.107     7.9186   -43.1425    41.9366     0.2500     2.0000   290.0035     4.0097     0.0007     0.0039     5.1097     0.0000     0.0000     0.0000   -87.8669    -0.0140     0.0095     0.0000     0.0000    20.9837    -0.0135     3.5444     0.5856     1.6511    -1.5827    13.5192    13.5192     0.0000     0.0000     0.0000     0.000
