Data columns Qx - Qy - I(Qx,Qy) - err(I)
ASCII data
-0.738438  -0.472813  0.0511171  0.00428957
-0.727812  -0.472813  0.0439934  0.00395064
-0.717187  -0.472813  0.0684143  0.00412494
-0.706562  -0.472813  0.0465086  0.00522371
-0.738438  -0.462188  0.0605861  0.0025074
-0.727812  -0.462188  0.0634903  0.0024414
-0.717187  -0.462188  0.066925  0.00290328
-0.706562  -0.462188  0.0681424  0.00257401
-0.695937  -0.462188  0.0664353  0.00232049
-0.685312  -0.462188  0.0681127  0.00267851
-0.674687  -0.462188  0.0774691  0.00264307
-0.664062  -0.462188  0.0715992  0.00301795
-0.653438  -0.462188  0.0678378  0.00351562
-0.642813  -0.462188  0.0646069  0.00268241
-0.632187  -0.462188  0.0624674  0.00340601
-0.621563  -0.462188  0.0627616  0.00446438
-0.610937  -0.462188  0.0465683  0.003423
-0.600313  -0.462188  0.0522467  0.00455818
-0.589687  -0.462188  0.0531628  0.00333757
-0.749062  -0.451563  0.0561856  0.00723578
-0.738438  -0.451563  0.0669657  0.00239621
-0.727812  -0.451563  0.0653484  0.00255588
-0.717187  -0.451563  0.0652304  0.0023748
-0.706562  -0.451563  0.0725403  0.00269725
-0.695937  -0.451563  0.0711841  0.00262276
-0.685312  -0.451563  0.0738896  0.00257551
-0.674687  -0.451563  0.0774011  0.00292182
-0.664062  -0.451563  0.077651  0.00235275
-0.653438  -0.451563  0.0826137  0.00265688
-0.642813  -0.451563  0.0867046  0.00312679
-0.632187  -0.451563  0.0798003  0.00272369
-0.621563  -0.451563  0.0857521  0.00270368
-0.610937  -0.451563  0.0888909  0.00318978
-0.600313  -0.451563  0.0831645  0.00287295
-0.589687  -0.451563  0.0849387  0.00268667
-0.579063  -0.451563  0.075618  0.00255377
-0.568437  -0.451563  0.0901976  0.00308691
-0.557813  -0.451563  0.0837197  0.00247985
-0.547187  -0.451563  0.0698695  0.00277779
-0.536563  -0.451563  0.0839591  0.00271466
-0.525937  -0.451563  0.0741339  0.00260251
-0.515313  -0.451563  0.0908437  0.00373611
-0.504687  -0.451563  0.0842598  0.00369265
-0.494063  -0.451563  0.0856149  0.00327953
-0.483438  -0.451563  0.0863012  0.00390234
-0.472813  -0.451563  0.0775094  0.00351684
-0.462188  -0.451563  0.0473662  0.0039802
-0.451563  -0.451563  0.0683692  0.00375962
-0.440938  -0.451563  0.0717722  0.00461858
-0.430312  -0.451563  0.0961948  0.00538383
-0.419687  -0.451563  0.0791734  0.0042243
-0.409062  -0.451563  0.0895329  0.00530615
-0.749062  -0.440938  0.0605297  0.00414266
-0.738438  -0.440938  0.0650425  0.00241845
-0.727812  -0.440938  0.0683999  0.00240144
-0.717187  -0.440938  0.0715531  0.0028857
-0.706562  -0.440938  0.0762956  0.00268897
-0.695937  -0.440938  0.0759861  0.00249934
-0.685312  -0.440938  0.0781661  0.00293136
-0.674687  -0.440938  0.0816657  0.00246471
-0.664062  -0.440938  0.0820545  0.00259501
-0.653438  -0.440938  0.0839198  0.00319448
-0.642813  -0.440938  0.0849638  0.00276206
-0.632187  -0.440938  0.0860002  0.00287771
-0.621563  -0.440938  0.0815202  0.00265133
-0.610937  -0.440938  0.0807906  0.00253018
-0.600313  -0.440938  0.0880858  0.00292161
-0.589687  -0.440938  0.0879566  0.00318796
-0.579063  -0.440938  0.0932445  0.00283917
-0.568437  -0.440938  0.089608  0.00276437
-0.557813  -0.440938  0.0983401  0.00312204
-0.547187  -0.440938  0.0965146  0.00288651
-0.536563  -0.440938  0.0972457  0.00265899
-0.525937  -0.440938  0.0932232  0.00289923
-0.515313  -0.440938  0.0972908  0.00312449
-0.504687  -0.440938  0.0941287  0.0028541
-0.494063  -0.440938  0.0929884  0.00300835
-0.483438  -0.440938  0.100626  0.00332183
-0.472813  -0.440938  0.0984013  0.00271924
-0.462188  -0.440938  0.0951158  0.00254645
-0.451563  -0.440938  0.0892984  0.00323996
-0.440938  -0.440938  0.0974255  0.00320261
-0.430312  -0.440938  0.0961146  0.00278115
-0.419687  -0.440938  0.0998899  0.00297092
-0.409062  -0.440938  0.10485  0.00321627
-0.398438  -0.440938  0.090958  0.00251185
-0.387813  -0.440938  0.0950375  0.00249149
-0.377188  -0.440938  0.0912175  0.00304485
-0.366563  -0.440938  0.0965858  0.00318876
-0.355938  -0.440938  0.0776298  0.00275235
-0.345312  -0.440938  0.090495  0.00281752
-0.334687  -0.440938  0.079137  0.00280009
-0.324062  -0.440938  0.0864042  0.0029924
-0.313437  -0.440938  0.0867686  0.00260981
-0.302812  -0.440938  0.0608115  0.00278338
-0.292187  -0.440938  0.0689661  0.00340705
-0.281562  -0.440938  0.0788615  0.0035218
-0.270937  -0.440938  0.0819755  0.00305296
-0.260313  -0.440938  0.0725007  0.00357635
-0.249688  -0.440938  0.0873497  0.00372654
-0.239063  -0.440938  0.0900762  0.00400351
-0.228438  -0.440938  0.0759492  0.00281925
-0.217813  -0.440938  0.0881318  0.00395423
-0.207188  -0.440938  0.0876755  0.0037002
-0.196563  -0.440938  0.0985801  0.00394118
-0.185938  -0.440938  0.0926668  0.00363253
-0.175313  -0.440938  0.0815906  0.00529031
