Data columns Qx - Qy - I(Qx,Qy) - err(I)
ASCII data
-0.0132187  -0.0323438  0.363442  0.17459
-0.0126563  -0.0323438  0.409285  0.31699
-0.0120938  -0.0323438  0.200937  0.162397
-0.0115313  -0.0323438  -0.03421  0.145374
-0.0109688  -0.0323438  0.597582  0.214043
-0.0104063  -0.0323438  0.0919717  0.218478
-0.00984375  -0.0323438  0.141384  0.15666
-0.00928125  -0.0323438  0.441531  0.219119
-0.00871875  -0.0323438  0.213948  0.152283
-0.00815625  -0.0323438  0.397053  0.27213
-0.00759375  -0.0323438  0.303149  0.149459
-0.00703125  -0.0323438  0.316345  0.198592
-0.00646875  -0.0323438  0.299811  0.177889
-0.00590625  -0.0323438  -0.0936297  0.225964
-0.00534375  -0.0323438  0.317909  0.165993
-0.00478125  -0.0323438  0.0733873  0.143552
-0.00421875  -0.0323438  0.186078  0.14864
-0.00365625  -0.0323438  0.288018  0.160933
-0.00309375  -0.0323438  0.679294  0.342727
-0.00253125  -0.0323438  0.0787726  0.135897
-0.00196875  -0.0323438  0.214995  0.175482
-0.00140625  -0.0323438  0.367306  0.177702
-0.00084375  -0.0323438  0.090161  0.227716
-0.00028125  -0.0323438  0.329733  0.165406
0.00028125  -0.0323438  0.145026  0.177146
0.00084375  -0.0323438  0.205554  0.14368
0.00140625  -0.0323438  0.285218  0.27551
0.00196875  -0.0323438  0.185684  0.133822
0.00253125  -0.0323438  0.363382  0.199279
0.00309375  -0.0323438  0.343121  0.182985
0.00365625  -0.0323438  0.459268  0.33056
0.00421875  -0.0323438  0.502382  0.18847
0.00478125  -0.0323438  0.135992  0.138577
0.00534375  -0.0323438  0.240206  0.163413
0.00590625  -0.0323438  -0.0431303  0.237601
0.00646875  -0.0323438  0.23278  0.1585
0.00703125  -0.0323438  0.149735  0.141134
0.00759375  -0.0323438  0.210451  0.157525
0.00815625  -0.0323438  0.116129  0.228312
0.00871875  -0.0323438  0.170049  0.156232
0.00928125  -0.0323438  0.256728  0.171319
0.00984375  -0.0323438  0.0972631  0.142251
0.0104062  -0.0323438  0.270255  0.279131
0.0109687  -0.0323438  0.0757171  0.133299
0.0115312  -0.0323438  0.246284  0.204719
0.0120937  -0.0323438  0.211464  0.153062
0.0126562  -0.0323438  0.732041  0.352461
0.0132187  -0.0323438  0.325651  0.167352
0.0137812  -0.0323438  -0.0206061  0.143025
0.0143437  -0.0323438  0.0976473  0.146065
0.0149062  -0.0323438  0.0760141  0.219068
0.0154687  -0.0323438  0.0740262  0.136427
0.0160312  -0.0323438  0.357954  0.17478
0.0165937  -0.0323438  0.0601947  0.141483
0.0171562  -0.0323438  0.0381911  0.130118
0.0177187  -0.0323438  0.0963835  0.230561
0.0182812  -0.0323438  0.226868  0.149563
0.0188437  -0.0323438  0.241316  0.171178
0.0194062  -0.0323438  0.241691  0.141634
0.0199687  -0.0323438  0.744126  0.353415
0.0205312  -0.0323438  0.288326  0.162494
0.0210937  -0.0323438  0.246922  0.204574
0.0216562  -0.0323438  0.224948  0.151544
0.0222187  -0.0323438  0.121685  0.23616
0.0227812  -0.0323438  0.205021  0.169501
0.0233437  -0.0323438  0.145698  0.142615
0.0239062  -0.0323438  0.0522569  0.132636
0.0244687  -0.0323438  0.436329  0.289923
0.0250312  -0.0323438  0.233375  0.155011
0.0255937  -0.0323438  0.0872544  0.1681
0.0261562  -0.0323438  0.136171  0.161549
0.0267187  -0.0323438  0.468298  0.307246
0.0272812  -0.0323438  0.0872577  0.135987
0.0278437  -0.0323438  0.0536947  0.13929
0.0284062  -0.0323438  0.349905  0.190203
0.0289687  -0.0323438  0.145265  0.226028
0.0295312  -0.0323438  -0.0654488  0.138955
0.0300937  -0.0323438  -0.0582272  0.142927
0.0306562  -0.0323438  0.054762  0.135089
0.0312187  -0.0323438  0.115368  0.239853
0.0317812  -0.0323438  0.455054  0.195307
0.0323437  -0.0323438  0.265382  0.207311
0.0329062  -0.0323438  0.401679  0.221902
0.0334687  -0.0323438  0.106048  0.238778
0.0340312  -0.0323438  0.0986769  0.146892
0.0345937  -0.0323438  0.16357  0.179123
-0.0132187  -0.0317812  0.0187472  0.131744
-0.0126563  -0.0317812  0.298312  0.277986
-0.0120938  -0.0317812  0.2064  0.148284
-0.0115313  -0.0317812  0.236787  0.177359
-0.0109688  -0.0317812  0.131219  0.131929
-0.0104063  -0.0317812  0.116585  0.21523
-0.00984375  -0.0317812  0.119969  0.133915
-0.00928125  -0.0317812  0.166828  0.136951
-0.00871875  -0.0317812  0.330544  0.175952
-0.00815625  -0.0317812  0.285599  0.287013
-0.00759375  -0.0317812  0.367143  0.170326
-0.00703125  -0.0317812  0.261941  0.19865
-0.00646875  -0.0317812  0.680065  0.216629
-0.00590625  -0.0317812  0.256135  0.270745
-0.00534375  -0.0317812  0.224424  0.149031
-0.00478125  -0.0317812  0.231533  0.168821
-0.00421875  -0.0317812  0.203085  0.158463
-0.00365625  -0.0317812  0.0798951  0.134752
-0.00309375  -0.0317812  0.537496  0.313474
-0.00253125  -0.0317812  0.436814  0.181815
-0.00196875  -0.0317812  0.362537  0.203627
-0.00140625  -0.0317812  0.304006  0.171523
-0.00084375  -0.0317812  0.273643  0.233238
-0.00028125  -0.0317812  0.462875  0.185919
0.00028125  -0.0317812  0.330957  0.219136
0.00084375  -0.0317812  -0.0105925  0.134672
0.00140625  -0.0317812  0.102432  0.230489
0.00196875  -0.0317812  0.141041  0.131834
0.00253125  -0.0317812  0.0315313  0.142168
0.00309375  -0.0317812  0.680234  0.225869
0.00365625  -0.0317812  0.589654  0.334783
0.00421875  -0.0317812  0.342772  0.178782
0.00478125  -0.0317812  0.426837  0.217377
0.00534375  -0.0317812  0.373536  0.182956
0.00590625  -0.0317812  -0.0844985  0.224058
0.00646875  -0.0317812  0.186363  0.141741
0.00703125  -0.0317812  0.632785  0.262927
0.00759375  -0.0317812  0.0309782  0.129436
0.00815625  -0.0317812  0.449723  0.32055
0.00871875  -0.0317812  0.286124  0.164613
0.00928125  -0.0317812  0.431261  0.223577
0.00984375  -0.0317812  0.117922  0.127448
0.0104062  -0.0317812  0.0754612  0.230251
0.0109687  -0.0317812  0.370864  0.162925
0.0115312  -0.0317812  0.158185  0.173491
0.0120937  -0.0317812  0.228682  0.148158
0.0126562  -0.0317812  0.391229  0.270221
0.0132187  -0.0317812  0.430637  0.176979
0.0137812  -0.0317812  0.243779  0.197408
0.0143437  -0.0317812  0.462919  0.187716
0.0149062  -0.0317812  0.8367  0.388434
0.0154687  -0.0317812  0.148478  0.140474
0.0160312  -0.0317812  0.363641  0.168661
0.0165937  -0.0317812  0.351442  0.197647
0.0171562  -0.0317812  0.0420079  0.143012
0.0177187  -0.0317812  0.443413  0.289383
0.0182812  -0.0317812  0.360075  0.167402
0.0188437  -0.0317812  0.248244  0.201077
0.0194062  -0.0317812  0.176592  0.158761
0.0199687  -0.0317812  0.354405  0.273717
0.0205312  -0.0317812  0.229299  0.148186
0.0210937  -0.0317812  0.0170914  0.145305
0.0216562  -0.0317812  0.384881  0.168534
0.0222187  -0.0317812  0.602413  0.329721
0.0227812  -0.0317812  0.211579  0.177751
0.0233437  -0.0317812  0.536418  0.239832
0.0239062  -0.0317812  0.24166  0.164096
0.0244687  -0.0317812  0.0828409  0.235303
0.0250312  -0.0317812  0.11682  0.13919
0.0255937  -0.0317812  0.0485706  0.142744
0.0261562  -0.0317812  0.377629  0.182936
0.0267187  -0.0317812  0.128381  0.255189
0.0272812  -0.0317812  0.130953  0.150362
0.0278437  -0.0317812  0.286257  0.177864
0.0284062  -0.0317812  -0.0163323  0.136922
0.0289687  -0.0317812  0.071476  0.234093
0.0295312  -0.0317812  0.153176  0.151745
0.0300937  -0.0317812  0.13657  0.16444
0.0306562  -0.0317812  0.26305  0.169417
0.0312187  -0.0317812  0.584842  0.365849
0.0317812  -0.0317812  0.148941  0.143426
0.0323437  -0.0317812  -0.0704573  0.148795
0.0329062  -0.0317812  0.155837  0.149635
0.0334687  -0.0317812  0.112865  0.241413
0.0340312  -0.0317812  0.219344  0.158318
0.0345937  -0.0317812  -0.0760456  0.152715
-0.0132187  -0.0312187  0.249157  0.163102
-0.0126563  -0.0312187  0.455553  0.277079
-0.0120938  -0.0312187  0.0438013  0.141042
-0.0115313  -0.0312187  0.0735807  0.140107
-0.0109688  -0.0312187  0.65899  0.219719
-0.0104063  -0.0312187  -0.0536031  0.21899
-0.00984375  -0.0312187  0.465868  0.179966
-0.00928125  -0.0312187  0.1488  0.176292
-0.00871875  -0.0312187  0.167879  0.128675
-0.00815625  -0.0312187  0.409476  0.281674
-0.00759375  -0.0312187  0.182568  0.149853
-0.00703125  -0.0312187  0.519511  0.239554
-0.00646875  -0.0312187  0.518068  0.200064
-0.00590625  -0.0312187  0.268327  0.273167
-0.00534375  -0.0312187  0.157101  0.133514
-0.00478125  -0.0312187  0.45095  0.220826
-0.00421875  -0.0312187  0.305336  0.156444
-0.00365625  -0.0312187  0.32647  0.185413
-0.00309375  -0.0312187  -0.0324422  0.221002
-0.00253125  -0.0312187  0.324517  0.172264
-0.00196875  -0.0312187  -0.0455306  0.142967
-0.00140625  -0.0312187  0.165277  0.158014
-0.00084375  -0.0312187  0.938426  0.407885
-0.00028125  -0.0312187  0.217634  0.161613
0.00028125  -0.0312187  0.151188  0.174699
0.00084375  -0.0312187  0.200526  0.150899
0.00140625  -0.0312187  0.7387  0.36669
0.00196875  -0.0312187  0.184539  0.145914
0.00253125  -0.0312187  0.14459  0.164562
0.00309375  -0.0312187  0.123692  0.145905
0.00365625  -0.0312187  0.127207  0.233598
0.00421875  -0.0312187  0.371439  0.186869
0.00478125  -0.0312187  0.534613  0.243301
0.00534375  -0.0312187  0.323484  0.166149
0.00590625  -0.0312187  0.435627  0.299632
0.00646875  -0.0312187  0.291353  0.162229
0.00703125  -0.0312187  0.254594  0.166413
0.00759375  -0.0312187  0.358157  0.167911
0.00815625  -0.0312187  -0.12267  0.225988
0.00871875  -0.0312187  0.183533  0.144251
0.00928125  -0.0312187  0.711542  0.277591
0.00984375  -0.0312187  0.185963  0.151885
0.0104062  -0.0312187  0.436494  0.308762
0.0109687  -0.0312187  0.201121  0.142365
0.0115312  -0.0312187  0.132712  0.178449
0.0120937  -0.0312187  0.0502081  0.127077
0.0126562  -0.0312187  0.130308  0.225971
0.0132187  -0.0312187  -0.0551018  0.129792
0.0137812  -0.0312187  0.0777759  0.138605
0.0143437  -0.0312187  0.191601  0.160801
0.0149062  -0.0312187  0.243491  0.262339
0.0154687  -0.0312187  0.309051  0.179427
0.0160312  -0.0312187  0.428309  0.191439
0.0165937  -0.0312187  0.141728  0.175183
0.0171562  -0.0312187  0.234865  0.151244
0.0177187  -0.0312187  0.0646891  0.22578
0.0182812  -0.0312187  -0.00157997  0.137823
0.0188437  -0.0312187  0.109934  0.140526
0.0194062  -0.0312187  0.0331679  0.133379
0.0199687  -0.0312187  0.269155  0.229071
0.0205312  -0.0312187  0.329818  0.180743
0.0210937  -0.0312187  0.144654  0.173074
0.0216562  -0.0312187  0.0784851  0.135481
0.0222187  -0.0312187  0.386209  0.26618
0.0227812  -0.0312187  0.15361  0.135372
0.0233437  -0.0312187  0.317436  0.199228
0.0239062  -0.0312187  0.259133  0.160432
0.0244687  -0.0312187  0.111418  0.224768
0.0250312  -0.0312187  -0.0280444  0.138945
0.0255937  -0.0312187  0.067439  0.138997
0.0261562  -0.0312187  0.273552  0.144097
0.0267187  -0.0312187  0.0835663  0.249672
0.0272812  -0.0312187  0.335357  0.185039
0.0278437  -0.0312187  0.351286  0.203171
0.0284062  -0.0312187  0.103122  0.134836
0.0289687  -0.0312187  0.307353  0.274287
0.0295312  -0.0312187  0.135758  0.161454
0.0300937  -0.0312187  0.366011  0.207619
0.0306562  -0.0312187  0.29831  0.153229
0.0312187  -0.0312187  -0.0214457  0.235684
0.0317812  -0.0312187  0.189504  0.147017
0.0323437  -0.0312187  0.051435  0.147773
0.0329062  -0.0312187  0.318227  0.17658
0.0334687  -0.0312187  0.0553318  0.232798
0.0340312  -0.0312187  0.209255  0.143735
0.0345937  -0.0312187  0.0342325  0.146225
-0.0132187  -0.0306562  0.493421  0.19783
-0.0126563  -0.0306562  0.116534  0.229476
-0.0120938  -0.0306562  0.272917  0.169824
-0.0115313  -0.0306562  0.243127  0.172496
-0.0109688  -0.0306562  0.249623  0.160369
-0.0104063  -0.0306562  0.0736408  0.224028
-0.00984375  -0.0306562  0.246102  0.170991
