# scan = 21
# date = 10/22/2003
# time = 9:45:53 PM
# experiment = Alignment and Intensity Checks
# experiment_number = 41
# command = scan s2 98.100000 110.340000 0.153000
# builtin_command = scan s2 98.100000 110.340000 0.153000
# users = MY
# local_contact = MY
# scan_title = Ni Powder (3,1,1) (2,2,2) 
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = Sample with lattice params=2*pi
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 6.280000,6.280000,6.280000,90.000000,90.000000,90.000000
# ubmatrix = -0.112597,-0.112597,0.000000,0.000000,0.000000,-0.159236,0.112597,-0.112597,0.000000
# mode = 0
# plane_normal = 0.000000,0.000000,1.000000
# ubconf = 
# preset_type = normal 
# preset_channel = time
# preset_value = 1.000000
# def_x = s2
# def_y = detector
# col_headers = 
#   Pt.         s2       time   detector    monitor        mcu         m1         m2         s1        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e       temp    coldtip    tsample
     18   100.7007      1.000  21178.000 105421.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.0710  1292.0638  1291.8158   349.0808    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     19   100.8572      1.000  21116.000 105121.000      0.914    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.0813  1291.3919  1291.1440   354.0719    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     20   101.0056      1.000  20773.000 105737.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.0910  1290.7464  1290.4986   358.7978    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     21   101.1594      1.000  20821.000 105279.000      0.915    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1011  1290.0679  1289.8202   363.6962    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     22   101.3132      1.000  20690.000 105507.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1112  1289.3801  1289.1326   368.5921    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     23   101.4642      1.000  20408.000 105327.000      0.916    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1211  1288.6955  1288.4481   373.3980    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     24   101.6180      1.000  20286.000 105412.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1312  1287.9893  1287.7420   378.2886    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     25   101.7719      1.000  19999.000 105460.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1413  1287.2738  1287.0267   383.1765    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     26   101.9257      1.000  19634.000 105203.000      0.915    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1514  1286.5490  1286.3020   388.0617    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     27   102.0767      1.000  18512.000 105772.000      0.920    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1613  1285.8282  1285.5813   392.8569    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     28   102.2305      1.000  17672.000 105968.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1713  1285.0850  1284.8383   397.7366    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     29   102.3816      1.000  16600.000 105939.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1812  1284.3461  1284.0996   402.5263    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     30   102.5381      1.000  15559.000 105538.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.1914  1283.5710  1283.3245   407.4873    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     31   102.6892      1.000  14128.000 105736.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2013  1282.8139  1282.5676   412.2714    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     32   102.8430      1.000  12410.000 105511.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2113  1282.0339  1281.7878   417.1395    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     33   102.9996      1.000  10904.000 105450.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2215  1281.2305  1280.9845   422.0915    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     34   103.1506      1.000   9389.000 105539.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2314  1280.4462  1280.2004   426.8668    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     35   103.3017      1.000   7878.000 105622.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2412  1279.6530  1279.4074   431.6392    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     36   103.4528      1.000   7078.000 105517.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2511  1278.8509  1278.6054   436.4086    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     37   103.6093      1.000   5926.000 106019.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2613  1278.0103  1277.7650   441.3482    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     38   103.7604      1.000   5495.000 105438.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2711  1277.1901  1276.9449   446.1114    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     39   103.9142      1.000   5140.000 105673.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2811  1276.3459  1276.1009   450.9581    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     40   104.0652      1.000   5037.000 105553.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.2909  1275.5078  1275.2630   455.7151    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     41   104.2191      1.000   5216.000 105546.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3009  1274.6454  1274.4007   460.5554    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     42   104.3701      1.000   5369.000 105575.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3107  1273.7894  1273.5449   465.3060    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     43   104.5239      1.000   5681.000 105610.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3206  1272.9088  1272.6644   470.1397    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     44   104.6805      1.000   5925.000 105300.000      0.916    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3308  1272.0030  1271.7588   475.0562    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     45   104.8315      1.000   6189.000 105987.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3406  1271.1200  1270.8760   479.7969    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     46   104.9881      1.000   6568.000 105450.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3507  1270.1955  1269.9517   484.7065    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     47   105.1392      1.000   6943.000 105658.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3604  1269.2945  1269.0509   489.4405    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     48   105.2902      1.000   7257.000 105642.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3702  1268.3847  1268.1412   494.1710    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     49   105.4440      1.000   7556.000 105879.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3801  1267.4493  1267.2060   498.9841    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     50   105.5978      1.000   7934.000 105702.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3900  1266.5048  1266.2616   503.7936    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     51   105.7489      1.000   8190.000 105233.000      0.915    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.3998  1265.5682  1265.3252   508.5137    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     52   105.9055      1.000   8512.000 106132.000      0.923    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4099  1264.5883  1264.3455   513.4018    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     53   106.0538      1.000   8637.000 105431.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4194  1263.6512  1263.4087   518.0291    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     54   106.2076      1.000   8800.000 105397.000      0.916    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4293  1262.6705  1262.4281   522.8241    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     55   106.3586      1.000   9099.000 105626.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4390  1261.6985  1261.4563   527.5298    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     56   106.5152      1.000   8856.000 105342.000      0.916    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4490  1260.6819  1260.4399   532.4029    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     57   106.6663      1.000   9028.000 105783.000      0.920    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4587  1259.6920  1259.4502   537.1012    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     58   106.8201      1.000   9258.000 105450.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4686  1258.6751  1258.4335   541.8811    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     59   106.9739      1.000   9063.000 105982.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4784  1257.6491  1257.4077   546.6571    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     60   107.1304      1.000   9145.000 105887.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4884  1256.5956  1256.3543   551.5144    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     61   107.2760      1.000   9088.000 106058.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.4978  1255.6075  1255.3665   556.0272    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     62   107.4353      1.000   9028.000 105961.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5079  1254.5169  1254.2761   560.9616    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     63   107.5836      1.000   9026.000 105563.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5174  1253.4929  1253.2522   565.5519    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     64   107.7374      1.000   9034.000 106266.000      0.924    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5272  1252.4220  1252.1816   570.3082    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     65   107.8912      1.000   9040.000 105489.000      0.917    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5370  1251.3421  1251.1019   575.0604    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     66   108.0423      1.000   8874.000 105940.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5466  1250.2727  1250.0327   579.7237    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     67   108.1961      1.000   8876.000 106031.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5564  1249.1749  1248.9351   584.4677    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     68   108.3499      1.000   8626.000 105921.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5662  1248.0682  1247.8286   589.2075    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     69   108.5037      1.000   8573.000 105908.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5759  1246.9524  1246.7130   593.9432    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     70   108.6575      1.000   8430.000 106221.000      0.924    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5857  1245.8277  1245.5885   598.6745    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     71   108.8113      1.000   8204.000 105941.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.5954  1244.6939  1244.4550   603.4016    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     72   108.9651      1.000   7902.000 106393.000      0.925    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6052  1243.5512  1243.3125   608.1243    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     73   109.1162      1.000   7475.000 105829.000      0.920    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6147  1242.4202  1242.1817   612.7585    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     74   109.2673      1.000   7013.000 105113.000      0.914    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6243  1241.2806  1241.0423   617.3884    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     75   109.4238      1.000   6707.000 105718.000      0.919    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6342  1240.0904  1239.8523   622.1822    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     76   109.5749      1.000   6260.000 105602.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6437  1238.9332  1238.6953   626.8035    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     77   109.7287      1.000   5811.000 105976.000      0.922    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6534  1237.7461  1237.5085   631.5043    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     78   109.8798      1.000   5517.000 105396.000      0.916    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6629  1236.5715  1236.3341   636.1167    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     79   110.0336      1.000   5205.000 105612.000      0.918    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6726  1235.3667  1235.1296   640.8085    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     80   110.1846      1.000   4779.000 105023.000      0.913    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6821  1234.1748  1233.9379   645.4121    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
     81   110.3384      1.000   4556.000 105872.000      0.921    51.0520   -28.2535     0.0002    -0.0055     0.0000     0.0000    -0.0010    90.0000     0.0577  1861.6917  1232.9524  1232.7157   650.0947    30.5008 7171457.2984 -7171426.7976     0.0000     0.0000     0.000
# Sum of Counts = 914635
# Center of Mass = 103.061635+/-0.152442
# Full Width Half-Maximum = 6.743573+/-0.034030
# 9:49:31 PM  10/22/2003   scan completed.
