32.051	114.987	1.000
32.151	193.116	1.000
32.251	327.648	1.000
32.351	557.646	1.000
32.451	655.707	1.000
32.551	675.051	1.000
32.651	507.684	1.000
32.751	217.453	1.000
32.851	142.616	1.000
32.951	68.562	1.000
33.051	86.263	1.000
33.151	64.381	1.000
33.251	85.337	1.000
33.236	84.251	1.000
33.336	75.836	1.000
33.436	60.196	1.000
33.536	72.303	1.000
33.636	65.073	1.000
33.736	106.625	1.000
33.836	56.196	1.000
33.936	60.915	1.000
34.036	69.533	1.000
34.136	204.467	1.000
34.236	242.240	1.000
34.336	437.067	1.000
34.436	558.555	1.000
34.536	538.104	1.000
34.636	385.666	1.000
34.736	234.828	1.000
34.836	76.332	1.000
34.936	82.825	1.000
35.036	121.610	1.000
35.136	114.344	1.000
35.236	85.712	1.000
35.336	72.762	1.000
35.436	67.857	1.000
35.536	68.560	1.000
35.636	60.223	1.000
35.736	88.948	1.000
35.836	74.846	1.000
35.936	42.164	1.000
35.988	83.889	1.000
36.088	79.106	1.000
36.188	86.339	1.000
36.288	67.482	1.000
36.388	83.851	1.000
36.488	103.278	1.000
36.588	168.043	1.000
36.688	413.019	1.000
36.788	507.723	1.000
36.888	601.074	1.000
36.988	643.559	1.000
37.088	431.919	1.000
37.188	244.079	1.000
37.288	131.617	1.000
37.388	80.459	1.000
37.488	75.067	1.000
37.588	83.605	1.000
37.688	94.251	1.000
37.788	87.212	1.000
37.888	103.371	1.000
37.988	85.521	1.000
38.088	151.799	1.000
38.188	176.957	1.000
38.288	242.360	1.000
38.388	145.271	1.000
38.488	112.114	1.000
38.588	97.591	1.000
38.688	215.910	1.000
38.616	132.048	1.000
38.716	207.653	1.000
38.816	270.899	1.000
38.916	196.823	1.000
39.016	170.808	1.000
39.116	142.890	1.000
39.216	102.584	1.000
39.316	61.776	1.000
39.416	96.497	1.000
39.516	180.969	1.000
39.616	218.797	1.000
39.716	381.039	1.000
39.816	310.020	1.000
39.916	282.267	1.000
40.016	242.495	1.000
40.116	184.374	1.000
40.216	166.436	1.000
40.316	198.538	1.000
40.416	215.828	1.000
40.516	243.518	1.000
40.616	283.449	1.000
40.716	334.003	1.000
40.816	183.511	1.000
40.916	169.961	1.000
41.016	103.064	1.000
41.116	101.482	1.000
41.216	79.699	1.000
41.316	89.407	1.000
41.312	74.954	1.000
41.412	70.309	1.000
41.512	54.259	1.000
41.612	70.562	1.000
41.712	78.864	1.000
41.812	117.683	1.000
41.912	69.468	1.000
42.012	94.125	1.000
42.112	94.248	1.000
42.212	99.570	1.000
42.312	93.577	1.000
42.412	130.332	1.000
42.512	69.979	1.000
42.612	57.343	1.000
42.712	135.077	1.000
42.812	62.427	1.000
42.912	70.769	1.000
43.012	96.955	1.000
43.112	156.593	1.000
43.212	219.873	1.000
43.312	357.017	1.000
43.412	658.810	1.000
43.512	733.963	1.000
43.612	667.019	1.000
43.712	430.386	1.000
43.812	240.525	1.000
43.912	196.607	1.000
44.012	280.347	1.000
43.956	271.927	1.000
44.056	174.772	1.000
44.156	196.845	1.000
44.256	75.849	1.000
44.356	61.990	1.000
44.456	66.413	1.000
44.556	112.009	1.000
44.656	85.369	1.000
44.756	86.620	1.000
44.856	148.196	1.000
44.956	56.581	1.000
45.056	57.313	1.000
45.156	79.924	1.000
45.256	106.329	1.000
45.356	86.479	1.000
45.456	80.211	1.000
45.556	80.826	1.000
45.656	56.279	1.000
45.756	94.684	1.000
45.856	90.213	1.000
45.956	41.781	1.000
46.056	66.789	1.000
46.156	84.531	1.000
46.256	71.173	1.000
46.356	37.511	1.000
46.456	87.721	1.000
46.556	88.576	1.000
46.656	81.174	1.000
46.749	63.837	1.000
46.849	67.157	1.000
46.949	43.116	1.000
47.049	63.434	1.000
47.149	99.700	1.000
47.249	55.543	1.000
47.349	66.354	1.000
47.449	47.597	1.000
47.549	72.442	1.000
47.649	112.320	1.000
47.749	138.017	1.000
47.849	227.676	1.000
47.949	322.416	1.000
48.049	402.097	1.000
48.149	462.071	1.000
48.249	489.304	1.000
48.349	345.937	1.000
48.449	176.502	1.000
48.549	158.372	1.000
48.649	115.156	1.000
48.749	85.415	1.000
48.849	51.867	1.000
48.949	106.043	1.000
49.049	67.460	1.000
49.149	62.742	1.000
49.249	81.086	1.000
49.349	93.572	1.000
49.449	71.881	1.000
49.400	60.931	1.000
49.500	40.220	1.000
49.600	63.850	1.000
49.700	72.656	1.000
49.800	60.903	1.000
49.900	52.509	1.000
50.000	91.399	1.000
50.100	104.995	1.000
50.200	85.400	1.000
50.300	114.355	1.000
50.400	92.340	1.000
50.500	65.067	1.000
50.600	80.063	1.000
50.700	55.109	1.000
50.800	65.453	1.000
50.900	104.454	1.000
51.000	80.966	1.000
51.100	103.826	1.000
51.200	88.682	1.000
51.300	80.857	1.000
51.400	71.151	1.000
51.500	36.559	1.000
51.600	79.973	1.000
51.700	64.642	1.000
51.800	63.879	1.000
51.900	35.381	1.000
52.000	79.389	1.000
52.100	89.446	1.000
52.111	54.943	1.000
52.211	77.715	1.000
52.311	77.110	1.000
52.411	89.694	1.000
52.511	98.067	1.000
52.611	128.778	1.000
52.711	211.159	1.000
52.811	226.286	1.000
52.911	221.269	1.000
53.011	209.534	1.000
53.111	232.727	1.000
53.211	117.867	1.000
53.311	116.026	1.000
53.411	60.848	1.000
53.511	86.949	1.000
53.611	85.391	1.000
53.711	86.046	1.000
53.811	138.890	1.000
53.911	140.201	1.000
54.011	195.294	1.000
54.111	148.939	1.000
54.211	125.583	1.000
54.311	239.519	1.000
54.411	206.872	1.000
54.511	223.717	1.000
54.611	167.112	1.000
54.711	84.370	1.000
54.811	86.417	1.000
57.542	97.666	1.000
57.642	79.885	1.000
57.742	108.464	1.000
57.842	88.611	1.000
57.942	127.333	1.000
58.042	84.449	1.000
58.142	95.545	1.000
58.242	54.879	1.000
58.342	121.738	1.000
58.442	61.833	1.000
58.542	83.938	1.000
58.642	80.772	1.000
58.742	58.586	1.000
58.842	41.149	1.000
58.942	72.698	1.000
59.042	62.996	1.000
59.142	101.567	1.000
59.242	83.490	1.000
59.342	58.995	1.000
59.442	59.168	1.000
59.542	99.172	1.000
59.642	72.188	1.000
59.742	66.881	1.000
59.842	84.468	1.000
59.942	95.992	1.000
60.042	78.081	1.000
60.142	82.991	1.000
60.242	80.754	1.000
60.207	77.857	1.000
60.307	105.997	1.000
60.407	181.660	1.000
60.507	261.111	1.000
60.607	364.789	1.000
60.707	430.641	1.000
60.807	366.550	1.000
60.907	430.544	1.000
61.007	288.309	1.000
61.107	141.713	1.000
61.207	120.235	1.000
61.307	87.688	1.000
61.407	76.727	1.000
61.507	146.179	1.000
61.607	225.422	1.000
61.707	505.328	1.000
61.807	630.446	1.000
61.907	837.150	1.000
62.007	907.828	1.000
62.107	895.960	1.000
62.207	767.105	1.000
62.307	457.410	1.000
62.407	210.765	1.000
62.507	135.513	1.000
62.607	124.349	1.000
62.707	160.115	1.000
62.807	66.572	1.000
62.907	87.669	1.000
62.938	71.345	1.000
63.038	91.418	1.000
63.138	78.337	1.000
63.238	141.791	1.000
63.338	159.406	1.000
63.438	267.082	1.000
63.538	287.396	1.000
63.638	350.466	1.000
63.738	236.623	1.000
63.838	191.481	1.000
63.938	120.290	1.000
64.038	117.643	1.000
64.138	124.077	1.000
64.238	122.007	1.000
64.338	300.079	1.000
64.438	502.237	1.000
64.538	815.602	1.000
64.638	1146.963	1.000
64.738	1216.096	1.000
64.838	668.307	1.000
64.938	449.233	1.000
65.038	218.233	1.000
65.138	78.494	1.000
65.238	70.960	1.000
65.338	103.121	1.000
65.438	73.108	1.000
65.538	106.629	1.000
65.638	142.820	1.000
65.620	72.525	1.000
65.720	99.736	1.000
65.820	102.917	1.000
65.920	68.064	1.000
66.020	72.492	1.000
66.120	80.130	1.000
66.220	74.892	1.000
66.320	76.106	1.000
66.420	46.205	1.000
66.520	50.848	1.000
66.620	51.770	1.000
66.720	84.709	1.000
66.820	79.414	1.000
66.920	70.281	1.000
67.020	64.923	1.000
67.120	79.699	1.000
67.220	100.389	1.000
67.320	83.181	1.000
67.420	115.953	1.000
67.520	92.233	1.000
67.620	82.338	1.000
67.720	128.934	1.000
67.820	87.259	1.000
67.920	80.148	1.000
68.020	63.362	1.000
68.120	105.283	1.000
68.220	114.183	1.000
68.320	153.248	1.000
68.286	156.718	1.000
68.386	201.304	1.000
68.486	233.026	1.000
68.586	244.119	1.000
68.686	262.490	1.000
68.786	210.589	1.000
68.886	136.741	1.000
68.986	101.060	1.000
69.086	64.763	1.000
69.186	94.571	1.000
69.286	129.776	1.000
69.386	42.404	1.000
69.486	62.613	1.000
69.586	45.150	1.000
69.686	93.843	1.000
69.786	83.783	1.000
69.886	80.205	1.000
69.986	62.459	1.000
70.086	54.642	1.000
70.186	71.665	1.000
70.286	82.435	1.000
70.386	84.713	1.000
70.486	87.560	1.000
70.586	80.042	1.000
70.686	70.771	1.000
70.786	86.082	1.000
70.886	57.947	1.000
70.986	67.832	1.000
70.994	63.779	1.000
71.094	88.410	1.000
71.194	87.721	1.000
71.294	84.503	1.000
71.394	63.750	1.000
71.494	109.928	1.000
71.594	66.554	1.000
71.694	105.676	1.000
71.794	105.645	1.000
71.894	94.935	1.000
71.994	71.441	1.000
72.094	76.622	1.000
72.194	92.185	1.000
72.294	45.324	1.000
72.394	81.358	1.000
72.494	67.284	1.000
72.594	67.801	1.000
72.694	87.780	1.000
72.794	143.461	1.000
72.894	152.345	1.000
72.994	148.954	1.000
73.094	140.314	1.000
73.194	146.495	1.000
73.294	156.471	1.000
73.394	142.088	1.000
73.494	123.448	1.000
73.594	112.185	1.000
73.694	110.651	1.000
73.651	140.430	1.000
73.751	107.647	1.000
73.851	102.359	1.000
73.951	126.041	1.000
74.051	135.839	1.000
74.151	171.171	1.000
74.251	132.949	1.000
74.351	180.140	1.000
74.451	207.792	1.000
74.551	175.901	1.000
74.651	111.932	1.000
74.751	172.336	1.000
74.851	107.143	1.000
74.951	127.305	1.000
75.051	100.365	1.000
75.151	26.882	1.000
75.251	90.293	1.000
75.351	102.427	1.000
75.451	152.843	1.000
75.551	157.800	1.000
75.651	198.369	1.000
75.751	258.211	1.000
75.851	263.099	1.000
75.951	274.837	1.000
76.051	186.999	1.000
76.151	74.529	1.000
76.251	106.242	1.000
76.351	140.558	1.000
76.352	125.149	1.000
76.452	153.654	1.000
76.552	127.867	1.000
76.652	109.438	1.000
76.752	110.082	1.000
76.852	114.489	1.000
76.952	73.459	1.000
77.052	104.510	1.000
77.152	86.109	1.000
77.252	97.192	1.000
77.352	54.425	1.000
77.452	70.163	1.000
77.552	93.734	1.000
77.652	111.574	1.000
77.752	136.117	1.000
77.852	158.433	1.000
77.952	189.583	1.000
78.052	187.008	1.000
78.152	238.451	1.000
78.252	239.150	1.000
78.352	199.726	1.000
78.452	160.191	1.000
78.552	177.403	1.000
78.652	154.346	1.000
78.752	236.168	1.000
78.852	271.302	1.000
78.952	259.268	1.000
79.052	255.536	1.000
79.110	258.927	1.000
79.210	168.244	1.000
79.310	139.112	1.000
79.410	96.486	1.000
79.510	84.922	1.000
79.610	76.436	1.000
79.710	83.116	1.000
79.810	52.287	1.000
79.910	73.458	1.000
80.010	106.040	1.000
80.110	59.980	1.000
80.210	117.459	1.000
80.310	111.637	1.000
80.410	94.093	1.000
80.510	69.264	1.000
80.610	64.021	1.000
80.710	88.705	1.000
80.810	91.477	1.000
80.910	56.207	1.000
81.010	104.691	1.000
81.110	86.613	1.000
81.210	76.869	1.000
81.310	43.809	1.000
81.410	56.334	1.000
81.510	87.480	1.000
81.610	82.223	1.000
81.710	59.303	1.000
81.810	97.186	1.000
81.765	98.006	1.000
81.865	151.887	1.000
81.965	108.842	1.000
82.065	148.200	1.000
82.165	187.405	1.000
82.265	220.331	1.000
82.365	208.430	1.000
82.465	207.573	1.000
82.565	150.666	1.000
82.665	153.051	1.000
82.765	113.711	1.000
82.865	123.713	1.000
82.965	88.185	1.000
83.065	82.585	1.000
83.165	85.825	1.000
83.265	84.287	1.000
83.365	97.674	1.000
83.465	117.293	1.000
83.565	152.229	1.000
83.665	139.952	1.000
83.765	103.664	1.000
83.865	153.401	1.000
83.965	67.114	1.000
84.065	80.524	1.000
84.165	87.950	1.000
84.265	78.353	1.000
84.365	58.296	1.000
84.465	55.445	1.000
84.492	54.508	1.000
84.592	95.485	1.000
84.692	61.788	1.000
84.792	91.663	1.000
84.892	96.393	1.000
84.992	54.201	1.000
85.092	77.935	1.000
85.192	83.367	1.000
85.292	112.192	1.000
85.392	89.546	1.000
85.492	95.314	1.000
85.592	159.511	1.000
85.692	140.490	1.000
85.792	235.662	1.000
85.892	244.908	1.000
85.992	219.785	1.000
86.092	167.148	1.000
86.192	148.390	1.000
86.292	178.917	1.000
86.392	162.749	1.000
86.492	93.844	1.000
86.592	121.594	1.000
86.692	57.784	1.000
86.792	91.745	1.000
86.892	111.268	1.000
86.992	137.965	1.000
87.092	106.530	1.000
87.192	167.868	1.000
87.204	146.538	1.000
87.304	121.564	1.000
87.404	140.071	1.000
87.504	125.937	1.000
87.604	83.133	1.000
87.704	59.073	1.000
87.804	58.117	1.000
87.904	66.934	1.000
88.004	71.910	1.000
88.104	115.340	1.000
88.204	117.432	1.000
88.304	87.230	1.000
88.404	109.285	1.000
88.504	95.948	1.000
88.604	87.747	1.000
88.704	58.755	1.000
88.804	63.153	1.000
88.904	93.443	1.000
89.004	106.116	1.000
89.104	98.544	1.000
89.204	173.430	1.000
89.304	170.301	1.000
89.404	132.555	1.000
89.504	145.746	1.000
89.604	128.456	1.000
89.704	149.482	1.000
89.804	58.053	1.000
89.904	110.994	1.000
89.917	70.219	1.000
90.017	65.181	1.000
90.117	60.362	1.000
90.217	74.138	1.000
90.317	70.187	1.000
90.417	48.004	1.000
90.517	55.814	1.000
90.617	74.171	1.000
90.717	58.715	1.000
90.817	80.947	1.000
90.917	65.064	1.000
91.017	70.299	1.000
91.117	108.126	1.000
91.217	34.023	1.000
91.317	53.037	1.000
91.417	117.194	1.000
91.517	78.729	1.000
91.617	60.402	1.000
91.717	95.813	1.000
91.817	69.887	1.000
91.917	81.143	1.000
92.017	149.216	1.000
92.117	99.365	1.000
92.217	109.124	1.000
92.317	77.642	1.000
92.417	110.429	1.000
92.517	90.062	1.000
92.617	140.566	1.000
92.563	122.477	1.000
92.663	169.776	1.000
92.763	116.313	1.000
92.863	117.648	1.000
92.963	89.776	1.000
93.063	109.609	1.000
93.163	67.896	1.000
93.263	77.115	1.000
93.363	81.930	1.000
93.463	107.006	1.000
93.563	96.841	1.000
93.663	122.616	1.000
93.763	56.327	1.000
93.863	90.993	1.000
93.963	139.789	1.000
94.063	109.019	1.000
94.163	105.787	1.000
94.263	60.202	1.000
94.363	101.284	1.000
94.463	117.834	1.000
94.563	75.483	1.000
94.663	97.981	1.000
94.763	80.377	1.000
94.863	77.149	1.000
94.963	92.289	1.000
95.063	79.020	1.000
95.163	83.779	1.000
95.263	98.070	1.000
95.279	122.389	1.000
95.379	121.181	1.000
95.479	144.285	1.000
95.579	198.642	1.000
95.679	195.733	1.000
95.779	344.815	1.000
95.879	323.274	1.000
95.979	348.793	1.000
96.079	397.657	1.000
96.179	403.952	1.000
96.279	342.731	1.000
96.379	347.161	1.000
96.479	221.124	1.000
96.579	249.062	1.000
96.679	147.905	1.000
96.779	117.010	1.000
96.879	126.040	1.000
96.979	104.275	1.000
97.079	161.938	1.000
97.179	125.870	1.000
97.279	178.646	1.000
97.379	118.309	1.000
97.479	112.447	1.000
97.579	105.497	1.000
97.679	104.252	1.000
97.779	126.341	1.000
97.879	87.706	1.000
97.979	126.583	1.000
97.929	86.040	1.000
98.029	85.191	1.000
98.129	119.107	1.000
98.229	104.929	1.000
98.329	144.638	1.000
98.429	116.667	1.000
98.529	141.562	1.000
98.629	163.297	1.000
98.729	134.546	1.000
98.829	174.641	1.000
98.929	193.269	1.000
99.029	148.783	1.000
99.129	150.313	1.000
99.229	159.175	1.000
99.329	145.727	1.000
99.429	119.908	1.000
99.529	148.112	1.000
99.629	153.789	1.000
99.729	128.074	1.000
99.829	147.911	1.000
99.929	117.978	1.000
100.029	113.416	1.000
100.129	80.847	1.000
100.229	77.795	1.000
100.329	126.848	1.000
100.429	60.558	1.000
100.529	61.148	1.000
100.629	93.947	1.000
100.657	73.705	1.000
100.757	105.413	1.000
100.857	96.546	1.000
100.957	73.241	1.000
101.057	106.415	1.000
101.157	65.147	1.000
101.257	36.052	1.000
101.357	85.486	1.000
101.457	54.783	1.000
101.557	83.475	1.000
101.657	101.177	1.000
101.757	86.087	1.000
101.857	76.671	1.000
101.957	83.328	1.000
102.057	115.463	1.000
102.157	80.996	1.000
102.257	167.316	1.000
102.357	108.687	1.000
102.457	211.299	1.000
102.557	236.371	1.000
102.657	183.293	1.000
102.757	192.453	1.000
102.857	161.233	1.000
102.957	199.557	1.000
103.057	229.399	1.000
103.157	162.475	1.000
103.257	228.079	1.000
103.357	192.627	1.000
103.326	169.536	1.000
103.426	180.453	1.000
103.526	145.737	1.000
103.626	126.351	1.000
103.726	148.277	1.000
103.826	118.007	1.000
103.926	111.952	1.000
104.026	168.544	1.000
104.126	141.762	1.000
104.226	119.319	1.000
104.326	129.861	1.000
104.426	156.999	1.000
104.526	121.131	1.000
104.626	139.646	1.000
104.726	106.709	1.000
104.826	121.565	1.000
104.926	88.705	1.000
105.026	150.001	1.000
105.126	109.356	1.000
105.226	189.825	1.000
105.326	169.102	1.000
105.426	148.344	1.000
105.526	204.441	1.000
105.626	172.835	1.000
105.726	187.459	1.000
105.826	196.888	1.000
105.926	207.089	1.000
106.026	182.417	1.000
106.074	142.389	1.000
106.174	189.322	1.000
106.274	131.893	1.000
106.374	129.364	1.000
106.474	101.661	1.000
106.574	117.315	1.000
106.674	87.558	1.000
106.774	80.889	1.000
106.874	81.643	1.000
106.974	106.631	1.000
107.074	120.627	1.000
107.174	93.676	1.000
107.274	100.231	1.000
107.374	98.559	1.000
107.474	90.135	1.000
107.574	124.732	1.000
107.674	109.471	1.000
107.774	135.980	1.000
107.874	133.227	1.000
107.974	149.813	1.000
108.074	122.725	1.000
108.174	113.911	1.000
108.274	96.114	1.000
108.374	121.388	1.000
108.474	91.966	1.000
108.574	125.990	1.000
108.674	99.388	1.000
108.774	179.166	1.000
108.784	132.650	1.000
108.884	77.260	1.000
108.984	164.815	1.000
109.084	151.199	1.000
109.184	198.886	1.000
109.284	186.217	1.000
109.384	167.938	1.000
109.484	224.961	1.000
109.584	178.962	1.000
109.684	212.094	1.000
109.784	239.076	1.000
109.884	191.389	1.000
109.984	299.900	1.000
110.084	207.941	1.000
110.184	216.099	1.000
110.284	223.802	1.000
110.384	283.844	1.000
110.484	237.798	1.000
110.584	286.503	1.000
110.684	213.566	1.000
110.784	178.439	1.000
110.884	163.862	1.000
110.984	138.261	1.000
111.084	124.172	1.000
111.184	84.361	1.000
111.284	75.515	1.000
111.384	91.501	1.000
111.484	70.290	1.000
111.494	97.116	1.000
111.594	69.933	1.000
111.694	78.062	1.000
111.794	52.638	1.000
111.894	105.897	1.000
111.994	114.127	1.000
112.094	95.007	1.000
112.194	96.547	1.000
112.294	134.991	1.000
112.394	132.843	1.000
112.494	122.163	1.000
112.594	114.903	1.000
112.694	126.159	1.000
112.794	98.388	1.000
112.894	115.585	1.000
112.994	170.270	1.000
113.094	149.580	1.000
113.194	138.869	1.000
113.294	157.702	1.000
113.394	118.623	1.000
113.494	120.278	1.000
113.594	114.773	1.000
113.694	78.218	1.000
113.794	100.981	1.000
113.894	60.742	1.000
113.994	119.619	1.000
114.094	94.902	1.000
114.194	70.694	1.000
114.174	117.137	1.000
114.274	90.768	1.000
114.374	120.082	1.000
114.474	101.217	1.000
114.574	132.356	1.000
114.674	182.313	1.000
114.774	184.347	1.000
114.874	207.588	1.000
114.974	209.279	1.000
115.074	133.488	1.000
115.174	206.380	1.000
115.274	224.343	1.000
115.374	250.952	1.000
115.474	182.607	1.000
115.574	225.674	1.000
115.674	85.630	1.000
115.774	111.665	1.000
115.874	145.196	1.000
115.974	80.864	1.000
116.074	65.895	1.000
116.174	84.252	1.000
116.274	76.394	1.000
116.374	110.296	1.000
116.474	101.308	1.000
116.574	180.203	1.000
116.674	123.221	1.000
116.774	129.397	1.000
116.874	203.902	1.000
116.813	123.597	1.000
116.913	146.063	1.000
117.013	164.510	1.000
117.113	190.169	1.000
117.213	147.452	1.000
117.313	134.794	1.000
117.413	89.709	1.000
117.513	118.909	1.000
117.613	156.213	1.000
117.713	150.945	1.000
117.813	157.623	1.000
117.913	143.694	1.000
118.013	102.158	1.000
118.113	108.181	1.000
118.213	140.531	1.000
118.313	130.126	1.000
118.413	127.151	1.000
118.513	62.712	1.000
118.613	122.652	1.000
118.713	67.458	1.000
118.813	93.115	1.000
118.913	107.649	1.000
119.013	78.495	1.000
119.113	75.343	1.000
119.213	125.397	1.000
119.313	65.595	1.000
119.413	81.818	1.000
119.513	91.784	1.000
119.551	77.318	1.000
119.651	60.438	1.000
119.751	127.930	1.000
119.851	56.612	1.000
119.951	97.620	1.000
120.051	68.790	1.000
120.151	95.544	1.000
120.251	93.047	1.000
120.351	97.220	1.000
120.451	90.858	1.000
120.551	56.308	1.000
120.651	77.405	1.000
120.751	84.217	1.000
120.851	86.755	1.000
120.951	98.355	1.000
121.051	100.617	1.000
121.151	125.723	1.000
121.251	100.012	1.000
121.351	72.689	1.000
121.451	97.202	1.000
121.551	142.558	1.000
121.651	126.150	1.000
121.751	120.175	1.000
121.851	80.947	1.000
121.951	123.988	1.000
122.051	66.950	1.000
122.151	63.625	1.000
122.251	101.826	1.000
122.250	107.186	1.000
122.350	78.614	1.000
122.450	132.603	1.000
122.550	114.401	1.000
122.650	71.425	1.000
122.750	130.268	1.000
122.850	69.906	1.000
122.950	59.199	1.000
123.050	98.637	1.000
123.150	80.929	1.000
123.250	109.862	1.000
123.350	43.718	1.000
123.450	97.807	1.000
123.550	88.481	1.000
123.650	75.961	1.000
123.750	106.010	1.000
123.850	90.998	1.000
123.950	93.664	1.000
