# scan = 36
# date = 8/17/2016
# time = 9:01:57 PM
# proposal = IPTS-16819
# experiment = Investing the magnetic structure and moment of BaFe4O7 and K-doped
# experiment_number = 500
# command = scan 2theta 5 11 0.05 preset time 30
# builtin_command = scan 2theta 5 11 0.05 preset time 30
# users = Hans-Conrad Zur Loye
# local_contact = Stuart Calder
# scan_title = KBaFe4O7, Zur Loye, Ge113, op-21-12, T= 75 C -Before heating
# monochromator = 
# analyzer = 
# sense = -+-
# collimation = 48-40-40-120
# samplename = BaFe4O7 and K1.15Ba0.43Fe2O7
# sampletype = powder
# samplemosaic = 30.000000
# latticeconstants = 5.000000,5.000000,5.000000,90.000000,90.000000,90.000000
# ubmatrix = 0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
# mode = 3
# ubconf = UB15Aug2016_102130AM.ini
# preset_type = normal 
# preset_channel = time
# preset_value = 30.000000
# def_x = 2theta
# def_y = monitor
# col_headers = 
#   Pt.     2theta       time    monitor   detector     anode1     anode2     anode3     anode4     anode5     anode6     anode7     anode8     anode9    anode10    anode11    anode12    anode13    anode14    anode15    anode16    anode17    anode18    anode19    anode20    anode21    anode22    anode23    anode24    anode25    anode26    anode27    anode28    anode29    anode30    anode31    anode32    anode33    anode34    anode35    anode36    anode37    anode38    anode39    anode40    anode41    anode42    anode43    anode44         m1       marc     mtrans   coltrans     colrot       coll   pgfilter  colltrans         s1        sgl        sgu    slit_bt    slit_lf    slit_rt    slit_tp        stl        stu furnace_setpoint furnace_ramp furnace_temp
      1     5.0000     30.000   6164.000  31952.000     35.000     26.000     31.000     32.000     42.000     30.000     34.000     30.000     36.000     37.000     35.000     40.000    210.000     28.000     36.000     37.000     32.000     21.000     31.000     27.000     38.000     30.000     68.000     30.000     27.000     48.000     24.000     30.000     37.000     22.000     24.000     77.000     85.000     46.000     57.000     31.000     23.000    152.000    213.000     19.000     47.000     34.000     19.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    78.628
      2     5.0500     30.000   5952.000  32079.000     42.000     40.000     32.000     34.000     28.000     37.000     36.000     21.000     31.000     27.000     32.000     38.000    210.000     27.000     41.000     28.000     33.000     34.000     26.000     40.000     29.000     39.000     74.000     32.000     36.000     32.000     33.000     33.000     27.000     37.000     23.000     78.000     57.000     53.000     75.000     34.000     35.000    160.000    245.000     32.000     52.000     33.000     32.000  29961.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    78.460
      3     5.1000     30.000   5932.000  32044.000     37.000     37.000     38.000     29.000     31.000     25.000     33.000     15.000     52.000     41.000     24.000     33.000    182.000     25.000     29.000     38.000     24.000     26.000     31.000     35.000     35.000     40.000     97.000     17.000     26.000     32.000     28.000     21.000     29.000     34.000     32.000     73.000     65.000     56.000     81.000     36.000     37.000    187.000    237.000     34.000     45.000     54.000     22.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    78.314
      4     5.1500     30.000   6092.000  32168.000     37.000     34.000     33.000     29.000     37.000     31.000     40.000     37.000     25.000     33.000     35.000     35.000    143.000     40.000     35.000     42.000     31.000     34.000     25.000     23.000     31.000     29.000    127.000     33.000     34.000     22.000     35.000     29.000     30.000     40.000     22.000     83.000     58.000     57.000     87.000     35.000     32.000    210.000    280.000     30.000     59.000     48.000     37.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    78.190
      5     5.2000     30.000   6067.000  32035.000     37.000     33.000     33.000     32.000     23.000     32.000     25.000     29.000     33.000     33.000     28.000     33.000    135.000     34.000     32.000     28.000     30.000     28.000     30.000     35.000     34.000     35.000    122.000     30.000     20.000     30.000     33.000     22.000     31.000     40.000     23.000     73.000     70.000     53.000     71.000     31.000     41.000    183.000    271.000     30.000     53.000     39.000     36.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.990
      6     5.2500     30.000   6168.000  31899.000     39.000     41.000     46.000     39.000     26.000     24.000     37.000     24.000     47.000     29.000     38.000     37.000     69.000     36.000     44.000     37.000     35.000     21.000     36.000     46.000     43.000     33.000    135.000     25.000     20.000     20.000     32.000     21.000     23.000     40.000     30.000     88.000     58.000     54.000     99.000     32.000     19.000    182.000    287.000     23.000     73.000     40.000     29.000  29742.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.835
      7     5.3000     30.000   6141.000  32139.000     29.000     36.000     32.000     25.000     29.000     27.000     31.000     40.000     42.000     33.000     43.000     27.000     77.000     36.000     40.000     31.000     23.000     43.000     34.000     34.000     51.000     33.000    165.000     33.000     35.000     28.000     23.000     16.000     18.000     44.000     30.000     92.000     50.000     65.000     94.000     29.000     28.000    176.000    302.000     35.000     72.000     41.000     26.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.676
      8     5.3500     30.000   6291.000  31943.000     34.000     38.000     29.000     29.000     26.000     24.000     27.000     33.000     34.000     35.000     61.000     40.000     55.000     42.000     38.000     26.000     30.000     31.000     34.000     44.000     54.000     46.000    165.000     23.000     35.000     19.000     35.000     27.000     21.000     44.000     33.000     98.000     55.000     45.000    104.000     31.000     27.000    166.000    292.000     30.000     74.000     38.000     29.000  29742.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.516
      9     5.4000     30.000   6104.000  32179.000     30.000     31.000     26.000     42.000     25.000     31.000     43.000     27.000     31.000     23.000     84.000     28.000     39.000     26.000     31.000     34.000     25.000     22.000     19.000     39.000    101.000     27.000    165.000     26.000     25.000     30.000     27.000     26.000     23.000     41.000     25.000     86.000     62.000     63.000    105.000     22.000     32.000    166.000    282.000     44.000    111.000     34.000     39.000  29961.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.349
     10     5.4500     30.000   6092.000  32215.000     37.000     32.000     30.000     28.000     35.000     26.000     25.000     30.000     30.000     34.000    100.000     42.000     28.000     43.000     30.000     22.000     37.000     46.000     26.000     36.000    115.000     24.000    151.000     29.000     24.000     18.000     23.000     17.000     27.000     46.000     20.000     74.000     83.000     54.000    107.000     32.000     30.000    162.000    291.000     35.000    113.000     33.000     49.000  29941.000     9.4500     0.0000    -0.0310     0.0000    -0.8000     0.0000     0.0000    -0.0016     0.0005     0.0403    -0.8000    13.0000     5.5000     5.5000    15.0000    -1.0055     1.5000    75.0000     1.0000    77.188
